file,variable,label
pubsaf2603/tx_hr.sas7bdat,REC_FVC,FVC % predicted
pubsaf2603/tx_hr.sas7bdat,REC_FEV1,FeV1 % predicted
pubsaf2603/tx_hr.sas7bdat,REC_PCO2,pCO2 mm/Hg
pubsaf2603/tx_hr.sas7bdat,REC_TXFUS,Wl-Tx Event: Transfusions
pubsaf2603/tx_hr.sas7bdat,REC_PULM_EMBOL,Wl-Tx Event: Pulmonary Embolism
pubsaf2603/tx_hr.sas7bdat,REC_INFECT_IV_DRUG,Wl-Tx Event: Infection req. IV Drug Therapy w/in 2 wks prior Tx
pubsaf2603/tx_hr.sas7bdat,REC_CEREB_VASC_AFTER_LIST,Wl-Tx Event: Cerebrovascular Event
pubsaf2603/tx_hr.sas7bdat,REC_DIAL,Wl-Tx Event: Dialysis
pubsaf2603/tx_hr.sas7bdat,REC_IMPLANT_DEFIB,Wl-Tx Event: Implantable Defibrillator
pubsaf2603/tx_hr.sas7bdat,REC_CARDIAC_SURG,Prior Cardiac Surgery (non-transplant):
pubsaf2603/tx_hr.sas7bdat,REC_CARDIAC_SURG_TY,"If Prior Cardiac Surgery is Yes, check all that apply:"
pubsaf2603/tx_hr.sas7bdat,REC_CARDIAC_SURG_TY_CABG,Prior Cardiac Surgury - CABG (5)
pubsaf2603/tx_hr.sas7bdat,REC_CARDIAC_SURG_TY_VALVE,Prior Cardiac Surgury - Valve Replacement/Repair (5)
pubsaf2603/tx_hr.sas7bdat,REC_CARDIAC_SURG_TY_CONGEN,Prior Cardiac Surgury - Congenital (5)
pubsaf2603/tx_hr.sas7bdat,REC_CARDIAC_SURG_TY_LF_VENT,Prior Cardiac Surgury - Left Ventricular Remodeling (5)
pubsaf2603/tx_hr.sas7bdat,REC_CARDIAC_SURG_TY_OTHER,"Prior Cardiac Surgury - Other, specify (5)"
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG,Prior Lung Surgery (non-transplant):
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY,"If Prior Lung Surgery is Yes, check all that apply:"
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY_PNEUMOREDUC,Prior Lung Surgery - Pneumoreduction (8)
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY_PNEUMOTHX_NODULE,Prior Lung Surgery - Pneumothorax Surgery-Nodule (8)
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY_PNEUMOTHX_DECORT,Prior Lung Surgery - Pneumothorax Decortication (8)
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY_LOBECTOMY,Prior Lung Surgery - Lobectomy (8)
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY_PNEUMONECTOMY,Prior Lung Surgery - Pneumonectomy (8)
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY_LF_THORACOT,Prior Lung Surgery - Left Thoracotomy (8)
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY_RT_THORACOT,Prior Lung Surgery - Right Thoracotomy (8)
pubsaf2603/tx_hr.sas7bdat,REC_LU_SURG_TY_OTHER,"Prior Lung Surgery - Other, specify (8)"
pubsaf2603/tx_hr.sas7bdat,REC_VENTILATOR_SUPPORT,Wl-Tx Event: Episode of Ventilatory Support
pubsaf2603/tx_hr.sas7bdat,REC_VENTILATOR_TIMEFRAME,"If yes,  indicate most recent timeframe:"
pubsaf2603/tx_hr.sas7bdat,REC_TRACHEOSTOMY,Tracheostomy:
pubsaf2603/tx_hr.sas7bdat,REC_PRIOR_THOR_SURG,Prior Thoracic Surgery other than prior transplant (Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_PRIOR_STERNOTOMY,"If Prior Thoracic Surgery, number of prior sternotomies (Ped. Only)"
pubsaf2603/tx_hr.sas7bdat,REC_PRIOR_THORACOT,"If Prior Thoracic Surgery, number of prior thoracotomies (Ped. Only)"
pubsaf2603/tx_hr.sas7bdat,REC_PRIOR_CONGEN_SURG,Prior congenital cardiac surgery (Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_PALL_SURG,"If Prior congenital cardiac surgery, palliative surgery (Ped. Only)"
pubsaf2603/tx_hr.sas7bdat,REC_CORRECT_SURG,"If Prior congenital cardiac surgery, corrective surgery (Ped. Only)"
pubsaf2603/tx_hr.sas7bdat,REC_SINGLE_VENT_PHYSIOLOGY,"If Prior congenital cardiac surgery, single ventricular physiology (Ped only)"
pubsaf2603/tx_hr.sas7bdat,REC_PRETX_A_TITER,Pre-TX Current A titer (HR/HL Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_PRETX_A_TITER_DT,Pre-TX Current A titer Sample Date (HR/HL Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_PRETX_B_TITER,Pre-TX Current B titer (HR/HL Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_PRETX_B_TITER_DT,Pre-TX Current B titer Sample Date (HR/HL Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_THOR_RETX,ReTx Due to Failure of a Previous Thorcacic Graft
pubsaf2603/tx_hr.sas7bdat,REC_HR_ISCH,"Total Ischemic Time: Heart, Heart-Lung"
pubsaf2603/tx_hr.sas7bdat,REC_GRAFT_STAT,Graft Status:
pubsaf2603/tx_hr.sas7bdat,REC_FAIL_DT,Date of Graft Failure
pubsaf2603/tx_hr.sas7bdat,REC_FAIL_CAUSE_TY,Primary Cause of Graft Failure:
pubsaf2603/tx_hr.sas7bdat,REC_RETX_FAIL_CAUSE_TY,Retransplant prior to hospital discharge Cause of Graft Failure
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_A_TITER,PostTx: Current A titer (HR/HL Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_A_TITER_DT,PostTx: Current A titer Sample Date (HR/HL Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_B_TITER,PostTx: Current B titer (HR/HL Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_B_TITER_DT,PostTx: Current B titer Sample Date (HR/HL Ped. Only)
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_DRUG_TREAT_REJ,PostTx: Any Drug Treated Rejection
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_DRUG_TREAT_INFECT,PostTx: Any Drug Treated Infection
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_STROKE,PostTx: Stroke
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_DIAL,PostTx: Dialysis
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_CARDIAC_REOP,PostTx: Cardiac Re-Operation
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_SURG,PostTx: Other Surgical Procedures
pubsaf2603/tx_hr.sas7bdat,REC_INOTROP_DAYS,Time on inotropes other than Isoproterenol (Isuprel):
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_VENTILATOR_SUPPORT,Ventilator Support:
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_REINTUBATED,Reintubated:
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_PACEMAKER,PostTx: Permanent Pacemaker
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_CHEST_DRAIN,Chest drain >2 weeks:
pubsaf2603/tx_hr.sas7bdat,REC_POSTX_AIRWAY,PostTx: Airway Dehiscence
pubsaf2603/tx_hr.sas7bdat,REC_ACUTE_REJ_EPISODE,Did patient have any acute rejection episodes between transplant and discharge:
pubsaf2603/tx_hr.sas7bdat,REC_ACUTE_REJ_BIOPSY_CONFIRMED,Was biopsy done to confirm acute rejection:
pubsaf2603/tx_hr.sas7bdat,REC_PROCEDURE_TY_HR,Tx Procedure Information (Heart Only)
pubsaf2603/tx_hr.sas7bdat,REC_VALCYTE,Valcyte (valganciclovir)
pubsaf2603/tx_hr.sas7bdat,REC_PREV_PREG,Previous Pregnancies
pubsaf2603/tx_hr.sas7bdat,REC_CUR_CTR_ID,REC_CUR_ Center ID
pubsaf2603/tx_hr.sas7bdat,REC_TXFER_CTR_ID,REC_TXFER_ Center ID
pubsaf2603/tx_hr.sas7bdat,TFL_ENDTXFU,Cohort date
pubsaf2603/tx_hr.sas7bdat,REC_OPO_ID,OPO Serving Transplant Center
pubsaf2603/tx_hr.sas7bdat,CAN_INIT_STAT,Initial Status of Patient
pubsaf2603/tx_hr.sas7bdat,CAN_LAST_STAT,Last Status of Patient (with 2 day rule)
pubsaf2603/tx_hr.sas7bdat,CAN_INIT_ACT_STAT_DT,Date of First Active Status
pubsaf2603/tx_hr.sas7bdat,CAN_INIT_INACT_STAT_DT,Date of First Inactive Status
pubsaf2603/tx_hr.sas7bdat,CAN_LAST_ACT_STAT_DT,Last Date of Active Status
pubsaf2603/tx_hr.sas7bdat,CAN_LAST_INACT_STAT_DT,Last Date of Inactive Status
pubsaf2603/tx_hr.sas7bdat,CAN_INIT_ACT_STAT_CD,First Active Status
pubsaf2603/tx_hr.sas7bdat,REC_PREV_KI,Prev Kidney Tx
pubsaf2603/tx_hr.sas7bdat,REC_PREV_PA,Prev Pancreas Tx
pubsaf2603/tx_hr.sas7bdat,REC_PREV_LI,Prev Liver Tx
pubsaf2603/tx_hr.sas7bdat,REC_PREV_IN,Prev Intestine Tx
pubsaf2603/tx_hr.sas7bdat,REC_PREV_HR,Prev Heart Tx
pubsaf2603/tx_hr.sas7bdat,REC_PREV_LU,Prev Lung Tx
pubsaf2603/tx_hr.sas7bdat,REC_PREV_KP,Prev Kidney-Pancreas Tx
pubsaf2603/tx_hr.sas7bdat,REC_PREV_HL,Prev Heart-Lung Tx
pubsaf2603/tx_hr.sas7bdat,ORG_AR,Organ type with pancreas expanded to PTA and PAK
pubsaf2603/tx_hr.sas7bdat,REC_VAD_TY,Life Support: Patient on Ventricular Assist Device//Patient on Ventricular Assist Device
pubsaf2603/tx_hr.sas7bdat,REC_TUMOR_TY,"If yes, specify tumor type"
pubsaf2603/tx_hr.sas7bdat,REC_LIFE_SUPPORT_TY,Life Support Type Device
pubsaf2603/tx_hr.sas7bdat,REC_AGE_AT_TX,Age at TX
pubsaf2603/tx_hr.sas7bdat,REC_AGE_IN_MONTHS_AT_TX,Calculated Recipient Age in Months at TX
pubsaf2603/tx_hr.sas7bdat,REC_A1,Recipient/s HLA - A (1) antigen
pubsaf2603/tx_hr.sas7bdat,REC_A2,Recipient/s HLA - A (2) antigen
pubsaf2603/tx_hr.sas7bdat,REC_B1,Recipient/s HLA - B (1) antigen
pubsaf2603/tx_hr.sas7bdat,REC_B2,Recipient/s HLA - B (2) antigen
pubsaf2603/tx_hr.sas7bdat,REC_DR1,Recipient/s HLA - DR (1) antigen
pubsaf2603/tx_hr.sas7bdat,REC_DR2,Recipient/s HLA - DR (2) antigen
pubsaf2603/tx_hr.sas7bdat,CAN_LISTING_DT,Listing Date - date/time candidate was physically added to the waiting list - this date/time does not change for transfers
pubsaf2603/tx_hr.sas7bdat,CAN_SOURCE,"Source of Candidate Data: A =Active Waitlist,R= Removed from Waitlist,L=Live Don Organ Recipient never on waitlist"
pubsaf2603/tx_hr.sas7bdat,CAN_REM_CD,Reason why candidate was removed (removal code)
pubsaf2603/tx_hr.sas7bdat,CAN_CITIZENSHIP,Patient/s Citizenship
pubsaf2603/tx_hr.sas7bdat,CAN_EDUCATION,Patient/s Educational Status
pubsaf2603/tx_hr.sas7bdat,CAN_HGT_CM,Candidate/s Height (stored in cm)
pubsaf2603/tx_hr.sas7bdat,CAN_WGT_KG,Candidate/s Weight in kilograms
pubsaf2603/tx_hr.sas7bdat,CAN_DGN,Primary Diagnosis
pubsaf2603/tx_hr.sas7bdat,CAN_DIAB_TY,Diabetes
pubsaf2603/tx_hr.sas7bdat,CAN_DIAB,Diabetes
pubsaf2603/tx_hr.sas7bdat,CAN_PEPTIC_ULCER,Peptic Ulcer Disease
pubsaf2603/tx_hr.sas7bdat,CAN_ANGINA,Angina/Coronary Artery Disease
pubsaf2603/tx_hr.sas7bdat,CAN_DRUG_TREAT_HYPERTEN,Drug Treated Systemic Hypertension
pubsaf2603/tx_hr.sas7bdat,CAN_CEREB_VASC,Symptomatic Cerebrovascular Disease
pubsaf2603/tx_hr.sas7bdat,CAN_PERIPH_VASC,Symptomatic Peripheral Vascular Disease
pubsaf2603/tx_hr.sas7bdat,CAN_DRUG_TREAT_COPD,Drug Treated COPD
pubsaf2603/tx_hr.sas7bdat,CAN_PULM_EMBOL,Pulmonary Embolism
pubsaf2603/tx_hr.sas7bdat,CAN_TOT_ALBUMIN,Total Serum Albumin
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_TXFUS,Any Previous Transfusions
pubsaf2603/tx_hr.sas7bdat,CAN_MALIG,Any previous Malignancy
pubsaf2603/tx_hr.sas7bdat,CAN_AGE_AT_LISTING,Calculated Candidate Age at Listing
pubsaf2603/tx_hr.sas7bdat,CAN_AGE_IN_MONTHS_AT_LISTING,Calculated Candidate Age in Months at Listing
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_KI,Prev Kidney Tx
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_PA,Prev Pancreas Tx
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_LI,Prev Liver Tx
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_IN,Prev Intestine Tx
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_HR,Prev Heart Tx
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_LU,Prev Lung Tx
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_KP,Prev Kidney-Pancreas Tx
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_HL,Prev Heart-Lung Tx
pubsaf2603/tx_hr.sas7bdat,CAN_PREV_TX,Previous Transplants
pubsaf2603/tx_hr.sas7bdat,CAN_SUDDEN_DEATH,Sudden Death
pubsaf2603/tx_hr.sas7bdat,CAN_CARDIAC_OUTPUT,CO L/min
pubsaf2603/tx_hr.sas7bdat,TFL_LASTATUS,Last Status
pubsaf2603/tx_hr.sas7bdat,TFL_GRAFT_DT,Graft Failure date
pubsaf2603/tx_hr.sas7bdat,TFL_DEATH_DT,Date Patient died
pubsaf2603/tx_hr.sas7bdat,TFL_COD,Recipient/s Follow-up Cause of Death
pubsaf2603/tx_hr.sas7bdat,PERS_RELIST,Re-list date after current tx
pubsaf2603/tx_hr.sas7bdat,PERS_RETX,ReTx date after current tx
pubsaf2603/tx_hr.sas7bdat,PERS_RETX_TRR_ID,TRR_ID of ReTx after current tx
pubsaf2603/tx_hr.sas7bdat,TFL_LAFUDATE,Last Graft Follow up Date
pubsaf2603/tx_hr.sas7bdat,REC_MM_EQUIV_TX,Num of hla mismatches - current match @ tx
pubsaf2603/tx_hr.sas7bdat,REC_MM_EQUIV_CUR,Num of hla mismatches - current equivalent match
pubsaf2603/tx_hr.sas7bdat,PERS_OPTN_COD,Person Cause of Death
pubsaf2603/tx_hr.sas7bdat,DONOR_ID,Encrypted Unique Donor ID (all donors) - foreign key
pubsaf2603/tx_hr.sas7bdat,DONOR_ID_VESSEL,Encrypted Vessel Donor ID
pubsaf2603/tx_in.sas7bdat,ORG_TY,Organ Type
pubsaf2603/tx_in.sas7bdat,PERS_ID,Unique person ID to replace SSN
pubsaf2603/tx_in.sas7bdat,REC_TX_DT,Transplant Date
pubsaf2603/tx_in.sas7bdat,REC_POSTX_LOS,"Time after first Tx, same stay"
pubsaf2603/tx_in.sas7bdat,PX_ID,"Patient Identifier - from WL for A & R Cands,TCR for L Cands"
pubsaf2603/tx_in.sas7bdat,REC_A_MM_EQUIV_TX,Num of A mismatches - equivalent match @ tx
pubsaf2603/tx_in.sas7bdat,REC_A_MM_EQUIV_CUR,Num of A mismatches - current equivalent match
pubsaf2603/tx_in.sas7bdat,REC_B_MM_EQUIV_TX,Num of B mismatches - current match @ tx
pubsaf2603/tx_in.sas7bdat,REC_B_MM_EQUIV_CUR,Num of B mismatches - current equivalent match
pubsaf2603/tx_in.sas7bdat,REC_DR_MM_EQUIV_TX,Num of DR mismatches - current match @ tx
pubsaf2603/tx_in.sas7bdat,REC_DR_MM_EQUIV_CUR,Num of DR mismatches - current equivalent match
pubsaf2603/tx_in.sas7bdat,DON_TY,"Donor Type (C-deceased, L-living)"
pubsaf2603/tx_in.sas7bdat,DON_AGE_IN_MONTHS,Donor/s Age in Months
pubsaf2603/tx_in.sas7bdat,DON_AGE,Calculated Donor Age in Years at Organ Recovery or Referral Date
pubsaf2603/tx_in.sas7bdat,DON_GENDER,Donor/s Gender
pubsaf2603/tx_in.sas7bdat,DON_RACE,Donor/s race
pubsaf2603/tx_in.sas7bdat,DON_RACE_SRTR,SRTR Donor Race
pubsaf2603/tx_in.sas7bdat,DON_ETHNICITY_SRTR,SRTR Donor Ethnicity
pubsaf2603/tx_in.sas7bdat,DON_CITIZENSHIP,Donor/s Citizenship
pubsaf2603/tx_in.sas7bdat,DON_ABO,Donor/s Blood Type
pubsaf2603/tx_in.sas7bdat,DON_HGT_CM,Donor/s Height in centimeters
pubsaf2603/tx_in.sas7bdat,DON_WGT_KG,Donor/s Weight in kilograms
pubsaf2603/tx_in.sas7bdat,DON_RECOV_DT,Recovery Date (donor to OR)
pubsaf2603/tx_in.sas7bdat,DON_CAD_DON_COD,Donor/s Cause of Death
pubsaf2603/tx_in.sas7bdat,DON_DEATH_MECH,Mechanism of Death
pubsaf2603/tx_in.sas7bdat,DON_DEATH_CIRCUM,Cirumstances of Death
pubsaf2603/tx_in.sas7bdat,DON_CREAT,Serum Creatinine
pubsaf2603/tx_in.sas7bdat,DON_ANTI_CMV,Anti-CMV
pubsaf2603/tx_in.sas7bdat,DON_ANTI_HCV,Anti-HCV
pubsaf2603/tx_in.sas7bdat,DON_DDAVP,Meds given Donor: DDAVP
pubsaf2603/tx_in.sas7bdat,DON_DOPAMINE,Meds given Donor: Dopamine
pubsaf2603/tx_in.sas7bdat,DON_DOBUTAMINE,Meds given Donor: Dobutamine
pubsaf2603/tx_in.sas7bdat,DON_INOTROP_SUPPORT,Inotropic Support
pubsaf2603/tx_in.sas7bdat,DON_INOTROP_AGENT_GE3,Three or More Inotropic Agents at Time of Incision
pubsaf2603/tx_in.sas7bdat,DON_HIST_IV_DRUG,IV Drug Use - Pre-6/30/2004
pubsaf2603/tx_in.sas7bdat,DON_CONT_IV_DRUG,IV Drug Last 6 Months
pubsaf2603/tx_in.sas7bdat,DON_HIST_CIGARETTE_GT20_PKYR,Cigarette Use > 20 Pack Years - Ever
pubsaf2603/tx_in.sas7bdat,DON_CONT_CIGARETTE,Donor/s Continued Use in Last 6 Months
pubsaf2603/tx_in.sas7bdat,DON_HIST_COCAINE,Cocaine Use
pubsaf2603/tx_in.sas7bdat,DON_CONT_COCAINE,Cocaine Use Last 6 Months
pubsaf2603/tx_in.sas7bdat,DON_HIST_OTHER_DRUG,Other Drug Abuse
pubsaf2603/tx_in.sas7bdat,DON_CONT_OTHER_DRUG,Other Drug Abuse Last 6 Months
pubsaf2603/tx_in.sas7bdat,DON_HIST_DIAB,History of Diabetes
pubsaf2603/tx_in.sas7bdat,DON_HIST_HYPERTEN,History of Hypertension
pubsaf2603/tx_in.sas7bdat,DON_HIST_CANCER,History of Cancer
pubsaf2603/tx_in.sas7bdat,DON_NON_HR_BEAT,Non-Heart Beating Donor
pubsaf2603/tx_in.sas7bdat,DON_WARM_ISCH_TM_MINS,Estimated Warm Ischemic Time in minutes
pubsaf2603/tx_in.sas7bdat,DON_CARDIAC_ARREST_AFTER_DEATH,Cardiac Arr. Since Event that led to Decl of Death
pubsaf2603/tx_in.sas7bdat,DON_A1,Donor/s HLA - A (1) antigen
pubsaf2603/tx_in.sas7bdat,DON_A2,Donor/s HLA - A (2) antigen
pubsaf2603/tx_in.sas7bdat,DON_B1,Donor/s HLA - B (1) antigen
pubsaf2603/tx_in.sas7bdat,DON_B2,Donor/s HLA - B (2) antigen
pubsaf2603/tx_in.sas7bdat,DON_DR1,Donor/s HLA - DR (1) antigen
pubsaf2603/tx_in.sas7bdat,DON_DR2,Donor/s HLA - DR (2) antigen
pubsaf2603/tx_in.sas7bdat,DON_HIGH_CREAT,"Donor serum creatinine > 1.5 (1= yes, 0= no)"
pubsaf2603/tx_in.sas7bdat,DON_HTN,"Donor history of hypertension (1= yes, 0= no)"
pubsaf2603/tx_in.sas7bdat,DON_COD_DON_STROKE,"Donor cause of death is stroke (1= yes, 0= no)"
pubsaf2603/tx_in.sas7bdat,DON_EXPAND_DON_KI,"Meets expanded donor criteria for kidney (1= yes , 0= no)"
pubsaf2603/tx_in.sas7bdat,DON_OPO_CTR_ID,DON_OPO_ Center ID
pubsaf2603/tx_in.sas7bdat,DON_RELATIONSHIP_TY,Living Donor/s Relationship to Recipient
pubsaf2603/tx_in.sas7bdat,DON_CMV_IGG,CMV IgG
pubsaf2603/tx_in.sas7bdat,DON_LIVING_DON_COD,Donor/s Cause of Death
pubsaf2603/tx_in.sas7bdat,DON_HAPLO_TY_MATCH,Haplotype Match Between Live Donor & Recipient
pubsaf2603/tx_in.sas7bdat,REC_DGN,Primary Diagnosis
pubsaf2603/tx_in.sas7bdat,TRR_ID,Unique identifier for TRR - unique key
pubsaf2603/tx_in.sas7bdat,TX_ID,Unique identifier for Transplant - foreign key to rec_transplant
pubsaf2603/tx_in.sas7bdat,REC_HISTO_TX_ID,Unique identifier for Transplant - foreign key to rec_histo
pubsaf2603/tx_in.sas7bdat,REC_TX_PROCEDURE_TY,Transplant Procedure Type
pubsaf2603/tx_in.sas7bdat,CAN_GENDER,Patient/s Gender
pubsaf2603/tx_in.sas7bdat,CAN_RACE,Patient/s Race
pubsaf2603/tx_in.sas7bdat,CAN_RACE_SRTR,SRTR Patient Race
pubsaf2603/tx_in.sas7bdat,CAN_ETHNICITY_SRTR,SRTR Patient Ethnicity
pubsaf2603/tx_in.sas7bdat,CAN_ABO,Patient/s Blood Type
pubsaf2603/tx_in.sas7bdat,PERS_SSA_DEATH_DT,Death date determined from SSA database
pubsaf2603/tx_in.sas7bdat,PERS_OPTN_DEATH_DT,OPTN Death date by unique person
pubsaf2603/tx_in.sas7bdat,REC_TX_EXTRA_VESSEL,Were extra vessels used in the transplant procedure
pubsaf2603/tx_in.sas7bdat,REC_CTR_CD,Transplant Center Code
pubsaf2603/tx_in.sas7bdat,REC_CTR_TY,Transplant Center Type
pubsaf2603/tx_in.sas7bdat,REC_PERM_STATE,State of Permanent Residence:
pubsaf2603/tx_in.sas7bdat,REC_HOSP_90_DAYS,Was patient hospitalizied during the last 90 days prior to the transplant admission:
pubsaf2603/tx_in.sas7bdat,REC_COD2,Contributory Cause of Death:
pubsaf2603/tx_in.sas7bdat,REC_COD3,Contributory Cause of Death:
pubsaf2603/tx_in.sas7bdat,REC_DGN_OSTXT,Primary Diagnosis/Specify
pubsaf2603/tx_in.sas7bdat,REC_PX_STAT,Patient Status
pubsaf2603/tx_in.sas7bdat,REC_PX_STAT_DT,Patient Status/Date
pubsaf2603/tx_in.sas7bdat,REC_COD,Recipient/s Cause of Death
pubsaf2603/tx_in.sas7bdat,REC_DISCHRG_DT,Transplant Discharge Date
pubsaf2603/tx_in.sas7bdat,REC_ADMISSION_DT,Date of Admission to Tx Center
pubsaf2603/tx_in.sas7bdat,REC_MED_COND,Medical Condition
pubsaf2603/tx_in.sas7bdat,REC_FUNCTN_STAT,Functional Status
pubsaf2603/tx_in.sas7bdat,REC_EMPL_STAT_PRE04,Recipient/s Employment Status - Pre-6/30/2004
pubsaf2603/tx_in.sas7bdat,REC_COGNITIVE_DEVELOP,Cognitive Development (Ped Only)
pubsaf2603/tx_in.sas7bdat,REC_MOTOR_DEVELOP,Motor Development (Ped Only)
pubsaf2603/tx_in.sas7bdat,REC_PHYSC_CAPACITY,Physical Capacity:
pubsaf2603/tx_in.sas7bdat,REC_WORK_INCOME,Working for income:
pubsaf2603/tx_in.sas7bdat,REC_WORK_NO_STAT,"Working for Income//If No, Not Working Due To:"
pubsaf2603/tx_in.sas7bdat,REC_WORK_YES_STAT,Working for Income//If Yes:
pubsaf2603/tx_in.sas7bdat,REC_ACADEMIC_PROGRESS,Academic Progress:
pubsaf2603/tx_in.sas7bdat,REC_ACADEMIC_LEVEL,Academic Activity Level:
pubsaf2603/tx_in.sas7bdat,REC_PRIMARY_PAY,Primary Source of Payment//Primary:
pubsaf2603/tx_in.sas7bdat,REC_SECONDARY_PAY,Secondary Source of Payment//Secondary:
pubsaf2603/tx_in.sas7bdat,REC_HGT_WGT_DT,Date of Height & Weight Measurement (Ped Only)
pubsaf2603/tx_in.sas7bdat,REC_HGT_CM,Recipient/s Height in Centimeters
pubsaf2603/tx_in.sas7bdat,REC_WGT_KG,Recipient/s Weight in kilograms
pubsaf2603/tx_in.sas7bdat,REC_BMI,BMI:
pubsaf2603/tx_in.sas7bdat,REC_HIV_STAT,HIV serology status
pubsaf2603/tx_in.sas7bdat,REC_CMV_IGG,CMV IgG
pubsaf2603/tx_in.sas7bdat,REC_CMV_IGM,CMV IgM
pubsaf2603/tx_in.sas7bdat,REC_CMV_STAT,Pre-Tx Serology Test Results:  Cytomegalovirus
pubsaf2603/tx_in.sas7bdat,REC_HBV_ANTIBODY,HBV: Core Antibody//Core Antibody:
pubsaf2603/tx_in.sas7bdat,REC_HBV_SURF_ANTIGEN,HBV: Surface Antigen//Surface Antigen:
pubsaf2603/tx_in.sas7bdat,REC_HCV_STAT,HCV serology status
pubsaf2603/tx_in.sas7bdat,REC_EBV_STAT,EBV serology status
pubsaf2603/tx_in.sas7bdat,REC_MALIG,Pretransplant Malignancy
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY,"Malignancies//If yes, specify type:"
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_SKIN_MEL,Previous Malignancy - Skin Melanoma (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_SKIN_NON_MEL,Previous Malignancy - Skin Non-Melanoma (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_CNS_TUMOR,Previous Malignancy - CNS Tumor (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_GENITOURINARY,Previous Malignancy - Genitourinary (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_BREAST,Previous Malignancy - Breast (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_THYROID,Previous Malignancy - Thyroid (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_THROAT,Previous Malignancy - Tongue/Throat/Larynx (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_LU,Previous Malignancy - Lung (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_LEUK_LYMPH,Previous Malignancy - Leukemia/Lymphoma (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_UNK,Previous Malignancy - Type Unknown (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_OTHER,"Previous Malignancy - Other, specify (14)"
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_LIVER,Previous Malignancy - Liver (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_HEPBLAST,Previous Malignancy - Hepatoblastoma (14)
pubsaf2603/tx_in.sas7bdat,REC_MALIG_TY_HEPCARCINOMA,Previous Malignancy - Hepatocellular Carcinoma (14)
pubsaf2603/tx_in.sas7bdat,REC_IMMUNO_MAINT_MEDS,Are Any Meds Given Currently for Maint. Or Anti-Rej?
pubsaf2603/tx_in.sas7bdat,REC_PX_RESEARCH,Px Part. in Research Protocol for Immuno. Meds
pubsaf2603/tx_in.sas7bdat,REC_ANTIVRL_THERAPY,Biological or Anti-viral Therapy:
pubsaf2603/tx_in.sas7bdat,REC_ANTIVRL_THERAPY_TY,"If Anti-viral Therapies, check all that apply"
