candidate_zip,broad_reason,n
84110,not_in_2020_zcta,2
84157,not_in_2020_zcta,2
84170,not_in_2020_zcta,2
84510,not_in_2020_zcta,2
84603,not_in_2020_zcta,2
85001,not_in_2020_zcta,2
85025,not_in_2020_zcta,2
85030,not_in_2020_zcta,2
85038,not_in_2020_zcta,2
85052,not_in_2020_zcta,2
85060,not_in_2020_zcta,2
85061,not_in_2020_zcta,2
85127,not_in_2020_zcta,2
85214,not_in_2020_zcta,2
85217,not_in_2020_zcta,2
85229,not_in_2020_zcta,2
85237,not_in_2020_zcta,2
85245,not_in_2020_zcta,2
85271,not_in_2020_zcta,2
85287,not_in_2020_zcta,2
85291,not_in_2020_zcta,2
85293,not_in_2020_zcta,2
85311,not_in_2020_zcta,2
85402,not_in_2020_zcta,2
85703,not_in_2020_zcta,2
85751,not_in_2020_zcta,2
86002,not_in_2020_zcta,2
86246,not_in_2020_zcta,2
86302,not_in_2020_zcta,2
86304,not_in_2020_zcta,2
86402,not_in_2020_zcta,2
86439,not_in_2020_zcta,2
86737,not_in_2020_zcta,2
87103,not_in_2020_zcta,2
87153,not_in_2020_zcta,2
87184,not_in_2020_zcta,2
87196,not_in_2020_zcta,2
87203,not_in_2020_zcta,2
87431,not_in_2020_zcta,2
87504,not_in_2020_zcta,2
87594,not_in_2020_zcta,2
88006,not_in_2020_zcta,2
88117,not_in_2020_zcta,2
89116,not_in_2020_zcta,2
89127,not_in_2020_zcta,2
89162,not_in_2020_zcta,2
89452,not_in_2020_zcta,2
89507,not_in_2020_zcta,2
89513,not_in_2020_zcta,2
89533,not_in_2020_zcta,2
90000,not_in_2020_zcta,2
90050,not_in_2020_zcta,2
90060,not_in_2020_zcta,2
90126,not_in_2020_zcta,2
90202,not_in_2020_zcta,2
90225,not_in_2020_zcta,2
90253,not_in_2020_zcta,2
90264,not_in_2020_zcta,2
90267,not_in_2020_zcta,2
90268,not_in_2020_zcta,2
90350,not_in_2020_zcta,2
90643,not_in_2020_zcta,2
90652,not_in_2020_zcta,2
90661,not_in_2020_zcta,2
90714,not_in_2020_zcta,2
90721,not_in_2020_zcta,2
90722,not_in_2020_zcta,2
90749,not_in_2020_zcta,2
91009,not_in_2020_zcta,2
91025,not_in_2020_zcta,2
91117,not_in_2020_zcta,2
91170,not_in_2020_zcta,2
91195,not_in_2020_zcta,2
91225,not_in_2020_zcta,2
91230,not_in_2020_zcta,2
91327,not_in_2020_zcta,2
91341,not_in_2020_zcta,2
91346,not_in_2020_zcta,2
91365,not_in_2020_zcta,2
91396,not_in_2020_zcta,2
91409,not_in_2020_zcta,2
91715,not_in_2020_zcta,2
91720,not_in_2020_zcta,2
91747,not_in_2020_zcta,2
91788,not_in_2020_zcta,2
91793,not_in_2020_zcta,2
91908,not_in_2020_zcta,2
91909,not_in_2020_zcta,2
91979,not_in_2020_zcta,2
92017,not_in_2020_zcta,2
92018,not_in_2020_zcta,2
92022,not_in_2020_zcta,2
92038,not_in_2020_zcta,2
92039,not_in_2020_zcta,2
92072,not_in_2020_zcta,2
92148,not_in_2020_zcta,2
92153,not_in_2020_zcta,2
92169,not_in_2020_zcta,2
92170,not_in_2020_zcta,2
92171,not_in_2020_zcta,2
92255,not_in_2020_zcta,2
92357,not_in_2020_zcta,2
92375,not_in_2020_zcta,2
92379,not_in_2020_zcta,2
92406,not_in_2020_zcta,2
92454,not_in_2020_zcta,2
92502,not_in_2020_zcta,2
92513,not_in_2020_zcta,2
92515,not_in_2020_zcta,2
92519,not_in_2020_zcta,2
92533,not_in_2020_zcta,2
92554,not_in_2020_zcta,2
92556,not_in_2020_zcta,2
92560,not_in_2020_zcta,2
92615,not_in_2020_zcta,2
92616,not_in_2020_zcta,2
92628,not_in_2020_zcta,2
92632,not_in_2020_zcta,2
92638,not_in_2020_zcta,2
92652,not_in_2020_zcta,2
92690,not_in_2020_zcta,2
92720,not_in_2020_zcta,2
92809,not_in_2020_zcta,2
92813,not_in_2020_zcta,2
92814,not_in_2020_zcta,2
92817,not_in_2020_zcta,2
92857,not_in_2020_zcta,2
92871,not_in_2020_zcta,2
92885,not_in_2020_zcta,2
93005,not_in_2020_zcta,2
93006,not_in_2020_zcta,2
93019,not_in_2020_zcta,2
93020,not_in_2020_zcta,2
93024,not_in_2020_zcta,2
93034,not_in_2020_zcta,2
93094,not_in_2020_zcta,2
93102,not_in_2020_zcta,2
93107,not_in_2020_zcta,2
93150,not_in_2020_zcta,2
93160,not_in_2020_zcta,2
93278,not_in_2020_zcta,2
93299,not_in_2020_zcta,2
93350,not_in_2020_zcta,2
93387,not_in_2020_zcta,2
93406,not_in_2020_zcta,2
93712,not_in_2020_zcta,2
93745,not_in_2020_zcta,2
93915,not_in_2020_zcta,2
94013,not_in_2020_zcta,2
94026,not_in_2020_zcta,2
94039,not_in_2020_zcta,2
94106,not_in_2020_zcta,2
94120,not_in_2020_zcta,2
94340,not_in_2020_zcta,2
94543,not_in_2020_zcta,2
94554,not_in_2020_zcta,2
94557,not_in_2020_zcta,2
94661,not_in_2020_zcta,2
94662,not_in_2020_zcta,2
94808,not_in_2020_zcta,2
94820,not_in_2020_zcta,2
94878,not_in_2020_zcta,2
94913,not_in_2020_zcta,2
94978,not_in_2020_zcta,2
95011,not_in_2020_zcta,2
95031,not_in_2020_zcta,2
95038,not_in_2020_zcta,2
95071,not_in_2020_zcta,2
95108,not_in_2020_zcta,2
95137,not_in_2020_zcta,2
95155,not_in_2020_zcta,2
95160,not_in_2020_zcta,2
95201,not_in_2020_zcta,2
95241,not_in_2020_zcta,2
95292,not_in_2020_zcta,2
95347,not_in_2020_zcta,2
95359,not_in_2020_zcta,2
95433,not_in_2020_zcta,2
95487,not_in_2020_zcta,2
95851,not_in_2020_zcta,2
95866,not_in_2020_zcta,2
95952,not_in_2020_zcta,2
96157,not_in_2020_zcta,2
96518,not_in_2020_zcta,2
96714,valid_2020_zcta_outside_conus_crop,2
96728,valid_2020_zcta_outside_conus_crop,2
96751,valid_2020_zcta_outside_conus_crop,2
96770,valid_2020_zcta_outside_conus_crop,2
96772,valid_2020_zcta_outside_conus_crop,2
96780,valid_2020_zcta_outside_conus_crop,2
96807,not_in_2020_zcta,2
96824,not_in_2020_zcta,2
96828,not_in_2020_zcta,2
96839,not_in_2020_zcta,2
96912,not_in_2020_zcta,2
96913,valid_2020_zcta_outside_conus_crop,2
97044,not_in_2020_zcta,2
97207,not_in_2020_zcta,2
97238,not_in_2020_zcta,2
97281,not_in_2020_zcta,2
97292,not_in_2020_zcta,2
97407,not_in_2020_zcta,2
98015,not_in_2020_zcta,2
98041,not_in_2020_zcta,2
98111,not_in_2020_zcta,2
98124,not_in_2020_zcta,2
98139,not_in_2020_zcta,2
98165,not_in_2020_zcta,2
98324,not_in_2020_zcta,2
98401,not_in_2020_zcta,2
98417,not_in_2020_zcta,2
98419,not_in_2020_zcta,2
98511,not_in_2020_zcta,2
98706,not_in_2020_zcta,2
98732,not_in_2020_zcta,2
99519,valid_2020_zcta_outside_conus_crop,2
99550,valid_2020_zcta_outside_conus_crop,2
99563,valid_2020_zcta_outside_conus_crop,2
99576,valid_2020_zcta_outside_conus_crop,2
99606,valid_2020_zcta_outside_conus_crop,2
99628,valid_2020_zcta_outside_conus_crop,2
99629,not_in_2020_zcta,2
99674,valid_2020_zcta_outside_conus_crop,2
99692,valid_2020_zcta_outside_conus_crop,2
99694,valid_2020_zcta_outside_conus_crop,2
99738,valid_2020_zcta_outside_conus_crop,2
99746,valid_2020_zcta_outside_conus_crop,2
99760,valid_2020_zcta_outside_conus_crop,2
99780,valid_2020_zcta_outside_conus_crop,2
99789,valid_2020_zcta_outside_conus_crop,2
99840,valid_2020_zcta_outside_conus_crop,2
99921,valid_2020_zcta_outside_conus_crop,2
99925,valid_2020_zcta_outside_conus_crop,2
00007,not_in_2020_zcta,1
00018,not_in_2020_zcta,1
00068,not_in_2020_zcta,1
00078,not_in_2020_zcta,1
00094,not_in_2020_zcta,1
00180,not_in_2020_zcta,1
00197,not_in_2020_zcta,1
00229,not_in_2020_zcta,1
00238,not_in_2020_zcta,1
00260,not_in_2020_zcta,1
00276,not_in_2020_zcta,1
00285,not_in_2020_zcta,1
00334,not_in_2020_zcta,1
00407,not_in_2020_zcta,1
00607,not_in_2020_zcta,1
00608,not_in_2020_zcta,1
00618,not_in_2020_zcta,1
00625,not_in_2020_zcta,1
00629,not_in_2020_zcta,1
00633,not_in_2020_zcta,1
00636,valid_2020_zcta_outside_conus_crop,1
00649,not_in_2020_zcta,1
00673,not_in_2020_zcta,1
00675,not_in_2020_zcta,1
00684,not_in_2020_zcta,1
00689,not_in_2020_zcta,1
00691,not_in_2020_zcta,1
00764,not_in_2020_zcta,1
00776,not_in_2020_zcta,1
00786,valid_2020_zcta_outside_conus_crop,1
00787,not_in_2020_zcta,1
00788,not_in_2020_zcta,1
00797,not_in_2020_zcta,1
00861,not_in_2020_zcta,1
00865,not_in_2020_zcta,1
00903,not_in_2020_zcta,1
00933,not_in_2020_zcta,1
00939,not_in_2020_zcta,1
00964,not_in_2020_zcta,1
00967,not_in_2020_zcta,1
01000,not_in_2020_zcta,1
01004,not_in_2020_zcta,1
01014,not_in_2020_zcta,1
01015,not_in_2020_zcta,1
01016,not_in_2020_zcta,1
01017,not_in_2020_zcta,1
01021,not_in_2020_zcta,1
01025,not_in_2020_zcta,1
01046,not_in_2020_zcta,1
01061,not_in_2020_zcta,1
01067,not_in_2020_zcta,1
01116,not_in_2020_zcta,1
01139,not_in_2020_zcta,1
01156,not_in_2020_zcta,1
01168,not_in_2020_zcta,1
01180,not_in_2020_zcta,1
01208,not_in_2020_zcta,1
01210,not_in_2020_zcta,1
01211,not_in_2020_zcta,1
01234,not_in_2020_zcta,1
01248,not_in_2020_zcta,1
01297,not_in_2020_zcta,1
01334,not_in_2020_zcta,1
01441,not_in_2020_zcta,1
01457,not_in_2020_zcta,1
01467,not_in_2020_zcta,1
01496,not_in_2020_zcta,1
01517,not_in_2020_zcta,1
01526,not_in_2020_zcta,1
01538,not_in_2020_zcta,1
01551,not_in_2020_zcta,1
01556,not_in_2020_zcta,1
01574,not_in_2020_zcta,1
01576,not_in_2020_zcta,1
01578,not_in_2020_zcta,1
01587,not_in_2020_zcta,1
01614,not_in_2020_zcta,1
01644,not_in_2020_zcta,1
01690,not_in_2020_zcta,1
01705,not_in_2020_zcta,1
01712,not_in_2020_zcta,1
01766,not_in_2020_zcta,1
01777,not_in_2020_zcta,1
01809,not_in_2020_zcta,1
01819,not_in_2020_zcta,1
01822,not_in_2020_zcta,1
01823,not_in_2020_zcta,1
01836,not_in_2020_zcta,1
01865,not_in_2020_zcta,1
01866,not_in_2020_zcta,1
01874,not_in_2020_zcta,1
01875,not_in_2020_zcta,1
01881,not_in_2020_zcta,1
01885,not_in_2020_zcta,1
01903,not_in_2020_zcta,1
01931,not_in_2020_zcta,1
02004,not_in_2020_zcta,1
02005,not_in_2020_zcta,1
02041,not_in_2020_zcta,1
02059,not_in_2020_zcta,1
02073,not_in_2020_zcta,1
02101,not_in_2020_zcta,1
02102,not_in_2020_zcta,1
02105,not_in_2020_zcta,1
02123,not_in_2020_zcta,1
02137,not_in_2020_zcta,1
02146,not_in_2020_zcta,1
02147,not_in_2020_zcta,1
02156,not_in_2020_zcta,1
02159,not_in_2020_zcta,1
02172,not_in_2020_zcta,1
02173,not_in_2020_zcta,1
02175,not_in_2020_zcta,1
02178,not_in_2020_zcta,1
02187,not_in_2020_zcta,1
02193,not_in_2020_zcta,1
02195,not_in_2020_zcta,1
02196,not_in_2020_zcta,1
02212,not_in_2020_zcta,1
02213,not_in_2020_zcta,1
02222,not_in_2020_zcta,1
02230,not_in_2020_zcta,1
02233,not_in_2020_zcta,1
02255,not_in_2020_zcta,1
02260,not_in_2020_zcta,1
02272,not_in_2020_zcta,1
02281,not_in_2020_zcta,1
02305,not_in_2020_zcta,1
02321,not_in_2020_zcta,1
02327,not_in_2020_zcta,1
02344,not_in_2020_zcta,1
02401,not_in_2020_zcta,1
02408,not_in_2020_zcta,1
02410,not_in_2020_zcta,1
02440,not_in_2020_zcta,1
02448,not_in_2020_zcta,1
02470,not_in_2020_zcta,1
02473,not_in_2020_zcta,1
02511,not_in_2020_zcta,1
02549,not_in_2020_zcta,1
02567,not_in_2020_zcta,1
02574,not_in_2020_zcta,1
02577,not_in_2020_zcta,1
02588,not_in_2020_zcta,1
02605,not_in_2020_zcta,1
02661,not_in_2020_zcta,1
02705,not_in_2020_zcta,1
02712,not_in_2020_zcta,1
02741,not_in_2020_zcta,1
02742,not_in_2020_zcta,1
02772,not_in_2020_zcta,1
02819,not_in_2020_zcta,1
02820,not_in_2020_zcta,1
02854,not_in_2020_zcta,1
02862,not_in_2020_zcta,1
02880,not_in_2020_zcta,1
02887,not_in_2020_zcta,1
02902,not_in_2020_zcta,1
02929,not_in_2020_zcta,1
02935,not_in_2020_zcta,1
02940,not_in_2020_zcta,1
02954,not_in_2020_zcta,1
02965,not_in_2020_zcta,1
03001,not_in_2020_zcta,1
03041,not_in_2020_zcta,1
03050,not_in_2020_zcta,1
03056,not_in_2020_zcta,1
03073,not_in_2020_zcta,1
03075,not_in_2020_zcta,1
03105,not_in_2020_zcta,1
03120,not_in_2020_zcta,1
03292,not_in_2020_zcta,1
03390,not_in_2020_zcta,1
03394,not_in_2020_zcta,1
03468,not_in_2020_zcta,1
03477,not_in_2020_zcta,1
03501,not_in_2020_zcta,1
03503,not_in_2020_zcta,1
03535,not_in_2020_zcta,1
03557,not_in_2020_zcta,1
03629,not_in_2020_zcta,1
03662,not_in_2020_zcta,1
03746,not_in_2020_zcta,1
03754,not_in_2020_zcta,1
03802,not_in_2020_zcta,1
03804,not_in_2020_zcta,1
03899,not_in_2020_zcta,1
03948,not_in_2020_zcta,1
04012,not_in_2020_zcta,1
04016,not_in_2020_zcta,1
04034,not_in_2020_zcta,1
04036,not_in_2020_zcta,1
04078,not_in_2020_zcta,1
04113,not_in_2020_zcta,1
04116,not_in_2020_zcta,1
04119,not_in_2020_zcta,1
04153,not_in_2020_zcta,1
04172,not_in_2020_zcta,1
04211,not_in_2020_zcta,1
04223,not_in_2020_zcta,1
04230,not_in_2020_zcta,1
04361,not_in_2020_zcta,1
04506,not_in_2020_zcta,1
04507,not_in_2020_zcta,1
04560,not_in_2020_zcta,1
04644,not_in_2020_zcta,1
04672,not_in_2020_zcta,1
04704,not_in_2020_zcta,1
04755,not_in_2020_zcta,1
04935,not_in_2020_zcta,1
04962,not_in_2020_zcta,1
05124,not_in_2020_zcta,1
05181,not_in_2020_zcta,1
05207,not_in_2020_zcta,1
05303,not_in_2020_zcta,1
05381,not_in_2020_zcta,1
05407,not_in_2020_zcta,1
05460,not_in_2020_zcta,1
05466,not_in_2020_zcta,1
05490,not_in_2020_zcta,1
05501,not_in_2020_zcta,1
05565,not_in_2020_zcta,1
05601,not_in_2020_zcta,1
05657,not_in_2020_zcta,1
05749,not_in_2020_zcta,1
05818,not_in_2020_zcta,1
05823,not_in_2020_zcta,1
05863,not_in_2020_zcta,1
05864,not_in_2020_zcta,1
06006,not_in_2020_zcta,1
06017,not_in_2020_zcta,1
06025,not_in_2020_zcta,1
06034,not_in_2020_zcta,1
06041,not_in_2020_zcta,1
06045,not_in_2020_zcta,1
06046,not_in_2020_zcta,1
06054,not_in_2020_zcta,1
06064,not_in_2020_zcta,1
06075,not_in_2020_zcta,1
06077,not_in_2020_zcta,1
06104,not_in_2020_zcta,1
06129,not_in_2020_zcta,1
06138,not_in_2020_zcta,1
06153,not_in_2020_zcta,1
06165,not_in_2020_zcta,1
06191,not_in_2020_zcta,1
06198,not_in_2020_zcta,1
06221,not_in_2020_zcta,1
06233,not_in_2020_zcta,1
06297,not_in_2020_zcta,1
06402,not_in_2020_zcta,1
06453,not_in_2020_zcta,1
06490,not_in_2020_zcta,1
06497,not_in_2020_zcta,1
06501,not_in_2020_zcta,1
06502,not_in_2020_zcta,1
06505,not_in_2020_zcta,1
06507,not_in_2020_zcta,1
06530,not_in_2020_zcta,1
06531,not_in_2020_zcta,1
06539,not_in_2020_zcta,1
06541,not_in_2020_zcta,1
06581,not_in_2020_zcta,1
06584,not_in_2020_zcta,1
06601,not_in_2020_zcta,1
06602,not_in_2020_zcta,1
06617,not_in_2020_zcta,1
06631,not_in_2020_zcta,1
06657,not_in_2020_zcta,1
06700,not_in_2020_zcta,1
06703,not_in_2020_zcta,1
06717,not_in_2020_zcta,1
06721,not_in_2020_zcta,1
06748,not_in_2020_zcta,1
06802,not_in_2020_zcta,1
06813,not_in_2020_zcta,1
06843,not_in_2020_zcta,1
06848,not_in_2020_zcta,1
06856,not_in_2020_zcta,1
06859,not_in_2020_zcta,1
06875,not_in_2020_zcta,1
06876,not_in_2020_zcta,1
06904,not_in_2020_zcta,1
06993,not_in_2020_zcta,1
06999,not_in_2020_zcta,1
07038,not_in_2020_zcta,1
07053,not_in_2020_zcta,1
07098,not_in_2020_zcta,1
07115,not_in_2020_zcta,1
07119,not_in_2020_zcta,1
07140,not_in_2020_zcta,1
07160,not_in_2020_zcta,1
07182,not_in_2020_zcta,1
07212,not_in_2020_zcta,1
07222,not_in_2020_zcta,1
07268,not_in_2020_zcta,1
07290,not_in_2020_zcta,1
07361,not_in_2020_zcta,1
07402,not_in_2020_zcta,1
07404,not_in_2020_zcta,1
07406,not_in_2020_zcta,1
07411,not_in_2020_zcta,1
07451,not_in_2020_zcta,1
07453,not_in_2020_zcta,1
07469,not_in_2020_zcta,1
07474,not_in_2020_zcta,1
07476,not_in_2020_zcta,1
07482,not_in_2020_zcta,1
07507,not_in_2020_zcta,1
07523,not_in_2020_zcta,1
07526,not_in_2020_zcta,1
07540,not_in_2020_zcta,1
07542,not_in_2020_zcta,1
07544,not_in_2020_zcta,1
07546,not_in_2020_zcta,1
07547,not_in_2020_zcta,1
07553,not_in_2020_zcta,1
07573,not_in_2020_zcta,1
07602,not_in_2020_zcta,1
07622,not_in_2020_zcta,1
07654,not_in_2020_zcta,1
07664,not_in_2020_zcta,1
07680,not_in_2020_zcta,1
07688,not_in_2020_zcta,1
07689,not_in_2020_zcta,1
07707,not_in_2020_zcta,1
07714,not_in_2020_zcta,1
07742,not_in_2020_zcta,1
07752,not_in_2020_zcta,1
07763,not_in_2020_zcta,1
07769,not_in_2020_zcta,1
07771,not_in_2020_zcta,1
07782,not_in_2020_zcta,1
07804,not_in_2020_zcta,1
07806,not_in_2020_zcta,1
07807,not_in_2020_zcta,1
07809,not_in_2020_zcta,1
07845,not_in_2020_zcta,1
07873,not_in_2020_zcta,1
07886,not_in_2020_zcta,1
07903,not_in_2020_zcta,1
07925,not_in_2020_zcta,1
07929,not_in_2020_zcta,1
07938,not_in_2020_zcta,1
07948,not_in_2020_zcta,1
07962,not_in_2020_zcta,1
07978,not_in_2020_zcta,1
08058,not_in_2020_zcta,1
08099,not_in_2020_zcta,1
08100,not_in_2020_zcta,1
08143,not_in_2020_zcta,1
08153,not_in_2020_zcta,1
08160,not_in_2020_zcta,1
08168,not_in_2020_zcta,1
08206,not_in_2020_zcta,1
08219,not_in_2020_zcta,1
08222,not_in_2020_zcta,1
08231,not_in_2020_zcta,1
08274,not_in_2020_zcta,1
08301,not_in_2020_zcta,1
08315,not_in_2020_zcta,1
08331,not_in_2020_zcta,1
08366,not_in_2020_zcta,1
08372,not_in_2020_zcta,1
08375,not_in_2020_zcta,1
08380,not_in_2020_zcta,1
08400,not_in_2020_zcta,1
08430,not_in_2020_zcta,1
08444,not_in_2020_zcta,1
08465,not_in_2020_zcta,1
08472,not_in_2020_zcta,1
08480,not_in_2020_zcta,1
08503,not_in_2020_zcta,1
08526,not_in_2020_zcta,1
08548,not_in_2020_zcta,1
08572,not_in_2020_zcta,1
08577,not_in_2020_zcta,1
08582,not_in_2020_zcta,1
08588,not_in_2020_zcta,1
08604,not_in_2020_zcta,1
08605,not_in_2020_zcta,1
08606,not_in_2020_zcta,1
08612,not_in_2020_zcta,1
08624,not_in_2020_zcta,1
08646,not_in_2020_zcta,1
08650,not_in_2020_zcta,1
08656,not_in_2020_zcta,1
08707,not_in_2020_zcta,1
08774,not_in_2020_zcta,1
08779,not_in_2020_zcta,1
08808,not_in_2020_zcta,1
08814,not_in_2020_zcta,1
08864,not_in_2020_zcta,1
08868,not_in_2020_zcta,1
08870,not_in_2020_zcta,1
08919,not_in_2020_zcta,1
08930,not_in_2020_zcta,1
08934,not_in_2020_zcta,1
08959,not_in_2020_zcta,1
08980,not_in_2020_zcta,1
09015,not_in_2020_zcta,1
09016,not_in_2020_zcta,1
09065,not_in_2020_zcta,1
09069,not_in_2020_zcta,1
09076,not_in_2020_zcta,1
09084,not_in_2020_zcta,1
09096,not_in_2020_zcta,1
09123,not_in_2020_zcta,1
09128,not_in_2020_zcta,1
09147,not_in_2020_zcta,1
09166,not_in_2020_zcta,1
09173,not_in_2020_zcta,1
09280,not_in_2020_zcta,1
09302,not_in_2020_zcta,1
09303,not_in_2020_zcta,1
09312,not_in_2020_zcta,1
09435,not_in_2020_zcta,1
09603,not_in_2020_zcta,1
09608,not_in_2020_zcta,1
09720,not_in_2020_zcta,1
09745,not_in_2020_zcta,1
09752,not_in_2020_zcta,1
09757,not_in_2020_zcta,1
10042,not_in_2020_zcta,1
10050,not_in_2020_zcta,1
10052,not_in_2020_zcta,1
10085,not_in_2020_zcta,1
10107,not_in_2020_zcta,1
10116,not_in_2020_zcta,1
10123,not_in_2020_zcta,1
10145,not_in_2020_zcta,1
10150,not_in_2020_zcta,1
10159,not_in_2020_zcta,1
10163,not_in_2020_zcta,1
10175,not_in_2020_zcta,1
10181,not_in_2020_zcta,1
10215,not_in_2020_zcta,1
10219,not_in_2020_zcta,1
10230,not_in_2020_zcta,1
10260,not_in_2020_zcta,1
10264,not_in_2020_zcta,1
10290,not_in_2020_zcta,1
10299,not_in_2020_zcta,1
10300,not_in_2020_zcta,1
10319,not_in_2020_zcta,1
10322,not_in_2020_zcta,1
10341,not_in_2020_zcta,1
10375,not_in_2020_zcta,1
10394,not_in_2020_zcta,1
10400,not_in_2020_zcta,1
10403,not_in_2020_zcta,1
10409,not_in_2020_zcta,1
10415,not_in_2020_zcta,1
10423,not_in_2020_zcta,1
10435,not_in_2020_zcta,1
10437,not_in_2020_zcta,1
10446,not_in_2020_zcta,1
10450,not_in_2020_zcta,1
10483,not_in_2020_zcta,1
10491,not_in_2020_zcta,1
10500,not_in_2020_zcta,1
10564,not_in_2020_zcta,1
10575,not_in_2020_zcta,1
10600,not_in_2020_zcta,1
10609,not_in_2020_zcta,1
10614,not_in_2020_zcta,1
10616,not_in_2020_zcta,1
10642,not_in_2020_zcta,1
10647,not_in_2020_zcta,1
10650,not_in_2020_zcta,1
10667,not_in_2020_zcta,1
10694,not_in_2020_zcta,1
10716,not_in_2020_zcta,1
10750,not_in_2020_zcta,1
10764,not_in_2020_zcta,1
10770,not_in_2020_zcta,1
10811,not_in_2020_zcta,1
10822,not_in_2020_zcta,1
10845,not_in_2020_zcta,1
10880,not_in_2020_zcta,1
10884,not_in_2020_zcta,1
10903,not_in_2020_zcta,1
10905,not_in_2020_zcta,1
10907,not_in_2020_zcta,1
10938,not_in_2020_zcta,1
10951,not_in_2020_zcta,1
10959,not_in_2020_zcta,1
10997,not_in_2020_zcta,1
11022,not_in_2020_zcta,1
11025,not_in_2020_zcta,1
11027,not_in_2020_zcta,1
11029,not_in_2020_zcta,1
11038,not_in_2020_zcta,1
11070,not_in_2020_zcta,1
11073,not_in_2020_zcta,1
11075,not_in_2020_zcta,1
11077,not_in_2020_zcta,1
11090,not_in_2020_zcta,1
11091,not_in_2020_zcta,1
11107,not_in_2020_zcta,1
11108,not_in_2020_zcta,1
11111,not_in_2020_zcta,1
11123,not_in_2020_zcta,1
11135,not_in_2020_zcta,1
11139,not_in_2020_zcta,1
11150,not_in_2020_zcta,1
11195,not_in_2020_zcta,1
11243,not_in_2020_zcta,1
11246,not_in_2020_zcta,1
11247,not_in_2020_zcta,1
11250,not_in_2020_zcta,1
11255,not_in_2020_zcta,1
11260,not_in_2020_zcta,1
11265,not_in_2020_zcta,1
11267,not_in_2020_zcta,1
11269,not_in_2020_zcta,1
11273,not_in_2020_zcta,1
11287,not_in_2020_zcta,1
11295,not_in_2020_zcta,1
11297,not_in_2020_zcta,1
11305,not_in_2020_zcta,1
11310,not_in_2020_zcta,1
11314,not_in_2020_zcta,1
11321,not_in_2020_zcta,1
11325,not_in_2020_zcta,1
11326,not_in_2020_zcta,1
11337,not_in_2020_zcta,1
11341,not_in_2020_zcta,1
11342,not_in_2020_zcta,1
11345,not_in_2020_zcta,1
11347,not_in_2020_zcta,1
11351,not_in_2020_zcta,1
11353,not_in_2020_zcta,1
11383,not_in_2020_zcta,1
11392,not_in_2020_zcta,1
11399,not_in_2020_zcta,1
11437,not_in_2020_zcta,1
11443,not_in_2020_zcta,1
11463,not_in_2020_zcta,1
11466,not_in_2020_zcta,1
11468,not_in_2020_zcta,1
11470,not_in_2020_zcta,1
11475,not_in_2020_zcta,1
11483,not_in_2020_zcta,1
11504,not_in_2020_zcta,1
11508,not_in_2020_zcta,1
11512,not_in_2020_zcta,1
11522,not_in_2020_zcta,1
11523,not_in_2020_zcta,1
11531,not_in_2020_zcta,1
11532,not_in_2020_zcta,1
11535,not_in_2020_zcta,1
11555,not_in_2020_zcta,1
11567,not_in_2020_zcta,1
11582,not_in_2020_zcta,1
11589,not_in_2020_zcta,1
11591,not_in_2020_zcta,1
11595,not_in_2020_zcta,1
11632,not_in_2020_zcta,1
11657,not_in_2020_zcta,1
11664,not_in_2020_zcta,1
11667,not_in_2020_zcta,1
11680,not_in_2020_zcta,1
11711,not_in_2020_zcta,1
11737,not_in_2020_zcta,1
11750,not_in_2020_zcta,1
11761,not_in_2020_zcta,1
11773,not_in_2020_zcta,1
11775,not_in_2020_zcta,1
11785,not_in_2020_zcta,1
11800,not_in_2020_zcta,1
11805,not_in_2020_zcta,1
11810,not_in_2020_zcta,1
11849,not_in_2020_zcta,1
11850,not_in_2020_zcta,1
11851,not_in_2020_zcta,1
11904,not_in_2020_zcta,1
11907,not_in_2020_zcta,1
11915,not_in_2020_zcta,1
11945,not_in_2020_zcta,1
11974,not_in_2020_zcta,1
11981,not_in_2020_zcta,1
11984,not_in_2020_zcta,1
11990,not_in_2020_zcta,1
11993,not_in_2020_zcta,1
11994,not_in_2020_zcta,1
12012,not_in_2020_zcta,1
12089,not_in_2020_zcta,1
12119,not_in_2020_zcta,1
12128,not_in_2020_zcta,1
12181,not_in_2020_zcta,1
12219,not_in_2020_zcta,1
12224,not_in_2020_zcta,1
12244,not_in_2020_zcta,1
12270,not_in_2020_zcta,1
12301,not_in_2020_zcta,1
12332,not_in_2020_zcta,1
12380,not_in_2020_zcta,1
12462,not_in_2020_zcta,1
12500,not_in_2020_zcta,1
12541,not_in_2020_zcta,1
12552,not_in_2020_zcta,1
12554,not_in_2020_zcta,1
12557,not_in_2020_zcta,1
12579,not_in_2020_zcta,1
12595,not_in_2020_zcta,1
12606,not_in_2020_zcta,1
12611,not_in_2020_zcta,1
12688,not_in_2020_zcta,1
12830,not_in_2020_zcta,1
13064,not_in_2020_zcta,1
13091,not_in_2020_zcta,1
13096,not_in_2020_zcta,1
13213,not_in_2020_zcta,1
13217,not_in_2020_zcta,1
13362,not_in_2020_zcta,1
13371,not_in_2020_zcta,1
13399,not_in_2020_zcta,1
13426,not_in_2020_zcta,1
13503,not_in_2020_zcta,1
13509,not_in_2020_zcta,1
13586,not_in_2020_zcta,1
13708,not_in_2020_zcta,1
13761,not_in_2020_zcta,1
13762,not_in_2020_zcta,1
13763,not_in_2020_zcta,1
13767,not_in_2020_zcta,1
13840,not_in_2020_zcta,1
