window,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2020-2021,o3,17031031200,36.7383042410138,731,0,731
2020-2021,o3,17031030104,35.1508897166755,731,0,731
2020-2021,o3,17031020801,36.533516276266,731,0,0
2020-2021,o3,17031831200,35.9145012191623,731,0,731
2020-2021,o3,17031191200,36.2901510195616,731,0,0
2020-2021,o3,17031190401,36.3601920602769,731,0,731
2020-2021,o3,17031550100,37.1872144164218,731,0,0
2020-2021,o3,17031828100,36.7004793430494,731,0,0
2020-2021,o3,17031750400,36.9567720965265,731,0,0
2020-2021,o3,17031828504,36.9311223013426,731,0,0
2020-2021,o3,17031824123,36.8305751042219,731,0,0
2020-2021,o3,17031720500,37.5183316124183,731,0,0
2020-2021,o3,17031826301,36.7900484278314,731,0,0
2020-2021,o3,17031827804,37.0764027412639,731,0,0
2020-2021,o3,17031829100,36.1862522492035,731,0,0
2020-2021,o3,17031830005,36.426083534127,731,0,0
2020-2021,o3,17031828601,37.4840976857796,731,0,0
2020-2021,o3,17031081000,32.1697679212274,731,0,0
2020-2021,o3,17031071600,36.2354314565027,731,0,731
2020-2021,o3,17031071500,36.9065668974199,731,0,731
2020-2021,o3,17031071300,36.2354314565027,731,0,0
2020-2021,o3,17031070500,36.1681263939402,731,0,0
2020-2021,o3,17031828801,36.7578664848074,731,0,0
2020-2021,o3,17031824503,36.9972397006614,731,0,0
2020-2021,o3,17031826401,36.6444601903679,731,0,0
2020-2021,o3,17031825504,37.2462727848349,731,0,0
2020-2021,o3,17031829302,36.7517561335992,731,0,0
2020-2021,o3,17031828900,36.1512317288458,731,0,0
2020-2021,o3,17031827100,36.5182631980633,731,0,0
2020-2021,o3,17031821500,36.6778619236517,731,0,0
2020-2021,o3,17031823200,36.2095080635035,731,0,0
2020-2021,o3,17031824900,37.0030101273112,731,0,0
2020-2021,o3,17031822101,36.9868678562088,731,0,0
2020-2021,o3,17031821002,36.6388514351543,731,0,0
2020-2021,o3,17031820800,36.1944981833589,731,0,0
2020-2021,o3,17031819500,36.6192891913608,731,0,0
2020-2021,o3,17031819300,37.1404246300428,731,0,0
2020-2021,o3,17031818500,37.1363890622673,731,0,0
2020-2021,o3,17031750100,36.0099868567001,731,0,731
2020-2021,o3,17031530503,36.787871045218,731,0,0
2020-2021,o3,17031815200,35.6151852092302,731,0,0
2020-2021,o3,17031814100,34.8192891645387,731,0,0
2020-2021,o3,17031818401,36.750661742338,731,0,0
2020-2021,o3,17031817600,37.1529417300926,731,0,0
2020-2021,o3,17031817300,37.1948021958326,731,0,0
2020-2021,o3,17031816900,36.3645696253216,731,0,0
2020-2021,o3,17031815701,37.3283179296963,731,0,0
2020-2021,o3,17031815400,36.8624492497037,731,0,0
2020-2021,o3,17031711200,36.7826270870915,731,0,0
2020-2021,o3,17031710500,36.392750200297,731,0,0
2020-2021,o3,17031700301,36.0455545726883,731,0,731
2020-2021,o3,17031700100,36.2839494690816,731,0,0
2020-2021,o3,17031813801,35.0266763085319,731,0,0
2020-2021,o3,17031813600,35.0911085940337,731,0,731
2020-2021,o3,17031813200,36.8810539011437,731,0,0
2020-2021,o3,17031813000,37.1248979540249,731,0,0
2020-2021,o3,17031812500,37.3186052072533,731,0,0
2020-2021,o3,17031812100,38.1175108279131,731,0,0
2020-2021,o3,17031811302,35.2979713422142,731,0,0
2020-2021,o3,17031730600,36.6630648418079,731,0,0
2020-2021,o3,17031660700,35.3588240562993,731,0,0
2020-2021,o3,17031660400,36.258960868618,731,0,0
2020-2021,o3,17031650500,34.4564300620044,731,0,0
2020-2021,o3,17031691100,36.2777023189657,731,0,0
2020-2021,o3,17031681400,36.6000005453825,731,0,0
2020-2021,o3,17031680600,36.7848158696139,731,0,0
2020-2021,o3,17031834900,36.4852262618665,731,0,731
2020-2021,o3,17031842800,35.3518473120093,731,0,0
2020-2021,o3,17031580400,32.5824218261452,731,0,0
2020-2021,o3,17031560900,36.50246292423,731,0,731
2020-2021,o3,17031838800,37.3480397722154,731,0,0
2020-2021,o3,17031611900,36.7629280443903,731,0,0
2020-2021,o3,17031611400,36.1749663393226,731,0,731
2020-2021,o3,17031839900,35.4214095565479,731,0,0
2020-2021,o3,17031840100,35.7726407519321,731,0,0
2020-2021,o3,17031440202,35.6153220081378,731,0,0
2020-2021,o3,17031440102,36.6351578646478,731,0,0
2020-2021,o3,17031490902,36.5504793408142,731,0,0
2020-2021,o3,17031460301,36.7437761973197,731,0,0
2020-2021,o3,17031842000,35.585773444086,731,0,731
2020-2021,o3,17031841100,35.3716831536181,731,0,0
2020-2021,o3,17031843200,34.4816421006838,731,0,0
2020-2021,o3,17031841300,34.3196311543572,731,0,0
2020-2021,o3,17031310800,34.1734615215362,731,0,731
2020-2021,o3,17031830500,33.8097588257381,731,0,0
2020-2021,o3,17031301802,35.5946653730831,731,0,731
2020-2021,o3,17031430900,36.6380306417084,731,0,0
2020-2021,o3,17031430300,36.9783863239347,731,0,0
2020-2021,o3,17031411000,36.8859102623652,731,0,0
2020-2021,o3,17031836300,36.4352946605753,731,0,731
2020-2021,o3,17031390700,37.7153220394303,731,0,0
2020-2021,o3,17031271500,36.2311906903656,731,0,731
2020-2021,o3,17031081402,32.2045148437698,731,0,731
2020-2021,o3,17031301801,34.9005477156811,731,0,731
2020-2021,o3,17031410900,35.5891934167772,731,0,731
2020-2021,o3,17031540102,36.9745787543385,731,0,0
2020-2021,o3,17031080202,36.1648432201567,731,0,731
2020-2021,o3,17031824119,36.9904519875892,731,0,0
2020-2021,o3,17031824122,36.4051168215483,731,0,0
2020-2021,o3,17031824004,36.7348500685958,731,0,0
2020-2021,o3,17031802403,38.5853630920666,731,0,0
2020-2021,o3,17031824006,37.2607132123838,731,0,0
2020-2021,o3,17031240500,35.9103972519329,731,0,731
2020-2021,o3,17031260500,35.9017789207511,731,0,0
2020-2021,o3,17031271200,36.1850894584885,731,0,731
2020-2021,o3,17031340600,35.585773444086,731,0,0
2020-2021,o3,17031381400,35.8889198234323,731,0,731
2020-2021,o3,17031461000,36.282216682918,731,0,0
2020-2021,o3,17031560300,35.0585504540137,731,0,731
2020-2021,o3,17031612100,36.7916558149963,731,0,0
2020-2021,o3,17031670200,36.7317378934468,731,0,0
2020-2021,o3,17031671100,36.6143644306855,731,0,731
2020-2021,o3,17031681200,36.7202467852044,731,0,0
2020-2021,o3,17031710100,36.5269499286989,731,0,731
2020-2021,o3,17031700502,37.2242595606126,731,0,0
2020-2021,o3,17031839100,33.0599184132878,731,0,0
2020-2021,o3,17031832000,34.3474697320634,731,0,731
2020-2021,o3,17031831700,34.7714095468622,731,0,731
2020-2021,o3,17031838000,34.955677675463,731,0,0
2020-2021,o3,17031839500,36.1668952037714,731,0,731
2020-2021,o3,17031836200,34.7150483969115,731,0,0
2020-2021,o3,17031010701,37.1549937137073,731,0,0
2020-2021,o3,17031020100,37.3543097221493,731,0,731
2020-2021,o3,17031030603,36.3655272176752,731,0,731
2020-2021,o3,17031031300,35.9767447221418,731,0,0
2020-2021,o3,17031031501,35.9767447221418,731,0,731
2020-2021,o3,17031060800,34.3474697320634,731,0,731
2020-2021,o3,17031070101,36.4637488333659,731,0,0
2020-2021,o3,17031071400,36.9065668974199,731,0,0
2020-2021,o3,17031030604,36.3655272176752,731,0,731
2020-2021,o3,17031760803,37.0259923437959,731,0,0
2020-2021,o3,17031283100,35.7424081933421,731,0,731
2020-2021,o3,17031804204,37.3231645708464,731,0,0
2020-2021,o3,17031804514,37.4464209866317,731,0,0
2020-2021,o3,17031804203,37.6540200348152,731,0,0
2020-2021,o3,17031828507,37.6510265528361,731,0,0
2020-2021,o3,17031824128,36.8759102622162,731,0,0
2020-2021,o3,17031804314,37.5084592912497,731,0,0
2020-2021,o3,17031031800,36.5980853606754,731,0,731
2020-2021,o3,17031031400,36.1569088835132,731,0,731
2020-2021,o3,17031030900,36.6589608745785,731,0,0
2020-2021,o3,17031030500,36.3655272176752,731,0,731
2020-2021,o3,17031030200,36.8175108085416,731,0,731
2020-2021,o3,17031020702,36.0343370622613,731,0,731
2020-2021,o3,17031020601,36.0343370622613,731,0,0
2020-2021,o3,17031800900,39.175787177472,731,0,0
2020-2021,o3,17031800100,39.2536257559232,731,0,0
2020-2021,o3,17031231200,35.567579189369,731,0,0
2020-2021,o3,17031836600,36.0232563507418,731,0,0
2020-2021,o3,17031230600,35.9145012191623,731,0,731
2020-2021,o3,17031230400,36.0653904142972,731,0,0
2020-2021,o3,17031830600,35.8246243368381,731,0,0
2020-2021,o3,17031210100,35.644733773282,731,0,0
2020-2021,o3,17031200200,36.134473862659,731,0,0
2020-2021,o3,17031831500,36.1691523857476,731,0,0
2020-2021,o3,17031191100,35.3638856158823,731,0,0
2020-2021,o3,17031190601,36.3601920602769,731,0,0
2020-2021,o3,17031190602,36.1640224267108,731,0,0
2020-2021,o3,17031190200,35.6615600389226,731,0,731
2020-2021,o3,17031170900,36.4668952082418,731,0,731
2020-2021,o3,17031170700,36.7800279078462,731,0,0
2020-2021,o3,17031170200,36.2844054654404,731,0,0
2020-2021,o3,17031170100,37.1904246307879,731,0,0
2020-2021,o3,17031161200,36.3803014997011,731,0,0
2020-2021,o3,17031160400,36.3823534833158,731,0,0
2020-2021,o3,17031222200,35.6577296695085,731,0,731
2020-2021,o3,17031832200,35.6577296695085,731,0,0
2020-2021,o3,17031221400,35.2785230975104,731,0,731
2020-2021,o3,17031221000,36.1526681173761,731,0,731
2020-2021,o3,17031830900,35.0875518224349,731,0,0
2020-2021,o3,17031210900,35.722298753918,731,0,731
2020-2021,o3,17031210602,35.9303698924494,731,0,731
2020-2021,o3,17031831100,35.7682631868874,731,0,0
2020-2021,o3,17031243400,35.3757871208476,731,0,0
2020-2021,o3,17031243300,35.3757871208476,731,0,731
2020-2021,o3,17031240300,35.9103972519329,731,0,731
2020-2021,o3,17031231500,35.1525313035673,731,0,0
2020-2021,o3,17031062200,36.2138172290944,731,0,731
2020-2021,o3,17031061100,35.8125860329651,731,0,731
2020-2021,o3,17031160300,36.3445969848052,731,0,0
2020-2021,o3,17031151200,36.394665385004,731,0,0
2020-2021,o3,17031150402,36.5995901486596,731,0,0
2020-2021,o3,17031150200,36.1269499227384,731,0,0
2020-2021,o3,17031140800,36.0269499212483,731,0,731
2020-2021,o3,17031140200,35.9943917812283,731,0,0
2020-2021,o3,17031130200,37.1005477484637,731,0,0
2020-2021,o3,17031120300,37.3626544555157,731,0,0
2020-2021,o3,17031060900,34.3474697320634,731,0,731
2020-2021,o3,17031051400,36.268673591061,731,0,731
2020-2021,o3,17031051300,36.268673591061,731,0,731
2020-2021,o3,17031050800,35.5875518298855,731,0,731
2020-2021,o3,17031050200,36.4473329644482,731,0,0
2020-2021,o3,17031040700,36.3809854942393,731,0,731
2020-2021,o3,17031040402,36.4682631973182,731,0,0
2020-2021,o3,17031040201,36.3809854942393,731,0,0
2020-2021,o3,17031803608,37.7774150636113,731,0,0
2020-2021,o3,17031803605,37.4504337545894,731,0,0
2020-2021,o3,17031803500,38.1468199938765,731,0,0
2020-2021,o3,17031803300,37.9112180751811,731,0,0
2020-2021,o3,17031803013,37.4174196182105,731,0,0
2020-2021,o3,17031803007,37.2277707325756,731,0,0
2020-2021,o3,17031802900,38.3980306679345,731,0,0
2020-2021,o3,17031802701,38.523940382533,731,0,731
2020-2021,o3,17031802605,38.3304520075568,731,0,0
2020-2021,o3,17031804709,37.327579215595,731,0,0
2020-2021,o3,17031804713,36.6474697663361,731,0,0
2020-2021,o3,17031804705,37.7756503577027,731,0,0
2020-2021,o3,17031804701,37.518763055127,731,0,0
2020-2021,o3,17031804606,37.5970105270165,731,0,0
2020-2021,o3,17031804603,35.8458418474142,731,0,0
2020-2021,o3,17031804403,38.0092344925103,731,0,0
2020-2021,o3,17031804406,37.0607119065568,731,0,0
2020-2021,o3,17031804109,36.708755676962,731,0,0
2020-2021,o3,17031804106,37.8989608930559,731,0,0
2020-2021,o3,17031770800,35.6886462226367,731,0,0
2020-2021,o3,17031770300,36.9731195659903,731,0,0
2020-2021,o3,17031836400,36.8201099877869,731,0,0
2020-2021,o3,17031250700,36.4352946605753,731,0,731
2020-2021,o3,17031250500,36.6743279518708,731,0,0
2020-2021,o3,17031801902,37.5061907093646,731,0,0
2020-2021,o3,17031801702,38.0575929063636,731,0,0
2020-2021,o3,17031801607,37.7403562395297,731,0,0
2020-2021,o3,17031801500,38.1570983271876,731,0,0
2020-2021,o3,17031801000,38.7827639158015,731,0,0
2020-2021,o3,17031110400,36.4114916506446,731,0,0
2020-2021,o3,17031110300,36.3356366563543,731,0,0
2020-2021,o3,17031110100,37.4573192996076,731,0,731
2020-2021,o3,17031100500,36.2142276258174,731,0,0
2020-2021,o3,17031100200,37.2516193421421,731,0,0
2020-2021,o3,17031070600,35.9269499197582,731,0,731
2020-2021,o3,17031070400,36.1681263939402,731,0,731
2020-2021,o3,17031835000,35.2718883504895,731,0,0
2020-2021,o3,17031640700,35.5519841138972,731,0,731
2020-2021,o3,17031640500,35.4813958775512,731,0,731
2020-2021,o3,17031824702,37.0843370779075,731,0,0
2020-2021,o3,17031813900,34.6821482596223,731,0,0
2020-2021,o3,17031818300,37.035659466603,731,0,0
2020-2021,o3,17031817700,36.1392618244267,731,0,0
2020-2021,o3,17031817400,36.6846790692161,731,0,0
2020-2021,o3,17031817200,36.3570456854011,731,0,731
2020-2021,o3,17031817000,36.1385778298884,731,0,0
2020-2021,o3,17031816600,36.443912991757,731,0,0
2020-2021,o3,17031816200,36.7621756503983,731,0,0
2020-2021,o3,17031816000,36.9912454212535,731,0,731
2020-2021,o3,17031815600,36.9211701808113,731,0,0
2020-2021,o3,17031815500,36.4560880945376,731,0,0
2020-2021,o3,17031730202,36.5917926109237,731,0,0
2020-2021,o3,17031720200,36.7526681263168,731,0,0
2020-2021,o3,17031711300,36.4963069733859,731,0,731
2020-2021,o3,17031711100,36.474966343793,731,0,0
2020-2021,o3,17031710900,36.2447337822227,731,0,0
2020-2021,o3,17031710800,35.3534888989011,731,0,0
2020-2021,o3,17031700401,36.3491113487575,731,0,731
2020-2021,o3,17031812400,38.0924766278137,731,0,0
2020-2021,o3,17031812301,36.0564984853001,731,0,0
2020-2021,o3,17031811900,38.0899230482042,731,0,0
2020-2021,o3,17031730700,36.0099868567001,731,0,0
2020-2021,o3,17031730500,36.198085354715,731,0,0
2020-2021,o3,17031670800,36.6143644306855,731,0,0
2020-2021,o3,17031670600,36.3056092961257,731,0,0
2020-2021,o3,17031661000,36.1422714003949,731,0,0
2020-2021,o3,17031660500,36.258960868618,731,0,731
2020-2021,o3,17031827902,36.1950757787467,731,0,0
2020-2021,o3,17031827700,36.0344738611689,731,0,0
2020-2021,o3,17031826901,36.1293439036223,731,0,0
2020-2021,o3,17031826100,37.3821141001286,731,0,0
2020-2021,o3,17031826202,36.7638172372901,731,0,0
2020-2021,o3,17031826000,36.6107164598149,731,0,0
2020-2021,o3,17031823605,36.6402878236846,731,0,0
2020-2021,o3,17031825000,36.9048398112109,731,0,0
2020-2021,o3,17031823801,36.6951329930133,731,0,0
2020-2021,o3,17031822900,36.6682632002985,731,0,731
2020-2021,o3,17031822801,36.4703151809329,731,0,731
2020-2021,o3,17031822500,36.3331058765628,731,0,0
2020-2021,o3,17031825200,36.4642048297247,731,0,0
2020-2021,o3,17031821900,37.1183316064578,731,0,0
2020-2021,o3,17031821102,37.2108076680273,731,0,0
2020-2021,o3,17031820901,34.752873294876,731,0,0
2020-2021,o3,17031820700,36.044505781063,731,0,0
2020-2021,o3,17031820104,36.5746927474678,731,0,0
2020-2021,o3,17031820000,37.2129964505497,731,0,0
2020-2021,o3,17031819700,38.1348842891843,731,0,0
2020-2021,o3,17031819100,36.711115458119,731,0,0
2020-2021,o3,17031818800,37.5360470709586,731,0,0
2020-2021,o3,17031818600,37.6001373591913,731,0,0
2020-2021,o3,17031500300,35.8142276198569,731,0,0
2020-2021,o3,17031510300,36.4449731832913,731,0,0
2020-2021,o3,17031530400,36.851847334361,731,0,731
2020-2021,o3,17031815300,37.2006161494076,731,0,0
2020-2021,o3,17031815100,35.9839266647933,731,0,0
2020-2021,o3,17031815000,35.8123124351498,731,0,731
2020-2021,o3,17031814300,36.1000005379319,731,0,0
2020-2021,o3,17031814000,35.8123124351498,731,0,731
2020-2021,o3,17031843300,34.2789334793322,731,0,0
2020-2021,o3,17031841500,36.3181947956292,731,0,0
2020-2021,o3,17031838700,36.3919294068511,731,0,0
2020-2021,o3,17031282800,34.5477433328589,731,0,731
2020-2021,o3,17031832900,35.7424081933421,731,0,731
2020-2021,o3,17031640400,35.6628596285452,731,0,0
2020-2021,o3,17031640100,35.1086188542125,731,0,0
2020-2021,o3,17031630900,36.1630648343573,731,0,0
2020-2021,o3,17031690900,36.4826270826212,731,0,0
2020-2021,o3,17031842500,35.5998637315737,731,0,0
2020-2021,o3,17031681000,36.7848158696139,731,0,731
2020-2021,o3,17031680900,36.8361154599816,731,0,731
2020-2021,o3,17031834600,35.8492481402146,731,0,0
2020-2021,o3,17031671600,36.4852262618665,731,0,0
2020-2021,o3,17031671300,35.9209307678217,731,0,0
2020-2021,o3,17031840400,35.7347474545139,731,0,731
2020-2021,o3,17031809300,38.8377570766757,731,0,0
2020-2021,o3,17031809000,38.7573193189791,731,0,0
2020-2021,o3,17031808800,38.7692208239444,731,0,0
2020-2021,o3,17031808400,37.9819431104347,731,0,0
2020-2021,o3,17031808002,37.0796859150475,731,0,0
2020-2021,o3,17031808001,37.4059285099681,731,0,0
2020-2021,o3,17031807700,37.0584820843622,731,0,0
2020-2021,o3,17031807300,37.2257529486878,731,0,0
2020-2021,o3,17031807200,37.6032495343403,731,0,0
2020-2021,o3,17031806801,37.8393986486663,731,0,0
2020-2021,o3,17031806502,37.5411086305415,731,0,0
2020-2021,o3,17031812200,36.8637488393263,731,0,731
2020-2021,o3,17031834200,36.4012317325711,731,0,731
2020-2021,o3,17031510100,36.1743507442382,731,0,0
2020-2021,o3,17031491100,36.6242139520361,731,0,0
2020-2021,o3,17031490700,36.2608760533251,731,0,0
2020-2021,o3,17031480300,36.2666216074462,731,0,0
2020-2021,o3,17031460400,36.7437761973197,731,0,731
2020-2021,o3,17031460302,36.7808487012921,731,0,0
2020-2021,o3,17031825303,36.889467033964,731,0,0
2020-2021,o3,17031820202,36.12835474229,731,0,0
2020-2021,o3,17031823806,36.7111724576638,731,0,0
2020-2021,o3,17031823001,36.3830101180725,731,0,0
2020-2021,o3,17031823704,37.2130420501856,731,0,0
2020-2021,o3,17031580700,35.7934341858945,731,0,731
2020-2021,o3,17031580501,35.016553189366,731,0,0
2020-2021,o3,17031570500,35.4854998447806,731,0,0
2020-2021,o3,17031570300,35.4854998447806,731,0,731
2020-2021,o3,17031561000,35.6317378770555,731,0,0
2020-2021,o3,17031560800,35.6340634584855,731,0,731
2020-2021,o3,17031520200,36.0854314542675,731,0,0
2020-2021,o3,17031835100,34.9082084545094,731,0,0
2020-2021,o3,17031620400,36.0513001268095,731,0,0
2020-2021,o3,17031612000,36.7916558149963,731,0,731
2020-2021,o3,17031611300,36.1749663393226,731,0,731
2020-2021,o3,17031842600,34.8101236377263,731,0,0
2020-2021,o3,17031610300,34.9244875245194,731,0,0
2020-2021,o3,17031811701,35.0825586623057,731,0,0
2020-2021,o3,17031460100,38.0468199923864,731,0,0
2020-2021,o3,17031430500,36.6380306417084,731,0,731
2020-2021,o3,17031421200,35.8577296724887,731,0,0
2020-2021,o3,17031834400,36.2478801570986,731,0,0
2020-2021,o3,17031420600,36.5229827603771,731,0,731
2020-2021,o3,17031411200,37.1288651223467,731,0,731
2020-2021,o3,17031410700,35.5891934167772,731,0,731
2020-2021,o3,17031410500,36.4352946605753,731,0,731
2020-2021,o3,17031400800,35.5998637315737,731,0,731
2020-2021,o3,17031836100,36.7320798907159,731,0,0
2020-2021,o3,17031390100,37.7153220394303,731,0,731
2020-2021,o3,17031381700,35.5370730329636,731,0,731
2020-2021,o3,17031837300,36.2311906903656,731,0,731
2020-2021,o3,17031260800,35.8023261148916,731,0,731
2020-2021,o3,17031260100,35.8023261148916,731,0,731
2020-2021,o3,17031820501,35.1567994294859,731,0,0
2020-2021,o3,17031824005,36.6256876493594,731,0,0
2020-2021,o3,17031822102,35.9495901389738,731,0,0
2020-2021,o3,17031823302,35.6735299433417,731,0,0
2020-2021,o3,17031740400,36.5549025054948,731,0,0
2020-2021,o3,17031827300,36.4517105294929,731,0,0
2020-2021,o3,17031830006,35.9732973896691,731,0,0
2020-2021,o3,17031825302,36.7580853630596,731,0,0
2020-2021,o3,17031828300,36.9157780238682,731,0,0
2020-2021,o3,17031520400,36.48850943565,731,0,0
2020-2021,o3,17031600700,34.9608760339535,731,0,0
2020-2021,o3,17031450300,36.4575928825218,731,0,0
2020-2021,o3,17031440600,36.029001904863,731,0,0
2020-2021,o3,17031440300,36.0954177745257,731,0,0
2020-2021,o3,17031440201,36.2548569013886,731,0,0
2020-2021,o3,17031252102,36.3786599128093,731,0,0
2020-2021,o3,17031251600,36.4451441819259,731,0,0
2020-2021,o3,17031816700,35.9088924639488,731,0,731
2020-2021,o3,17031300700,35.2176475836074,731,0,731
2020-2021,o3,17031300600,35.3928869843035,731,0,731
2020-2021,o3,17031825503,36.3959649746267,731,0,0
2020-2021,o3,17031530600,36.3049253015875,731,0,0
2020-2021,o3,17031829401,37.239261840818,731,0,731
2020-2021,o3,17031828701,36.5904832499505,731,0,0
2020-2021,o3,17031829700,36.5610073847467,731,0,0
2020-2021,o3,17031830003,36.8166216156419,731,0,0
2020-2021,o3,17031823903,37.2433316083205,731,0,0
2020-2021,o3,17031830004,36.15993365936,731,0,0
2020-2021,o3,17031750500,36.6307802996031,731,0,0
2020-2021,o3,17031823101,36.761902052583,731,0,0
2020-2021,o3,17031823904,37.7633110962329,731,0,0
2020-2021,o3,17031824105,37.5805751153978,731,0,0
2020-2021,o3,17031827805,36.2313958887271,731,0,0
2020-2021,o3,17031825501,36.652155128923,731,0,0
2020-2021,o3,17031828202,36.9885436428275,731,0,0
2020-2021,o3,17031810701,36.6864574550156,731,0,0
2020-2021,o3,17031810502,36.2057460935432,731,0,0
2020-2021,o3,17031810400,37.205882907352,731,0,0
2020-2021,o3,17031810100,38.8430238346201,731,0,0
2020-2021,o3,17031805107,36.4869020484852,731,0,0
2020-2021,o3,17031804902,38.0843028930817,731,0,0
2020-2021,o3,17031804901,37.791040234813,731,0,0
2020-2021,o3,17031804809,38.3785915431578,731,0,0
2020-2021,o3,17031804804,37.3184684083457,731,0,0
2020-2021,o3,17031805301,38.7231195920673,731,0,0
2020-2021,o3,17031805201,37.6376202598867,731,0,0
2020-2021,o3,17031803901,37.039723534151,731,0,0
2020-2021,o3,17031803701,37.6277023390822,731,0,0
2020-2021,o3,17031380100,36.5342002708042,731,0,0
2020-2021,o3,17031400300,36.9083452832193,731,0,0
2020-2021,o3,17031691300,36.4168268080429,731,0,731
2020-2021,o3,17031470100,36.6700415860979,731,0,0
2020-2021,o3,17031520100,37.4242481636839,731,0,0
2020-2021,o3,17031802506,37.6826613002295,731,0,0
2020-2021,o3,17031832500,35.569494374076,731,0,0
2020-2021,o3,17031832300,34.5318746595719,731,0,0
2020-2021,o3,17031833000,35.3757871208476,731,0,731
2020-2021,o3,17031837800,35.1283178969137,731,0,731
2020-2021,o3,17031842900,34.3792526782735,731,0,0
2020-2021,o3,17031841000,35.395759761364,731,0,0
2020-2021,o3,17031835600,35.5370730329636,731,0,0
2020-2021,o3,17031843600,36.5722303671301,731,0,0
2020-2021,o3,17031251000,36.1220251620631,731,0,731
2020-2021,o3,17031252101,36.6967173730891,731,0,0
2020-2021,o3,17031271800,36.4383042365435,731,0,0
2020-2021,o3,17031271300,36.0123124381301,731,0,0
2020-2021,o3,17031570200,33.7742823090216,731,0,0
2020-2021,o3,17031340400,35.2072508666262,731,0,0
2020-2021,o3,17031242800,34.6712727464644,731,0,0
2020-2021,o3,17031243500,34.4461017444771,731,0,0
2020-2021,o3,17031010300,36.9482905642523,731,0,731
2020-2021,o3,17031010400,35.1508897166755,731,0,0
2020-2021,o3,17031020500,36.796033380041,731,0,0
2020-2021,o3,17031081202,32.1697679212274,731,0,731
2020-2021,o3,17031210502,36.0854998537213,731,0,731
2020-2021,o3,17031221200,35.2785230975104,731,0,731
2020-2021,o3,17031220901,36.1526681173761,731,0,0
2020-2021,o3,17031301100,33.9667583720812,731,0,0
2020-2021,o3,17031010202,36.9482905642523,731,0,731
2020-2021,o3,17031410100,35.5891934167772,731,0,731
2020-2021,o3,17031061902,36.1277707161843,731,0,731
2020-2021,o3,17031540101,36.7450073874886,731,0,0
2020-2021,o3,17031140302,36.5789335136048,731,0,731
2020-2021,o3,17031220702,35.7826270721904,731,0,0
2020-2021,o3,17031220601,35.9303698924494,731,0,731
2020-2021,o3,17031760801,36.3462385716969,731,0,0
2020-2021,o3,17031070103,36.4637488333659,731,0,731
2020-2021,o3,17031070102,36.4637488333659,731,0,731
2020-2021,o3,17031806104,37.1601099928533,731,0,0
2020-2021,o3,17031802505,37.0354656681505,731,0,0
2020-2021,o3,17031803015,37.8929143813379,731,0,0
2020-2021,o3,17031770201,36.8422440510442,731,0,0
2020-2021,o3,17031802609,37.8861838750816,731,0,731
2020-2021,o3,17031823603,36.5537625145977,731,0,0
2020-2021,o3,17031824114,36.7178300045026,731,0,0
2020-2021,o3,17031830008,36.5308638974455,731,0,0
2020-2021,o3,17031490200,36.029001904863,731,0,731
2020-2021,o3,17031844700,35.2176475836074,731,0,731
2020-2021,o3,17031803613,36.7748979488095,731,0,0
2020-2021,o3,17031804513,36.9914095799427,731,0,0
2020-2021,o3,17031824127,36.7226179662703,731,0,0
2020-2021,o3,17031824125,37.0698135938789,731,0,0
2020-2021,o3,17031824129,36.9037214801409,731,0,0
2020-2021,o3,17031804313,37.481493620859,731,0,0
2020-2021,o3,17031820204,37.0306264067925,731,0,0
2020-2021,o3,17031320101,35.6224355513355,731,0,731
2020-2021,o3,17031380600,35.8082084679204,731,0,0
2020-2021,o3,17031330102,35.6441865776514,731,0,731
2020-2021,o3,17031806006,37.8067037097386,731,0,0
2020-2021,o3,17031828508,37.0700806774605,731,0,0
2020-2021,o3,17031824126,36.3774287226405,731,0,0
2020-2021,o3,17031824508,36.7385778388291,731,0,0
2020-2021,o3,17031242500,35.4551304872829,731,0,0
2020-2021,o3,17031242100,34.9091660468629,731,0,0
2020-2021,o3,17031241400,35.9103972519329,731,0,731
2020-2021,o3,17031060500,35.8125860329651,731,0,731
2020-2021,o3,17031040800,36.5229827603771,731,0,731
2020-2021,o3,17031830700,36.8555409048675,731,0,0
2020-2021,o3,17031020701,36.3080716764633,731,0,0
2020-2021,o3,17031200300,36.1466489654396,731,0,731
2020-2021,o3,17031170300,36.1393302238805,731,0,0
2020-2021,o3,17031160602,36.2980853562051,731,0,731
2020-2021,o3,17031140701,35.9943917812283,731,0,731
2020-2021,o3,17031120400,36.8051989068533,731,0,0
2020-2021,o3,17031090200,36.9192891958311,731,0,0
2020-2021,o3,17031838300,33.9879622027665,731,0,0
2020-2021,o3,17031071200,34.4347474351423,731,0,731
2020-2021,o3,17031822302,36.4740087514394,731,0,731
2020-2021,o3,17031824116,36.5205203800395,731,0,0
2020-2021,o3,17031825600,36.363414434546,731,0,0
2020-2021,o3,17031823803,37.4312102509481,731,0,0
2020-2021,o3,17031824505,37.3826954954861,731,0,0
2020-2021,o3,17031829902,37.1891174412259,731,0,0
2020-2021,o3,17031829402,36.8884508135072,731,0,0
2020-2021,o3,17031829500,36.4985641553621,731,0,0
2020-2021,o3,17031826800,36.5628303279046,731,0,0
2020-2021,o3,17031827600,36.0552672951313,731,0,0
2020-2021,o3,17031826201,36.9266763368441,731,0,0
