zip,waitlist_candidates,waitlist_episodes
92111,157,165
92112,4,4
92113,219,226
92114,363,374
92115,143,146
92116,74,74
92117,148,152
92118,38,38
92119,53,56
92120,69,71
92121,4,4
92122,80,82
92123,111,115
92124,71,74
92126,269,277
92127,82,85
92128,110,116
92129,145,149
92130,85,88
92131,81,85
92134,3,3
92138,6,6
92139,170,175
92140,1,1
92142,1,1
92143,6,6
92145,1,2
92148,2,2
92150,7,8
92153,2,2
92154,367,379
92159,1,1
92160,3,3
92161,1,1
92162,1,1
92166,1,1
92169,1,2
92170,2,2
92171,2,2
92172,1,1
92173,160,166
92174,5,5
92175,3,3
92176,3,3
92178,1,1
92179,5,5
92190,1,1
92191,1,1
92195,4,4
92196,1,1
92198,3,3
92201,203,216
92202,12,14
92203,68,70
92206,1,1
92210,16,17
92211,51,54
92220,148,154
92223,179,192
92225,42,43
92226,2,2
92227,132,137
92230,15,15
92231,173,180
92232,4,4
92233,19,21
92234,197,201
92235,3,3
92236,155,158
92239,1,1
92240,135,138
92241,30,31
92242,8,8
92243,189,196
92244,10,10
92247,3,4
92248,6,6
92249,25,25
92250,36,36
92251,76,79
92252,14,14
92253,91,98
92254,50,52
92255,1,1
92256,11,11
92257,9,9
92258,2,2
92259,3,3
92260,81,85
92261,3,3
92262,86,90
92263,10,10
92264,65,67
92266,1,1
92268,1,1
92270,69,73
92273,5,5
92274,62,65
92275,3,3
92276,23,26
92277,40,40
92281,13,15
92282,4,4
92283,12,12
92284,83,85
92285,5,5
92286,2,2
92301,120,125
92302,1,1
92306,1,1
92307,138,146
92308,128,136
92309,5,5
92310,3,3
92311,75,77
92312,5,6
92313,51,55
92314,20,20
92315,17,17
92316,125,132
92317,6,6
92318,3,3
92320,38,40
92321,3,3
92322,2,2
92323,1,1
92324,283,299
92325,23,26
92327,3,3
92328,1,1
92329,20,20
92331,3,3
92334,16,17
92335,369,379
92336,328,345
92337,139,148
92339,4,5
92340,4,4
92341,2,2
92342,17,18
92344,44,47
92345,277,291
92346,219,225
92347,3,4
92348,1,1
92349,1,1
92350,4,4
92352,13,13
92353,1,1
92354,97,104
92355,1,1
92356,16,17
92357,1,1
92358,4,4
92359,21,23
92362,3,3
92363,13,14
92365,3,3
92366,1,1
92368,1,1
92369,3,3
92371,31,33
92372,11,12
92373,86,94
92374,155,165
92375,2,2
92376,329,345
92377,90,95
92378,3,3
92379,1,2
92380,2,2
92382,10,10
92385,2,3
92386,6,6
92390,1,1
92391,4,5
92392,186,194
92393,6,6
92394,90,91
92395,136,145
92397,21,21
92398,7,8
92399,158,165
92401,11,12
92402,4,4
92404,238,253
92405,97,99
92406,2,2
92407,214,224
92408,54,59
92410,205,214
92411,130,137
92412,1,1
92413,4,5
92417,1,1
92423,5,5
92427,3,3
92436,1,1
92440,1,1
92443,1,1
92454,1,2
92465,1,1
92470,1,1
92471,1,1
92497,1,1
92501,82,84
92502,2,2
92503,343,360
92504,192,202
92505,165,172
92506,131,141
92507,154,155
92508,91,97
92509,281,293
92512,1,1
92513,1,1
92514,2,2
92515,2,2
92516,3,3
92517,5,7
92518,1,1
92519,2,2
92520,2,2
92529,1,1
92530,185,193
92532,44,46
92533,2,2
92534,1,1
92535,1,1
92536,6,8
92537,1,1
92539,14,15
92542,1,1
92543,141,147
92544,174,179
92545,150,159
92548,22,22
92549,8,8
92551,108,110
92552,8,8
92553,290,301
92555,153,157
92556,2,2
92557,228,237
92559,1,1
92560,1,1
92561,10,11
92562,164,177
92563,185,194
92564,5,6
92565,2,2
92567,36,36
92570,210,217
92571,183,193
92572,2,3
92573,1,1
92581,5,5
92582,37,40
92583,112,120
92584,151,158
92585,68,70
92586,67,71
92587,52,52
92589,5,5
92590,13,15
92591,104,111
92592,177,182
92593,2,3
92595,109,114
92596,86,89
92602,43,44
92603,39,41
92604,60,65
92606,40,42
92607,1,1
92609,1,1
92610,26,27
92612,44,45
92614,47,48
92615,2,2
92616,2,2
92617,10,10
92618,47,48
92619,3,3
92620,93,95
92623,3,3
92624,20,20
92625,30,32
92626,134,138
92627,154,161
92628,2,2
92629,63,63
92630,174,184
92632,2,2
92633,1,1
92637,50,53
92638,2,2
92640,3,3
92641,1,1
92643,1,1
92646,181,191
92647,158,166
92648,105,109
92649,105,113
92650,1,1
92651,47,50
92652,2,2
92653,76,80
92655,23,24
92656,109,114
92657,23,24
92658,1,1
92659,1,1
92660,72,76
92661,5,5
92662,9,9
92663,54,56
92672,81,85
92673,62,66
92674,4,4
92675,119,122
92676,7,8
92677,139,144
92678,2,2
92679,64,73
92683,293,305
92684,3,3
92685,1,1
92686,1,1
92687,1,1
92688,101,105
92689,1,1
92690,1,1
92691,146,152
92692,112,119
92693,1,1
92694,57,60
92697,1,1
92701,196,202
92702,4,4
92703,290,297
92704,334,341
92705,143,152
92706,161,168
92707,229,237
92708,172,180
92709,1,1
92711,3,3
92712,1,1
92714,1,1
92718,1,1
92720,1,1
92728,4,5
92749,1,1
92760,2,2
92762,1,1
92780,179,190
92781,5,5
92782,47,49
92799,2,2
92801,245,257
92802,156,160
92803,1,1
92804,323,335
92805,303,317
92806,153,161
92807,119,129
92808,61,61
92809,2,2
92812,4,4
92813,1,1
92814,2,2
92815,2,2
92816,1,1
92817,2,2
92821,105,106
92822,2,2
92823,18,20
92831,100,106
92832,81,83
92833,171,187
92834,3,3
92835,78,79
92836,3,3
92837,3,4
92840,183,197
92841,130,137
92842,2,2
92843,157,163
92844,82,86
92845,29,29
92846,1,1
92847,1,1
92853,1,1
92854,1,1
92856,4,4
92857,2,2
92860,83,91
92861,21,21
92863,6,6
92864,1,1
92865,64,66
92866,54,56
92867,142,146
92868,98,101
92869,117,123
92870,177,189
92871,2,2
92876,1,1
92877,4,4
92878,21,21
92879,142,149
92880,183,188
92881,93,97
92882,209,218
92883,97,101
92884,1,1
92885,2,2
92886,124,129
92887,41,44
92912,1,1
92926,1,1
92951,1,1
92969,1,1
92999,1,1
93001,94,97
93002,2,2
93003,156,160
93004,100,105
93005,1,1
93006,2,2
93007,3,3
93010,128,134
93011,11,12
93012,76,80
93013,51,54
93014,3,4
93015,68,72
93016,3,4
93019,1,2
93020,1,1
93021,114,120
93022,25,26
93023,46,51
93024,1,1
93030,277,287
93031,3,4
93032,5,5
93033,350,371
93034,2,2
93035,91,94
93036,166,176
93040,8,9
93041,97,104
93042,1,1
93044,2,3
93053,1,1
93056,1,1
93060,133,140
93061,6,6
93062,5,5
93063,155,169
93065,209,226
93066,11,12
93094,2,2
93101,94,97
93102,2,2
93103,53,54
93105,58,58
93107,2,2
93108,22,23
93109,15,16
93110,41,43
93111,49,50
93117,92,103
93140,1,1
93150,2,2
93160,1,1
93201,5,5
93202,15,16
93203,57,58
93204,41,45
93205,6,7
93206,7,7
93207,3,3
93210,53,54
93212,62,69
93215,146,151
93216,9,9
93218,3,3
93219,35,36
93221,60,60
93222,6,6
93223,50,51
93224,4,4
93225,10,10
93227,3,4
93230,215,222
93232,7,7
93234,22,23
93235,21,22
93238,3,3
93239,3,3
93240,7,7
93241,44,46
93242,9,9
93243,3,3
93244,2,2
93245,132,137
93246,3,3
93247,75,80
93249,5,5
93250,41,43
93252,3,3
93254,4,4
93255,2,2
93256,15,16
93257,267,281
93258,18,18
93261,11,12
93263,77,80
93265,12,13
93266,5,5
93267,33,33
93268,46,48
93270,16,16
93271,9,11
93272,11,12
93274,254,271
93275,3,3
93276,1,1
93277,183,186
93278,2,2
93279,3,3
93280,88,92
93283,9,9
93285,2,3
93286,46,47
93290,3,3
93291,222,233
93292,160,170
93294,1,1
93299,2,2
93301,45,45
93302,1,1
93303,2,2
93304,166,175
93305,120,125
93306,225,236
93307,289,304
93308,124,132
93309,196,205
93311,151,156
93312,158,163
93313,137,146
93314,66,71
93316,1,1
93325,1,1
93330,1,1
93350,2,2
93351,1,1
93358,1,1
93360,1,1
93376,1,1
93380,2,4
93383,1,1
93384,3,3
93386,3,3
93387,2,2
93389,1,1
93401,70,73
93402,48,51
93403,2,2
93405,32,32
93406,3,3
93409,2,2
93412,1,1
93420,86,91
93421,1,1
93422,91,94
93423,6,6
93424,4,4
93426,5,6
93427,17,18
93428,23,24
93430,9,9
93432,5,5
93433,46,50
93434,23,25
93436,226,236
93437,4,4
93438,4,4
93440,10,11
93441,6,6
93442,44,45
93443,3,4
93444,75,76
93445,27,30
93446,133,140
93447,6,6
93448,5,5
93449,28,29
93450,3,3
93451,11,11
93452,3,3
93453,6,7
93454,130,133
93455,123,124
93456,9,10
93457,1,1
93458,191,196
93460,18,21
93461,3,3
93463,18,19
93464,2,2
93465,23,24
93475,3,3
93483,6,8
93485,1,1
93501,7,7
93502,1,1
93503,1,1
93505,30,31
93510,19,19
93512,1,1
93513,5,5
93514,34,35
93515,5,5
93516,9,9
93517,1,1
93518,1,1
93523,12,12
93527,13,13
93529,2,2
93531,2,2
93532,6,7
93533,1,1
93534,140,149
93535,266,289
93536,220,237
93539,7,7
93541,1,1
93543,41,43
93544,7,8
93545,2,2
93546,18,19
93548,1,1
93549,1,1
93550,259,273
93551,160,167
93552,141,146
93553,3,3
93555,81,86
93556,3,3
93560,49,53
93561,70,73
93562,8,8
93563,2,2
93567,1,1
93581,4,4
93590,6,7
93591,24,25
93595,1,1
93596,1,1
93601,3,3
93602,12,12
93603,1,1
93605,3,3
93606,10,10
93608,6,6
93609,20,20
93610,78,80
93611,175,184
93612,136,139
93613,9,9
93614,55,58
93615,23,24
93616,16,16
93618,110,112
93619,108,112
93620,43,44
93621,3,3
93622,45,48
93624,7,7
93625,32,34
93626,9,9
93628,1,1
93630,102,104
93631,58,59
93635,204,209
93636,37,41
93637,174,177
93638,205,212
93639,3,3
93640,57,57
93641,1,1
93643,14,14
93644,28,30
93645,2,2
93646,50,51
93647,46,48
93648,66,67
93650,21,21
93651,5,5
93652,4,5
93653,4,4
93654,122,129
93656,19,19
93657,186,194
93660,26,26
93662,138,140
93664,4,4
93665,1,1
93666,1,1
93667,16,16
93668,6,6
93669,1,1
93673,2,2
93675,9,9
93701,52,54
93702,248,255
93703,175,176
93704,104,105
93705,165,172
93706,222,228
93708,1,1
93710,98,103
93711,153,157
93712,1,1
93720,160,167
93721,19,19
93722,379,389
93723,33,33
93724,1,1
93725,120,123
93726,176,183
93727,355,368
93728,100,103
93729,5,5
93730,23,24
93737,15,16
93738,1,1
93744,3,3
93745,1,2
93747,4,4
93755,3,3
93760,1,1
93772,1,1
93779,1,1
93794,1,1
93901,123,125
93902,5,5
93905,339,347
93906,292,299
93907,90,96
93908,31,31
93912,15,15
93915,2,2
93920,1,1
93921,13,13
93922,3,3
93923,30,31
93924,19,19
93925,7,7
93926,66,68
93927,85,89
93928,1,1
93930,63,63
93933,94,96
93940,72,73
93942,3,3
93944,1,1
93950,36,36
93953,19,19
93954,1,1
93955,144,148
93960,88,92
93961,1,1
93962,2,2
94002,73,74
94005,22,24
94008,1,1
94010,99,100
94011,3,3
94013,1,1
94014,297,302
94015,432,438
94017,9,9
94018,7,7
94019,70,71
94020,6,6
94022,44,44
94023,1,1
94024,41,41
94025,118,119
94026,2,2
94027,13,13
94028,17,17
94030,79,82
94035,4,4
94037,11,11
94038,14,14
94039,1,1
94040,73,78
94041,42,45
94042,1,1
94043,106,107
94044,183,186
94046,1,1
94051,1,1
94060,6,6
94061,126,131
94062,87,92
94063,140,142
94064,3,3
94065,39,42
94066,225,234
94067,1,1
94070,78,82
94074,2,2
94080,325,334
94083,2,2
94084,1,1
94085,76,76
94086,146,149
94087,118,119
94088,3,3
94089,86,87
94094,1,1
94102,129,132
94103,116,120
94104,7,7
94105,24,25
94106,2,2
94107,88,88
94108,36,36
94109,174,177
94110,290,299
94111,17,17
94112,433,447
94114,88,88
94115,134,137
94116,146,152
94117,90,94
94118,130,135
94119,3,3
94120,2,2
94121,143,148
94122,178,181
94123,40,41
94124,237,239
94126,2,2
94127,83,87
94128,1,1
94129,7,7
94130,4,4
94131,72,75
94132,103,104
94133,74,78
94134,255,259
94140,1,1
94141,3,3
94142,7,7
94143,29,31
94146,1,1
94154,1,1
94158,14,14
94159,3,3
94160,1,1
94188,1,1
94203,1,1
94298,1,1
94301,38,40
94302,1,1
94303,228,232
94304,17,18
94305,20,20
94306,53,55
94307,1,1
94309,2,2
94342,1,1
94354,1,1
94361,1,1
94372,1,1
94401,159,163
94402,70,73
94403,135,140
94404,111,113
94406,1,1
94415,1,1
94458,1,1
94501,208,216
94502,47,47
94503,114,117
94504,1,1
94505,44,45
94506,67,68
94507,44,46
94508,10,12
94509,368,381
94510,84,86
94511,13,15
94512,1,1
94513,206,217
94514,14,14
94515,22,22
94517,38,39
94518,95,96
94519,65,68
94520,176,179
94521,161,169
94522,4,4
94523,108,111
94524,2,2
94525,9,9
94526,80,84
94528,2,2
94530,90,90
94531,213,219
94532,1,1
94533,371,381
94534,139,149
94535,10,10
94536,229,234
94537,1,1
94538,245,252
94539,141,144
94541,327,335
94542,49,52
94543,2,2
94544,435,442
94545,171,174
94546,181,185
94547,157,161
94549,53,54
94550,152,158
94551,119,125
94552,41,43
94553,185,195
94554,2,2
94555,152,155
94556,31,31
94557,2,2
94558,222,229
94559,103,109
94560,190,199
94561,178,185
94562,1,1
94563,49,51
94564,95,100
94565,548,559
94566,105,107
94567,4,4
94568,150,153
94569,2,2
94570,1,1
94571,41,42
94572,43,46
94573,2,2
94574,33,35
94576,2,2
94577,256,262
94578,175,179
94579,107,107
94580,144,147
94581,5,5
94582,69,71
94583,90,92
94585,187,196
94586,2,2
94587,358,370
94588,93,94
94589,197,205
94590,201,203
94591,302,313
94592,6,6
94594,1,1
94595,58,60
94596,44,45
94597,44,46
94598,69,71
94599,12,13
94601,253,261
94602,101,105
94603,211,221
94604,7,7
94605,227,231
94606,155,159
94607,104,107
94608,131,132
94609,84,86
94610,93,94
94611,94,98
94612,58,61
94614,1,1
94615,1,1
94618,33,33
94619,121,126
94620,3,3
94621,183,187
94624,2,2
94641,1,1
94650,1,1
94654,1,1
94661,2,2
94662,2,2
94666,1,1
94682,1,1
94692,1,1
94701,1,1
94702,51,51
94703,56,61
94704,16,16
94705,23,24
94706,39,39
94707,29,30
94708,22,23
94709,23,23
94710,30,32
94717,1,1
94720,1,1
94742,1,1
94801,184,189
94802,2,2
94803,109,114
94804,198,202
94805,68,69
94806,337,345
94807,1,1
94808,2,2
94809,1,1
94810,1,1
94820,2,2
94841,1,1
94866,1,1
94878,2,2
94901,140,148
94903,97,101
94904,29,30
94912,2,2
94913,2,2
94914,1,1
94915,2,2
94920,24,24
94923,3,3
94925,22,23
94927,1,1
94928,142,148
94929,2,2
94930,24,25
94931,24,24
94933,2,3
94937,7,8
94939,11,11
94941,52,57
94942,3,3
94945,50,52
94946,1,1
94947,86,89
94948,4,4
94949,57,58
94950,1,1
94951,16,16
94952,86,89
94954,126,128
94956,3,3
94957,6,6
94960,30,31
94963,1,1
94964,7,7
94965,37,40
94966,3,3
94970,4,4
94972,2,2
94973,7,7
94975,3,5
94976,1,1
94977,2,2
94978,1,2
94979,2,3
94990,1,1
95001,8,8
95002,16,16
95003,77,79
95004,17,18
95005,21,21
95006,35,38
95007,1,1
95008,135,136
95009,1,1
95010,40,40
95011,2,2
95012,68,69
95014,123,129
95015,3,3
95017,1,1
95018,24,25
95019,34,36
95020,266,275
95021,11,11
95023,218,223
95024,7,8
95026,3,3
95027,1,1
95030,19,19
95031,1,1
95032,71,74
95033,23,24
95035,325,335
95036,6,7
95037,162,168
95038,2,2
95039,6,6
95041,2,2
95042,1,1
95043,1,1
95044,1,1
95045,18,19
95046,27,28
95050,129,135
95051,210,212
95052,3,3
95054,80,81
95055,3,3
95056,2,3
95060,120,122
95061,3,3
95062,112,114
95063,1,1
95064,1,1
95065,23,24
95066,42,45
95067,6,7
95070,71,77
95071,1,1
95073,33,33
95075,4,4
95076,415,428
95077,8,8
95091,1,1
95103,1,1
95104,1,1
95106,1,1
95108,2,2
95109,3,3
95110,75,76
95111,352,362
95112,212,218
95113,10,10
95116,275,287
95117,116,118
95118,89,92
95119,40,40
95120,80,85
95121,210,215
95122,339,347
95123,265,272
95124,149,153
95125,176,178
95126,111,113
95127,324,339
95128,129,136
95129,101,105
95130,45,46
95131,106,108
95132,178,181
95133,144,148
95134,59,60
95135,74,75
95136,176,179
95137,2,2
95138,68,70
95139,27,30
95142,1,1
95148,231,236
95149,1,1
95150,4,4
95151,3,3
95153,1,1
95154,4,4
95155,1,1
95156,5,5
95157,1,1
95159,7,7
95160,1,1
95161,3,3
95163,1,1
95164,1,1
95172,1,1
95173,3,4
95202,24,25
95203,67,68
95204,128,131
95205,190,198
95206,350,361
95207,200,203
95208,3,3
95209,164,167
95210,217,227
95212,128,132
95213,4,4
95215,154,160
95219,117,123
95220,27,28
95221,9,9
95222,11,11
95223,12,12
95224,1,2
95225,2,3
95226,1,1
95227,2,2
95228,7,7
95230,3,3
95231,23,25
95234,4,4
95236,18,18
95237,10,11
95240,142,147
95241,2,2
95242,96,99
95243,1,1
95245,7,7
95246,4,4
95247,11,11
95248,2,2
95249,12,12
95251,1,1
95252,59,61
95253,3,3
95254,1,1
95255,13,14
95257,2,3
95258,18,19
95267,4,4
95269,8,9
95292,2,2
95301,163,166
95303,4,4
95304,44,44
95305,3,3
95306,4,4
95307,178,184
95308,1,1
95310,14,14
95311,5,5
95313,2,2
95315,58,59
95316,29,32
95317,2,2
95318,1,1
95319,11,11
95320,43,43
95321,11,12
95322,38,39
95323,7,7
95324,32,35
95326,39,40
95327,15,16
95328,24,25
95329,9,9
95330,107,110
95331,1,1
95333,13,13
95334,68,70
95335,1,1
95336,199,208
95337,140,143
95338,23,26
95340,204,212
95341,151,155
95342,1,1
95344,3,3
95345,4,4
95346,3,3
95347,1,1
95348,129,132
95350,209,218
95351,241,248
95353,5,5
95354,104,106
95355,253,266
95356,130,135
95357,63,64
95358,127,131
95359,2,2
95360,61,61
95361,125,133
95363,125,133
95365,18,19
95366,41,44
95367,104,108
95368,58,59
95369,3,3
95370,68,72
95372,7,8
95374,8,8
95376,215,222
95377,128,133
95378,1,1
95379,9,9
95380,153,156
95381,5,5
95382,107,110
95383,10,10
95385,3,3
95386,38,42
95387,11,11
95388,61,63
95389,1,1
95391,52,54
95401,133,134
95402,9,9
95403,152,157
95404,117,122
95405,59,60
95406,3,4
95407,169,172
95409,90,95
95410,3,3
95412,1,1
95415,5,5
95416,7,8
95418,3,3
95419,3,4
95420,2,2
95421,5,5
95422,51,53
95423,9,10
95424,5,7
95425,38,39
95426,1,1
95428,9,9
95430,1,1
95433,2,2
95435,3,3
95436,23,23
95437,40,42
95439,3,3
95441,9,9
95442,15,16
95444,4,4
95445,8,8
95446,20,20
95448,56,60
95449,5,5
95450,1,1
95451,49,52
95452,7,8
95453,41,41
95454,8,10
95456,1,1
95457,11,12
95458,8,8
95460,7,7
95461,7,8
95462,8,9
95464,12,12
95465,10,10
95466,2,2
95467,15,15
95468,2,2
95469,5,5
95470,26,27
95471,1,1
95472,67,68
95473,13,13
95476,107,115
95480,1,1
95481,2,2
95482,92,95
95485,9,9
95487,2,2
95490,37,37
95492,103,109
95493,3,3
95495,1,1
95497,1,1
95501,68,68
95502,9,9
95503,68,70
95506,1,1
95511,2,2
95514,1,2
95518,5,5
95519,48,51
95521,28,30
95524,2,2
95525,8,8
95526,1,1
95527,1,1
95528,1,1
95531,60,63
95536,6,6
95537,2,2
95538,4,4
95540,39,41
95542,8,8
95543,3,4
95545,1,1
95546,16,16
95547,4,4
95548,6,6
95549,3,3
95551,6,6
95552,1,1
95553,1,1
95554,3,3
95555,3,3
95556,2,2
95560,9,9
95562,13,16
95563,2,2
95564,2,2
95565,1,1
95567,8,8
95569,1,1
95570,10,10
95571,1,1
95573,10,10
95587,2,2
95589,2,2
95591,1,1
95595,1,1
95602,60,61
95603,72,75
95604,5,5
95605,49,53
95606,1,1
95608,172,177
95609,3,4
95610,142,146
95611,3,3
95612,5,5
95613,3,3
95614,13,14
95615,2,2
95616,64,66
95617,6,6
95618,37,38
95619,19,19
95620,81,85
95621,149,153
95623,18,18
95624,239,249
95625,1,1
95626,23,26
95627,15,15
95628,123,127
95629,7,7
95630,170,179
95631,19,21
95632,106,108
95633,14,15
95634,11,12
95635,6,6
95636,2,2
95637,1,1
95638,8,9
95639,5,5
95640,26,26
95641,4,4
95642,17,19
95643,1,1
95645,7,8
95648,148,152
95650,41,43
95651,4,6
95652,5,5
95653,4,4
95655,15,15
95656,1,1
95658,24,26
95659,2,2
95660,121,124
95661,93,96
95662,93,96
95663,7,8
95664,5,6
95665,8,8
95666,10,13
95667,113,116
95668,1,1
95669,10,12
95670,208,214
95671,3,3
95672,12,14
95673,57,59
95675,2,2
95676,4,4
95677,63,65
95678,135,136
95681,3,3
95682,78,78
95683,22,23
95684,11,13
95685,9,9
95686,5,5
95687,236,243
95688,127,129
95689,4,4
95690,13,14
95691,121,126
95692,19,21
95693,15,15
95694,32,32
95695,134,138
95696,7,7
95697,4,4
95703,8,8
95709,18,20
95712,1,1
95713,18,18
95720,1,1
95722,14,14
95725,1,1
95726,26,27
95727,1,1
95733,1,1
95736,7,7
95741,4,4
95742,44,44
95743,1,1
95746,49,52
95747,199,204
95757,147,152
95758,249,256
95759,3,3
95762,108,109
95765,98,100
95768,1,1
95776,74,76
95782,1,1
95798,3,4
95805,1,1
95811,14,14
95812,2,2
95813,1,1
95814,27,29
95815,96,98
95816,52,54
95817,41,43
95818,53,53
95819,41,43
95820,153,156
95821,103,107
95822,209,216
95823,391,400
95824,123,129
95825,77,80
95826,148,154
95827,83,91
95828,278,282
95829,125,128
95830,3,3
95831,189,198
95832,71,73
95833,151,156
95834,103,107
95835,129,132
95836,1,1
95837,1,1
95838,155,157
95839,1,1
95841,74,74
95842,118,119
95843,172,178
95846,1,1
95847,1,1
95851,2,2
95852,3,3
95862,1,1
95863,1,1
95864,46,47
95865,1,1
95866,2,2
95867,1,1
95872,1,1
95901,86,89
95903,2,2
95909,1,1
95912,18,18
95913,2,3
95914,4,4
95916,3,3
95917,12,12
95918,9,9
95919,1,1
95924,1,1
95926,75,76
95927,20,21
95928,97,102
95932,31,34
95935,2,2
95936,1,1
95937,4,4
95938,14,15
95939,7,7
95940,1,1
95941,3,3
95942,8,8
95943,2,2
95945,69,70
95946,36,39
95947,3,3
95948,46,48
95949,60,65
95951,18,19
95952,2,2
95953,33,35
95954,35,35
95955,5,5
95956,1,1
95957,1,1
95959,32,32
95960,4,4
95961,91,93
95962,3,3
95963,54,56
95965,73,78
95966,95,100
95967,1,1
95968,6,6
95969,57,58
95971,18,18
95972,1,1
95973,72,77
95975,5,6
95977,4,4
95979,3,3
95981,1,1
95982,9,9
95986,3,3
95987,23,23
95988,23,23
95991,134,137
95992,4,5
95993,132,134
95997,1,1
96001,83,87
96002,128,131
96003,133,135
96007,68,71
96008,6,7
96009,1,1
96010,3,3
96013,8,8
96015,1,1
96019,33,35
96020,7,7
96021,46,47
96022,44,45
96023,2,2
96024,3,3
96025,6,6
96027,3,3
96028,7,7
96032,8,9
96033,3,3
96035,12,13
96039,1,1
96040,1,1
96041,6,6
96044,1,1
96046,1,1
96047,2,2
96048,1,1
96049,4,4
96051,8,8
96052,2,2
96054,2,2
96055,12,12
96056,2,2
96057,3,3
96060,1,1
96062,2,2
96064,13,13
96067,17,18
96069,3,3
96073,11,11
96075,3,3
96076,2,2
96078,1,1
96080,87,92
96084,3,3
96085,1,1
96087,3,4
96088,20,20
96089,3,3
96090,1,1
96092,1,1
96093,9,9
96094,24,24
96097,16,17
96099,4,4
96101,11,12
96103,3,3
96105,3,3
96106,2,2
96107,2,2
96109,3,3
96111,1,1
96112,2,2
96113,3,4
96114,8,8
96118,2,2
96120,5,5
96122,13,13
96124,1,1
96126,2,2
96129,2,2
96130,31,31
96132,1,1
96134,6,6
96136,2,2
96137,8,8
96141,1,2
96142,1,1
96143,9,9
96145,7,7
96146,3,3
96148,3,3
96150,44,48
96151,19,20
96152,2,2
96154,1,1
96155,4,4
96156,3,3
96157,1,1
96158,14,14
96160,4,4
96161,20,21
96162,5,5
96191,1,1
96206,1,1
96247,1,1
96271,1,1
96306,1,1
96326,1,1
96353,1,1
96355,1,1
96357,1,1
96363,1,1
96377,1,1
96437,1,1
96518,1,1
96530,1,1
96555,1,1
96587,1,1
96591,1,1
96681,1,1
96694,1,1
96701,138,142
96703,4,4
96704,12,13
96705,4,4
96706,216,220
96707,122,125
96708,18,20
96709,4,4
96710,2,2
96712,18,18
96713,2,2
96714,2,2
96716,7,7
96717,10,10
96719,4,4
96720,119,120
96721,3,3
96722,4,6
96724,1,1
96725,7,7
96726,2,2
96727,8,8
96728,2,2
96729,5,5
96730,2,2
96731,8,8
96732,81,81
96733,8,8
96734,105,107
96737,4,4
96738,17,19
96739,2,2
96740,70,71
96741,6,6
96743,26,27
96744,180,183
96745,10,11
96746,37,38
96747,1,1
96748,21,23
96749,35,35
96750,15,17
96751,2,2
96752,8,8
96753,46,46
96754,8,9
96755,9,9
96756,11,11
96757,4,4
96758,1,1
96759,1,1
96760,7,7
96761,51,54
96762,17,17
96763,7,7
96764,1,1
96765,8,8
96766,35,35
96767,1,1
96768,38,39
96769,1,1
96770,2,2
96771,11,11
96772,2,2
96773,1,1
96776,3,3
96777,3,3
96778,23,23
96779,11,11
96780,1,1
96781,7,7
96782,132,133
96783,3,3
96784,1,1
96785,7,7
96786,93,93
96788,6,6
96789,187,192
96790,8,8
96791,16,16
96792,178,183
96793,102,103
96795,19,21
96796,4,4
96797,272,276
96799,2,2
96802,1,1
96808,1,1
96813,79,80
96814,65,65
96815,61,61
96816,159,161
96817,168,174
96818,132,135
96819,205,208
96820,9,9
96821,40,40
96822,80,83
96823,5,5
96824,2,2
96825,88,92
96826,74,76
96828,1,2
96830,2,2
96835,1,1
96839,2,2
96841,1,1
96857,1,1
96882,1,1
96910,3,3
96912,2,2
96913,2,2
96915,3,3
96917,1,1
96921,7,7
96923,1,1
96929,9,9
96931,6,6
96932,9,10
96950,12,12
96961,1,1
96967,1,1
97001,1,1
97002,20,20
97003,28,30
97004,14,14
97005,58,58
97006,92,93
97007,114,117
97008,67,68
97009,30,31
97010,1,1
97011,1,1
97013,47,47
97014,5,5
97015,46,46
97016,14,14
97017,7,7
97018,1,1
97019,4,4
97020,5,5
97021,1,1
97022,9,9
97023,20,20
97024,25,26
97026,6,6
97027,28,29
97029,2,2
97030,83,83
97031,29,30
97032,7,7
97034,33,34
97035,51,54
97036,1,1
97037,1,1
97038,32,33
97040,5,5
97041,6,6
97042,7,7
97044,3,3
97045,118,119
97048,14,15
97049,1,1
97050,3,3
97051,34,35
97053,5,5
97054,1,1
97055,31,32
97056,23,24
97058,32,33
97060,44,49
97061,1,1
97062,60,63
97063,3,3
97064,11,11
97065,2,2
97067,4,4
97068,51,56
97070,41,44
97071,53,54
97075,1,1
97078,32,33
97080,82,86
97081,1,1
97086,41,45
97089,25,25
97101,6,6
97103,34,35
97105,1,1
97106,17,18
97107,1,1
97108,2,2
97109,1,1
97111,6,7
97112,4,4
97113,31,31
97114,12,12
97115,11,11
97116,58,60
97117,2,2
97119,11,11
97121,6,6
97123,110,118
97124,84,84
97127,7,7
97128,73,76
97132,49,51
97133,12,12
97135,2,2
97136,4,5
97137,2,2
97138,18,18
97140,46,46
97141,16,17
97146,18,18
97148,14,15
97149,3,3
97201,25,25
97202,55,57
97203,48,49
97204,3,3
97205,13,13
97206,83,84
97207,2,2
97208,3,3
