term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,subgroup,candidates,events,HR,HR_low,HR_high
las_unavailable,1.06878815815409,0.127888892549173,8.35716172726376,6.42451982289275e-17,0.818130534735003,1.31944578157319,Sex subgroup,Male,29761,2820,2.91184866094358,2.26625918206606,3.74134727895909
cas_unavailable,5.11252101728986,0.434592763359151,11.7639349946212,5.98771584078699e-32,4.26073485316419,5.96430718141554,Sex subgroup,Male,29761,2820,166.088539606773,70.8620375183785,389.283231964029
no2_interval_10ppb,-0.0200197984387252,0.0300033622838557,-0.667251831622134,0.504611288473013,-0.0788253079301898,0.0387857110527394,Race subgroup,White,44636,4965,0.98017926709549,0.924201360992507,1.03954769619912
age_interval,0.0173152505400486,0.00118332505879618,14.6327084103701,1.7373118883622e-48,0.0149959760428043,0.0196345250372929,Race subgroup,White,44636,4965,1.01746602848615,1.01510897985242,1.0198285501069
sexM,-0.00114655149961449,0.0292709283944009,-0.0391703154804548,0.968754600280971,-0.0585165169466911,0.0562234139474622,Race subgroup,White,44636,4965,0.998854105539422,0.943162662103603,1.05783399220628
zcta_svi_proxy,0.338394831522395,0.0860136970963229,3.9341970284505,8.34752888422942e-05,0.169811083036465,0.506978580008325,Race subgroup,White,44636,4965,1.40269422198047,1.1850809482772,1.6602672443918
post_cas,-5.86528563358215,0.228935032869151,-25.6198693580222,9.16423327385994e-145,-6.31399005280518,-5.41658121435912,Race subgroup,White,44636,4965,0.00283621281215085,0.00181079364337393,0.0044423080151864
las_10,0.520842340850519,0.0119745163082942,43.4958980756287,0,0.497372720153975,0.544311961547063,Race subgroup,White,44636,4965,1.68344508719887,1.64439530378512,1.72342219361164
cas_10,1.66634299303915,0.0580280274222931,28.7161750461119,2.39668434283705e-181,1.55261014919755,1.78007583688074,Race subgroup,White,44636,4965,5.29277664097722,4.72378388601769,5.93030613745762
las_unavailable,1.28560832901961,0.100740192760621,12.7616226829591,2.68547907495015e-37,1.08816117941317,1.48305547862605,Race subgroup,White,44636,4965,3.61686753359731,2.96880994148555,4.40638875961334
cas_unavailable,5.49564147058442,0.323467776182876,16.9897649015814,9.77802982841357e-65,4.86165627910672,6.12962666206212,Race subgroup,White,44636,4965,243.62775608594,129.238079268834,459.26466774552
no2_interval_10ppb,-0.0648811106542678,0.0771562226805396,-0.840905741626361,0.400400741610422,-0.216104528291278,0.0863423069827422,Race subgroup,Black,5210,697,0.937178877337866,0.805651084140797,1.09017944047695
age_interval,0.00492831338271218,0.00357984100679473,1.37668499057863,0.168609661219563,-0.0020880460609851,0.0119446728264095,Race subgroup,Black,5210,697,1.00494047749375,0.997914132390692,1.01201629531586
sexM,-0.00419822078642761,0.0872525918881368,-0.0481157143367155,0.961624022481161,-0.175210158444947,0.166813716872092,Race subgroup,Black,5210,697,0.995810579423077,0.839280620323793,1.18153414493039
zcta_svi_proxy,0.39164612491809,0.22837313743555,1.71493954725134,0.0863563110109997,-0.0559569994920035,0.839249249328184,Race subgroup,Black,5210,697,1.47941409097702,0.945579795427754,2.31462861533676
post_cas,-5.58719754214535,0.61609879827686,-9.06867138480377,1.20477048697031e-19,-6.7947289976864,-4.37966608660429,Race subgroup,Black,5210,697,0.0037455098036006,0.0011196613587132,0.0125295417044589
las_10,0.468738685929022,0.0434695864872944,10.7831411293969,4.13518983422003e-27,0.383539861991076,0.553937509866968,Race subgroup,Black,5210,697,1.59797737021897,1.46747004756081,1.74009117254307
cas_10,1.51750226177414,0.156630449370744,9.68842436365753,3.37698025342692e-22,1.21051222212516,1.82449230142312,Race subgroup,Black,5210,697,4.56081922398996,3.35520282158898,6.19964666817528
las_unavailable,1.20802234075495,0.320682535976101,3.76703501198762,0.000165197840478132,0.579496119770823,1.83654856173908,Race subgroup,Black,5210,697,3.3468591562692,1.78513870799156,6.27484360837463
cas_unavailable,4.01048385597934,1.19593097483648,3.35344090952047,0.000798134538673192,1.66650221730397,6.35446549465472,Race subgroup,Black,5210,697,55.1735601629684,5.2936194465425,575.054888587607
no2_interval_10ppb,-0.0350792724473136,0.149385534564528,-0.234823756862221,0.814345527933787,-0.327869540005051,0.257710995110424,Race subgroup,Asian,1399,220,0.965528873386991,0.720457004391701,1.29396480242575
age_interval,0.0185687759118925,0.00615302139121223,3.01783054718654,0.00254591220254146,0.00650907558901196,0.030628476234773,Race subgroup,Asian,1399,220,1.01874224768731,1.00653030565924,1.03110235368745
sexM,0.0751962291558159,0.15785071567091,0.476375598528083,0.633806815703449,-0.234185488493039,0.384577946804671,Race subgroup,Asian,1399,220,1.07809568393542,0.791215040997853,1.46899419689286
zcta_svi_proxy,0.974132231415133,0.535977233494246,1.81748807699234,0.0691424123152446,-0.0763638427670049,2.02462830559727,Race subgroup,Asian,1399,220,2.64886760926905,0.92647905252553,7.57329546988478
post_cas,-6.30128645390836,0.993779838492363,-6.3407267986719,2.28683752512884e-10,-8.24905914591542,-4.3535137619013,Race subgroup,Asian,1399,220,0.00183394397442901,0.000261504479152584,0.0128615406980544
las_10,0.382559748404973,0.0789944698774723,4.84286746905648,1.27978654605715e-06,0.227733432467293,0.537386064342653,Race subgroup,Asian,1399,220,1.46603246484226,1.25575053848992,1.71152718800026
cas_10,1.70894870123709,0.242193791635181,7.05612100830106,1.71214741078076e-12,1.23425759235294,2.18363981012124,Race subgroup,Asian,1399,220,5.5231519415765,3.43582678952743,8.87856380383366
las_unavailable,0.182972130661358,0.587171232472533,0.311616306355604,0.755332140221484,-0.967862337742802,1.33380659906552,Race subgroup,Asian,1399,220,1.20078094264378,0.379894256352702,3.79546373261778
cas_unavailable,6.5606761131785,1.45384112112118,4.51264998483399,6.40226297666904e-06,3.71119987653766,9.41015234981934,Race subgroup,Asian,1399,220,706.749375660721,40.9028554713703,12211.7312896758
o3_interval_10ppb,-0.0301900053762305,0.013958948739172,-2.16277070289044,0.0305588199984523,-0.0575490421670484,-0.0028309685854127,Single pollutant,All,48311,5776,0.970261161196219,0.944075589738311,0.997173034827417
age,0.0156251760972115,0.00109527894906162,14.2659329941458,3.56788073518224e-46,0.0134784688040259,0.0177718833903972,Single pollutant,All,48311,5776,1.01574788745704,1.01356971284714,1.01793074299275
sexM,0.0113864767425023,0.0272746080157937,0.417475357882643,0.676330744945267,-0.0420707726609008,0.0648437261459054,Single pollutant,All,48311,5776,1.01145154941711,0.958801921207978,1.06699226836066
raceBLACK,-0.275676264877454,0.0830460836876259,-3.31955767973837,0.000901601770625241,-0.4384435979623,-0.112908931792608,Single pollutant,All,48311,5776,0.75905862492614,0.645039581138942,0.893232001449312
raceMULTI,-0.59671862921129,0.247987998353115,-2.40623995182868,0.0161176743961249,-1.08276617458157,-0.110671083841006,Single pollutant,All,48311,5776,0.550615448435242,0.338657443181978,0.895233157160022
raceMissing,-1.96454818752342,1.00656403444758,-1.95173691915349,0.0509694469703864,-3.937377443174,0.00828106812716478,Single pollutant,All,48311,5776,0.140219225101536,0.0194992857327313,1.00831545101531
raceNATIVE,-0.192608919065045,0.211692344310432,-0.909853021338352,0.362900027998298,-0.607518289716344,0.222300451586254,Single pollutant,All,48311,5776,0.824804476378536,0.544700983116934,1.24894656947595
racePACIFIC,0.0784560505577649,0.365208590677181,0.214825315067998,0.829903515085185,-0.63733963401414,0.79425173512967,Single pollutant,All,48311,5776,1.08161581770576,0.528697082496899,2.21278462817726
raceWHITE,-0.371430438888804,0.0728564398275614,-5.09811404136567,3.43054135923351e-07,-0.514226436992634,-0.228634440784974,Single pollutant,All,48311,5776,0.689746983727043,0.597962977793316,0.79561932632725
zcta_svi_proxy,0.319224530161178,0.0777344770130456,4.10660163195804,4.0152283722915e-05,0.166867754858552,0.471581305463804,Single pollutant,All,48311,5776,1.37606025725378,1.18159799438165,1.60252627424631
post_cas,-5.66143755416552,0.247409849223185,-22.8828301376895,6.88836868542988e-116,-6.14635194806344,-5.17652316026759,Single pollutant,All,48311,5776,0.00347751418823298,0.00214127903610895,0.00564760814701516
las_10,0.505002353312394,0.0112254247076971,44.9873716551787,0,0.483000925174142,0.527003781450647,Single pollutant,All,48311,5776,1.65698941987,1.6209314046552,1.693849554445
cas_10,1.60955781065465,0.062776860378036,25.639348654298,5.55836354292136e-145,1.4865174252512,1.7325981960581,Single pollutant,All,48311,5776,5.00059952704315,4.42166987825525,5.65532848864133
las_unavailable,1.23951031827056,0.0906921739169686,13.6672246869434,1.59357979963102e-42,1.06175692371366,1.41726371282746,Single pollutant,All,48311,5776,3.45392172822501,2.89144658031295,4.12581556440642
cas_unavailable,5.102895426576,0.349176435073015,14.6140887929879,2.28389598549789e-48,4.4185221895828,5.7872686635692,Single pollutant,All,48311,5776,164.497508891822,82.9735754955001,326.12106047042
o3_interval_10ppb,-0.0343076449365547,0.0132824628437206,-2.58292798106895,0.00979657707064234,-0.0603407937362386,-0.00827449613687074,No center strata,All,48311,5776,0.966274189544373,0.941443640812421,0.99175964327924
age,0.0185597517528298,0.000972579339448976,19.0830207881498,3.49465120324451e-81,0.016653531275402,0.0204659722302575,No center strata,All,48311,5776,1.0187330544367,1.01679297432499,1.0206768362959
sexM,0.00957794362191899,0.0269493527391834,0.355405330681393,0.722285955903571,-0.0432418171535463,0.0623977043973843,No center strata,All,48311,5776,1.00962395891723,0.957679778666268,1.06438557138516
raceBLACK,-0.240982951087768,0.0806103779866494,-2.9894779941074,0.00279454576704387,-0.398976388721761,-0.0829895134537751,No center strata,All,48311,5776,0.785855024247471,0.671006544488629,0.920360798575578
raceMULTI,-0.592987771741368,0.245783757485424,-2.41264019155755,0.015837445474631,-1.07471508439773,-0.11126045908501,No center strata,All,48311,5776,0.552673553054307,0.341395010210563,0.894705684354555
raceMissing,-1.90694919937826,1.00386118784692,-1.89961443122259,0.0574837369880969,-3.87448097303583,0.0605825742792983,No center strata,All,48311,5776,0.148532840152822,0.0207651127306585,1.06245532543103
raceNATIVE,-0.331487387777785,0.208492850218341,-1.58992208812263,0.111852368119397,-0.740125865239837,0.0771510896842679,No center strata,All,48311,5776,0.717855209909068,0.477053867242702,1.08020527193719
racePACIFIC,0.0996265389178099,0.360525696985548,0.27633685962142,0.78228934777607,-0.606990842675064,0.806243920510684,No center strata,All,48311,5776,1.10475825680984,0.544988359820195,2.2394805026518
raceWHITE,-0.384041364391974,0.0709652038805929,-5.41168549361413,6.24342743970803e-08,-0.523130608153478,-0.24495212063047,No center strata,All,48311,5776,0.681103253174912,0.59266224741846,0.782742014538851
zcta_svi_proxy,0.35965727690232,0.0751161056384202,4.78801814664848,1.684364210677e-06,0.212432415192111,0.50688213861253,No center strata,All,48311,5776,1.43283826363258,1.23668252978962,1.66010713362213
post_cas,-4.47865280616068,0.16984452340592,-26.369132877231,3.09725545066921e-153,-4.81154195500766,-4.14576365731371,No center strata,All,48311,5776,0.0113486917483507,0.00813530574591925,0.0158313416141349
las_10,0.487908367959472,0.0108190085257206,45.0973272457952,0,0.466703500900627,0.509113235018316,No center strata,All,48311,5776,1.62890558319145,1.59472849774909,1.66381512758905
cas_10,1.26548133701877,0.040662171673749,31.1218335108194,1.22024103565007e-212,1.18578494500504,1.3451777290325,No center strata,All,48311,5776,3.54479856831097,3.27325513861149,3.83886875840353
las_unavailable,1.10676527129661,0.0845711378646264,13.0867965034148,3.91786176293508e-39,0.941008886950369,1.27252165564285,No center strata,All,48311,5776,3.02455892609628,2.56256545345589,3.56984313711545
cas_unavailable,3.82595185069133,0.297237071873799,12.8717182771729,6.49411730723444e-38,3.24337789494855,4.40852580643412,No center strata,All,48311,5776,45.8764471183481,25.6201178133274,82.1482717424417
o3_interval_10ppb,-0.0289647314194592,0.0143419201616402,-2.0195853200278,0.0434264191274008,-0.0570743784054228,-0.000855084433495683,Exclude multi-organ,All,45717,5437,0.971450725550587,0.944523814578624,0.999145281047019
age,0.0168464851219988,0.00115516024712232,14.5836780342519,3.56765977558837e-48,0.0145824126412667,0.0191105576027309,Exclude multi-organ,All,45717,5437,1.01698918737,1.01468925472724,1.01929433312618
sexM,0.00029428468527725,0.0281725512631253,0.0104457946505695,0.991665613290517,-0.0549229011430567,0.0555114705136112,Exclude multi-organ,All,45717,5437,1.00029432799126,0.946558123689642,1.05708114226651
raceBLACK,-0.289818385007185,0.0848859061497364,-3.41421088791764,0.000639670423468836,-0.456191703855715,-0.123445066158654,Exclude multi-organ,All,45717,5437,0.748399475802127,0.633692344187873,0.883870194295487
raceMULTI,-0.597585691032361,0.255463216995163,-2.33922401064759,0.0193238430610088,-1.09828439571762,-0.0968869863471008,Exclude multi-organ,All,45717,5437,0.550138237717306,0.333442648904419,0.907658578148646
raceMissing,-1.98271151689591,1.00788742187858,-1.96719541672657,0.049160686216068,-3.95813456424886,-0.00728846954295626,Exclude multi-organ,All,45717,5437,0.137695367347548,0.0190987084955677,0.992738026939169
raceNATIVE,-0.253864595084938,0.216877012877829,-1.17054634659665,0.241781174441004,-0.678935729400113,0.171206539230236,Exclude multi-organ,All,45717,5437,0.775796841640324,0.507156456953198,1.18673583121637
racePACIFIC,0.042590552852377,0.390220215048149,0.109144916664868,0.913087549319177,-0.722227014681469,0.807408120386223,Exclude multi-organ,All,45717,5437,1.04351054495184,0.485669457691052,2.24208922381604
raceWHITE,-0.40955518575901,0.0741441630224121,-5.52376841364048,3.31804756703287e-08,-0.554875074946804,-0.264235296571216,Exclude multi-organ,All,45717,5437,0.663945516883175,0.574143981683954,0.7677928593736
zcta_svi_proxy,0.274049329215602,0.0804031157320687,3.40844165951018,0.000653350541662596,0.116462118135941,0.431636540295262,Exclude multi-organ,All,45717,5437,1.3152796823535,1.12351494882049,1.53977536714406
post_cas,-6.20143966885772,0.26861606425426,-23.0866299306199,6.30843549807278e-118,-6.72791748046496,-5.67496185725047,Exclude multi-organ,All,45717,5437,0.00202651103034692,0.00119702318843838,0.00343079983394083
las_10,0.517987547419202,0.0115686894684682,44.7749547458283,0,0.495313332712677,0.540661762125728,Exclude multi-organ,All,45717,5437,1.67864605260745,1.64101234135876,1.71714282636132
cas_10,1.75542810289054,0.0675142544629387,26.0008514772857,4.84353914780841e-149,1.62310259570011,1.88775361008098,Exclude multi-organ,All,45717,5437,5.78592418270031,5.06879235880089,6.60451568702171
las_unavailable,1.22832979833218,0.0975896835592585,12.5866767216877,2.49977862204062e-36,1.03705753329338,1.41960206337099,Exclude multi-organ,All,45717,5437,3.41552016224244,2.82090437331342,4.13547445601003
cas_unavailable,5.67839234371338,0.369604671584221,15.3634214615695,2.87967349160929e-53,4.95398049889055,6.40280418853621,Exclude multi-organ,All,45717,5437,292.478846299588,141.738030608449,603.535093337461
o3_interval_10ppb,-0.0302045019022683,0.0139574460719663,-2.16404217122031,0.0304611130314975,-0.0575605935194823,-0.00284841028505435,Adjust multi-organ,All,48311,5776,0.970247095881981,0.944064684451435,0.997155642586528
age,0.0154336849599528,0.0011053516288097,13.9626925565511,2.63295528228221e-44,0.0132672355772331,0.0176001343426725,Adjust multi-organ,All,48311,5776,1.01555339936087,1.013355635857,1.01775592936946
sexM,0.0126149940319402,0.027293247977023,0.462202008444002,0.643936463097106,-0.0408787890241455,0.066108777088026,Adjust multi-organ,All,48311,5776,1.01269489871467,0.959945478824531,1.06834292207774
raceBLACK,-0.275371766961209,0.0830412042288065,-3.31608590600959,0.000912877627184115,-0.438129536482505,-0.112613997439913,Adjust multi-organ,All,48311,5776,0.759289791888881,0.645242195039266,0.893495485104747
raceMULTI,-0.594693834865471,0.247999564552342,-2.39796322198766,0.0164865204904431,-1.08076404956968,-0.108623620161265,Adjust multi-organ,All,48311,5776,0.551731460948583,0.339336156927602,0.897067992272346
raceMissing,-1.97170086019151,1.00660358189488,-1.95876598857307,0.0501401984128717,-3.94460762741448,0.00120590703146406,Adjust multi-organ,All,48311,5776,0.139219861204705,0.0193588107462926,1.00120663442971
raceNATIVE,-0.194939412421596,0.211721343423507,-0.920735761777488,0.357188400417623,-0.609905620290105,0.220026795446914,Adjust multi-organ,All,48311,5776,0.822884513125661,0.543402152791927,1.24611012021761
racePACIFIC,0.0814713399387965,0.365194053600999,0.223090543604004,0.823465038017699,-0.634295852487351,0.797238532364943,Adjust multi-organ,All,48311,5776,1.08488212435035,0.530308772481666,2.2194036471
raceWHITE,-0.371776932589966,0.0728508243125508,-5.10326322451667,3.33846135951977e-07,-0.51456192448662,-0.228991940693311,Adjust multi-organ,All,48311,5776,0.689508032141787,0.597762402339559,0.795334943327493
zcta_svi_proxy,0.319271298884958,0.0777422971123058,4.10679013541035,4.0119543488538e-05,0.166899196469427,0.47164340130049,Adjust multi-organ,All,48311,5776,1.37612461534082,1.18163514631006,1.60262578754576
multi_organ_candidate,-0.0724280912595498,0.0585282870294261,-1.23748865609437,0.215905723200396,-0.187141425914048,0.0422852433949482,Adjust multi-organ,All,48311,5776,0.930132628921337,0.829326439841415,1.04319199994342
post_cas,-5.66708933739183,0.247449303239566,-22.9020218008263,4.43556672355289e-116,-6.15208105974091,-5.18209761504275,Adjust multi-organ,All,48311,5776,0.00345791546790363,0.00212904648366677,0.00561621339641859
las_10,0.504843959482393,0.0112278766236302,44.9634402305329,0,0.482837725677219,0.526850193287568,Adjust multi-organ,All,48311,5776,1.6567269837542,1.62066689105025,1.69358941918076
cas_10,1.61184762652256,0.062800320251893,25.6662325933597,2.78601106365124e-145,1.48876126061127,1.73493399243385,Adjust multi-organ,All,48311,5776,5.01206309891476,4.43160251691416,5.66855362402748
las_unavailable,1.23949057732763,0.090692121495034,13.6670149170069,1.59817934361057e-42,1.06173728551583,1.41724386913943,Adjust multi-organ,All,48311,5776,3.4538535452263,2.89138979807056,4.12573369382179
cas_unavailable,5.11028146959242,0.34918548585518,14.6348622053319,1.68316343150699e-48,4.42589049339215,5.7946724457927,Adjust multi-organ,All,48311,5776,165.716992604236,83.5872079467926,328.544550205259
o3_interval_10ppb,0.0373524808735147,0.0616921444035725,0.60546575637192,0.544869571025086,-0.0835619002865315,0.158266862033561,Age subgroup,<18,1215,283,1.03805885225108,0.919834146911706,1.17147877620624
sexM,0.0616294468777847,0.127231169332228,0.484389534429702,0.628109444376774,-0.1877390627243,0.310997956479869,Age subgroup,<18,1215,283,1.06356816319638,0.828830951908912,1.36478643221476
race_groupBlack,-0.046928218870263,0.354075370377034,-0.1325373714085,0.894559265629469,-0.740903192621929,0.647046754881403,Age subgroup,<18,1215,283,0.954155885519679,0.476683184298628,1.90989211253883
race_groupOther/Unknown,-0.00380064833649158,0.455043297192538,-0.00835227847534573,0.9933359234387,-0.895669122240222,0.888067825567239,Age subgroup,<18,1215,283,0.99620656498607,0.408334281660507,2.4304290986434
race_groupWhite,-0.521278441163652,0.307638152320548,-1.69445316594054,0.0901792040711963,-1.12423813998237,0.0816812576550693,Age subgroup,<18,1215,283,0.593760974067759,0.324899901335913,1.0851098842329
zcta_svi_proxy,0.242900354203996,0.340654852168855,0.713039466948781,0.475821335397782,-0.424770887205776,0.910571595613768,Age subgroup,<18,1215,283,1.2749415752205,0.65391958931247,2.48574296716627
post_cas,-3.47674007037901,1.91053096027173,-1.81977688018441,0.0687929899376936,-7.22131194386034,0.26783180310231,Age subgroup,<18,1215,283,0.0309080048999008,0.000730842964702668,1.3071272667733
las_10,-0.249773588890854,0.114158071624486,-2.1879625797505,0.0286723281934575,-0.473519297819391,-0.0260278799623164,Age subgroup,<18,1215,283,0.77897713218345,0.62280656509577,0.974307925561835
cas_10,0.530441103414041,0.333004577484622,1.59289433022444,0.111183898445708,-0.122235875142796,1.18311808197088,Age subgroup,<18,1215,283,1.69968187876693,0.884939608626412,3.26453744509505
las_unavailable,-0.725364574872126,0.392881963959461,-1.84626590531647,0.0648536056929946,-1.49539907440803,0.0446699246637818,Age subgroup,<18,1215,283,0.484148028570618,0.224159130705934,1.04568264888712
cas_unavailable,-13.4581762345903,1802.0669808052,-0.00746818868440561,0.994041302941507,-3545.44455634161,3518.52820387243,Age subgroup,<18,1215,283,1.42951370981944e-06,0,Inf
o3_interval_10ppb,-0.0655451336175019,0.038164622550876,-1.71743172699077,0.0859003188657064,-0.140346419300784,0.00925615206578012,Age subgroup,18-39,5477,799,0.936556775610431,0.869057125084992,1.00929912271995
sexM,-0.0751517112704687,0.0759175355353432,-0.989912419318223,0.322216928624585,-0.223947346714781,0.0736439241738436,Age subgroup,18-39,5477,799,0.927602747861649,0.799357222045132,1.0764234488794
race_groupBlack,0.154834657152978,0.257885091536207,0.600401737962579,0.54823852982681,-0.350610834407804,0.66028014871376,Age subgroup,18-39,5477,799,1.16746491317348,0.704257773426123,1.93533443991744
race_groupOther/Unknown,-0.249805646483751,0.476143340138708,-0.524643789853238,0.59983083945902,-1.18302944463422,0.683418151666721,Age subgroup,18-39,5477,799,0.778952160451939,0.30634926328313,1.98063628999808
race_groupWhite,-0.148847212756739,0.23329279950614,-0.638027461935539,0.523455803736093,-0.606092697641297,0.308398272127819,Age subgroup,18-39,5477,799,0.861700761725624,0.545478058286232,1.36124302614733
zcta_svi_proxy,0.0915818805882184,0.212707134820235,0.430553872420014,0.666792787322231,-0.325316442914148,0.508480204090585,Age subgroup,18-39,5477,799,1.09590650648831,0.72229875115246,1.66276221445371
post_cas,-5.12226884528498,0.949307661816498,-5.39579427335868,6.82210793592826e-08,-6.98287767269324,-3.26166001787672,Age subgroup,18-39,5477,799,0.00596247959327551,0.000927629943308923,0.038324725454003
las_10,0.469092824400163,0.0291719104476667,16.0802915270736,3.50724632907797e-58,0.411916930562509,0.526268718237818,Age subgroup,18-39,5477,799,1.59854337569802,1.5097090204406,1.692604925446
cas_10,1.41930840618704,0.22517450067651,6.30314889973286,2.91658447662628e-10,0.97797449462429,1.86064231774979,Age subgroup,18-39,5477,799,4.13426022251989,2.65906483349469,6.42786417698841
las_unavailable,0.872896643051331,0.327613064810917,2.66441340962738,0.00771227186401559,0.230786835157149,1.51500645094551,Age subgroup,18-39,5477,799,2.39383490567468,1.25959071037394,4.54945047500812
cas_unavailable,4.55453179371741,1.19685056327435,3.80543063058524,0.000141557685579316,2.20874779482321,6.9003157926116,Age subgroup,18-39,5477,799,95.0622360781473,9.1043087896034,992.588118111389
o3_interval_10ppb,-0.0265581786300906,0.0223789902438202,-1.18674606587419,0.235327798620862,-0.0704201935183514,0.0173038362581703,Age subgroup,40-59,16946,2193,0.973791388338514,0.93200211636768,1.01745441490838
sexM,-0.0207524884144109,0.0451747920801681,-0.459382046022107,0.645959838886641,-0.109293453900626,0.0677884770718038,Age subgroup,40-59,16946,2193,0.979461362604943,0.896467307066691,1.07013892561791
race_groupBlack,-0.19982903443982,0.134669304985962,-1.48384989779705,0.137848746131896,-0.463776022035346,0.0641179531557058,Age subgroup,40-59,16946,2193,0.818870739805932,0.628904399420771,1.06621815514075
race_groupOther/Unknown,-0.0385264149601065,0.229471573564787,-0.167891884653109,0.866668334615105,-0.488282434622822,0.411229604702609,Age subgroup,40-59,16946,2193,0.962206287763419,0.613679524219158,1.50867171491422
race_groupWhite,-0.302198944087754,0.123753750018508,-2.44193767091954,0.0146086685702212,-0.544751837075803,-0.0596460510997061,Age subgroup,40-59,16946,2193,0.739190992582738,0.57998569642858,0.942097929104255
zcta_svi_proxy,0.321272971946998,0.125558852559659,2.55874409010186,0.0105051042341984,0.0751821429898915,0.567363800904104,Age subgroup,40-59,16946,2193,1.37888192560956,1.0780804978077,1.76361168636209
post_cas,-5.97095796051675,0.47965741429562,-12.4483804118511,1.42711751692315e-35,-6.91106921745377,-5.03084670357972,Age subgroup,40-59,16946,2193,0.00255179572818801,0.000996691546561771,0.00653327647942985
las_10,0.578433720702727,0.0180133269089368,32.1114319207605,3.05332177749855e-226,0.543128248719465,0.613739192685989,Age subgroup,40-59,16946,2193,1.78324318537079,1.72138336358638,1.84732600851105
cas_10,1.6941821375723,0.11624263277359,14.5745334319132,4.07899833704407e-48,1.46635076386794,1.92201351127665,Age subgroup,40-59,16946,2193,5.44219317925222,4.33339267906261,6.83470638223032
las_unavailable,0.534526284938117,0.213208612446508,2.50705765965351,0.0121740850752414,0.116645083349202,0.952407486527031,Age subgroup,40-59,16946,2193,1.706639589855,1.1237205317794,2.59194221987593
cas_unavailable,5.776626952036,0.590329127109736,9.78543440727461,1.30035675017508e-22,4.61960312387595,6.93365078019605,Age subgroup,40-59,16946,2193,322.668974847539,101.453759563598,1026.23370269384
o3_interval_10ppb,-0.0284775545910052,0.0219650725480471,-1.29649262613235,0.194805818867265,-0.0715283057029869,0.0145731965209765,Age subgroup,60+,24673,2501,0.971924109135454,0.930969925463706,1.0146799032721
sexM,0.0585006265849089,0.0418751037525198,1.39702642722142,0.162405624232584,-0.023573068618908,0.140574321788726,Age subgroup,60+,24673,2501,1.06024565002831,0.976702605750975,1.15093461590556
race_groupBlack,-0.72751548361896,0.132655793185836,-5.48423454526251,4.15263522984589e-08,-0.987516060603792,-0.467514906634128,Age subgroup,60+,24673,2501,0.483107789471938,0.372500812259013,0.626557388782756
race_groupOther/Unknown,-1.15535765163034,0.335051183827754,-3.44830195324512,0.000564123000906972,-1.81204590491024,-0.498669398350428,Age subgroup,60+,24673,2501,0.314944876209532,0.163319658272941,0.607338247578683
race_groupWhite,-0.537178053223926,0.104016927053244,-5.16433304118818,2.41297741526935e-07,-0.741047484030814,-0.333308622417039,Age subgroup,60+,24673,2501,0.58439505943413,0.47661440797241,0.716549016937797
zcta_svi_proxy,0.463261469071385,0.123002036857457,3.76629103799513,0.00016569063639985,0.222181906805702,0.704341031337068,Age subgroup,60+,24673,2501,1.58924882751059,1.24879852215424,2.02251347269919
post_cas,-7.01580150466129,0.361943504351489,-19.383692262227,1.05964333767199e-83,-7.72519773762842,-6.30640527169415,Age subgroup,60+,24673,2501,0.000897586103944181,0.000441559518340301,0.00182458033522174
las_10,0.629466584868107,0.0189437978597434,33.2281092486611,4.2286347302839e-242,0.592337423332603,0.666595746403611,Age subgroup,60+,24673,2501,1.87660930044194,1.80821003194218,1.94759591214225
cas_10,2.03186450098239,0.0944796944242971,21.5058326909646,1.37299362942964e-102,1.84668770264042,2.21704129932437,Age subgroup,60+,24673,2501,7.62829607317267,6.33878875848987,9.18012939018412
las_unavailable,0.425924946944871,0.382160412885962,1.11451875333819,0.265056703767419,-0.323095698628572,1.17494559251831,Age subgroup,60+,24673,2501,1.53100586415357,0.723904574377983,3.23796676942769
cas_unavailable,6.36674167538926,0.556262225675818,11.4455761716592,2.47454897064498e-30,5.27648774710456,7.45699560367395,Age subgroup,60+,24673,2501,582.15787590604,195.681384473322,1731.93680835612
o3_interval_10ppb,-0.0234259629309152,0.0191525177986561,-1.22312706753151,0.221281706656496,-0.0609642080295434,0.014112282167713,Sex subgroup,Female,20774,3042,0.97684629482824,0.940856914296248,1.01421233050449
age_interval,0.015872236921538,0.00150420365504096,10.5519201926855,4.97694045289868e-26,0.0129240519322443,0.0188204219108318,Sex subgroup,Female,20774,3042,1.01599886997012,1.01300792844338,1.01899864235688
race_groupBlack,-0.163840138498155,0.115068871654567,-1.42384413909956,0.154491595225766,-0.389370982682768,0.0616907056864585,Sex subgroup,Female,20774,3042,0.84887771390018,0.677482888968168,1.06363331811064
race_groupOther/Unknown,-0.633549370547651,0.233886721638113,-2.70878725440398,0.00675296261555969,-1.0919589214205,-0.175139819674805,Sex subgroup,Female,20774,3042,0.530704786192941,0.335558516688333,0.839339656366668
race_groupWhite,-0.286346874695426,0.10377545260343,-2.7592929494577,0.00579265814627686,-0.489743024277491,-0.08295072511336,Sex subgroup,Female,20774,3042,0.7510020671473,0.612783844524281,0.920396498535904
zcta_svi_proxy,0.194101640105865,0.10713660116493,1.81172109246828,0.0700293028244236,-0.0158822396034298,0.40408551981516,Sex subgroup,Female,20774,3042,1.21421969010241,0.984243218102736,1.49793204435218
