section,table,variable,old_2506,new_2603,variable_status
pubsaf,tx_ki,REC_DGN_OSTXT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_DIAL_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_DIAL_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_DISCHRG_CREAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_DISCHRG_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_DR1,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_DR2,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_DR_MM_EQUIV_CUR,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_DR_MM_EQUIV_TX,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_EBV_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_EMPL_STAT_PRE04,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FAIL_CAUSE_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FAIL_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FAIL_GRAFT_THROMB,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FAIL_INFECT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FAIL_RECUR_DISEASE,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FAIL_REJ_ACUTE,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FAIL_SURG_COMPL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FAIL_UROL_COMPL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FINAL_FLOW_RATE_TX,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FINAL_RESIST_TX,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FIRST_WEEK_DIAL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FRAC_EXTREM,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FRAC_EXTREM_NUM,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FRAC_OTHER,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FRAC_OTHER_NUM,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FRAC_PASTYR,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FRAC_SPINE,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FRAC_SPINE_NUM,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_FUNCTN_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_GRAFT_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_GROWTH_HORMONE,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_HBV_ANTIBODY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_HBV_SURF_ANTIGEN,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_HCV_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_HGT_CM,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_HGT_WGT_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_HISTO_TX_ID,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_HIV_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_HOSP_90_DAYS,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_IMMUNO_MAINT_MEDS,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_BREAST,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_CNS_TUMOR,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_GENITOURINARY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_HEPBLAST,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_HEPCARCINOMA,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_LEUK_LYMPH,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_LIVER,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_LU,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_OTHER,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_SKIN_MEL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_SKIN_NON_MEL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_THROAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_THYROID,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MALIG_TY_UNK,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MED_COND,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MM_EQUIV_CUR,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MM_EQUIV_TX,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_MOTOR_DEVELOP,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_OPO_ID,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_ORG_RECEIVED_ON,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_OTHER_THERAPY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_OTHER_THERAPY_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_OTHER_THERAPY_TY_PHOTOPH,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_OTHER_THERAPY_TY_PLASMAPH,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_OTHER_THERAPY_TY_TLI,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PB_CREDIT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PB_DEBT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PB_SHARE_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PERM_STATE,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PHYSC_CAPACITY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_POSTX_LOS,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PRA_MOST_RECENT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PRETX_BIOPSY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PRETX_DIAL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PRETX_TXFUS,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_GRAFT1_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_GRAFT2_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_GRAFT3_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_HL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_HR,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_IN,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_KI,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_KP,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_LI,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_LU,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_PA,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PREV_PREG,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PRIMARY_PAY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PROD_URINE_GT40_24HRS,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PX_RESEARCH,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PX_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_PX_STAT_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_RECEIVED_ON_ICE,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_RECEIVED_ON_PUMP,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_REJ_TREAT_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_RESUM_MAINT_DIAL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_RESUM_MAINT_DIAL_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_SECONDARY_PAY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TOLERANCE_INDUCTION_TECH,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TUMOR,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TUMOR_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TXFER_CTR_ID,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TXFER_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TX_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TX_EXTRA_VESSEL,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TX_ORG_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TX_PROCEDURE_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_TX_TY,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_VALCYTE,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_WARM_ISCH_TM,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_WGT_KG,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_WORK_INCOME,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_WORK_NO_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,REC_WORK_YES_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,TFL_COD,TRUE,TRUE,present_in_both
pubsaf,tx_ki,TFL_DEATH_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,TFL_ENDTXFU,TRUE,TRUE,present_in_both
pubsaf,tx_ki,TFL_GRAFT_DT,TRUE,TRUE,present_in_both
pubsaf,tx_ki,TFL_LAFUDATE,TRUE,TRUE,present_in_both
pubsaf,tx_ki,TFL_LASTATUS,TRUE,TRUE,present_in_both
pubsaf,tx_ki,TRR_ID,TRUE,TRUE,present_in_both
pubsaf,tx_ki,TX_ID,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_ABO,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_AGE_AT_LISTING,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_AGE_DIAB,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_AGE_IN_MONTHS_AT_LISTING,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_ANGINA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_ANGINA_CAD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_CEREB_VASC,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_CITIZENSHIP,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_DGN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_DIAB,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_DIAB_TY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_DRUG_TREAT_COPD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_DRUG_TREAT_HYPERTEN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_EDUCATION,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_ETHNICITY_SRTR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_GENDER,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_HGT_CM,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_INIT_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_LAST_ALLOC_PRA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_LAST_CUR_PRA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_LAST_SRTR_PEAK_PRA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_LAST_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_LISTING_DT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_MALIG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PEPTIC_ULCER,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PERIPH_VASC,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_HL,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_HR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_IN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_KI,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_KI_TX_FUNCTN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_KP,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_LI,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_LU,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_PA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_TX,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PREV_TXFUS,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_PULM_EMBOL,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_RACE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_RACE_SRTR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_REM_CD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_SOURCE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_TOT_ALBUMIN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,CAN_WGT_KG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DONOR_ID,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DONOR_ID_VESSEL,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_A1,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_A2,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_ABO,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_AGE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_AGE_IN_MONTHS,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_ANTI_CMV,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_ANTI_HCV,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_B1,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_B2,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CAD_DON_COD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CARDIAC_ARREST_AFTER_DEATH,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CITIZENSHIP,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CMV_IGG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_COD_DON_STROKE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CONT_CIGARETTE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CONT_COCAINE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CONT_IV_DRUG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CONT_OTHER_DRUG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_CREAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_DDAVP,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_DEATH_CIRCUM,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_DEATH_MECH,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_DOBUTAMINE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_DOPAMINE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_DR1,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_DR2,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_ETHNICITY_SRTR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_EXPAND_DON_KI,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_GENDER,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HAPLO_TY_MATCH,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HGT_CM,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HIGH_CREAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HIST_CANCER,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HIST_CIGARETTE_GT20_PKYR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HIST_COCAINE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HIST_DIAB,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HIST_HYPERTEN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HIST_IV_DRUG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HIST_OTHER_DRUG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_HTN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_INOTROP_AGENT_GE3,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_INOTROP_SUPPORT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_KI_CREAT_PREOP,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_LF_KI_BIOPSY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_LF_KI_PUMP,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_LIVING_DON_COD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_NON_HR_BEAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_OPO_CTR_ID,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_ORG_SHARED,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_RACE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_RACE_SRTR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_RECOV_DT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_RELATIONSHIP_TY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_RT_KI_BIOPSY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_RT_KI_PUMP,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_TY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_WARM_ISCH_TM_MINS,TRUE,TRUE,present_in_both
pubsaf,tx_kp,DON_WGT_KG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,ORG_AR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,ORG_TY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_ID,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_OPTN_COD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_OPTN_DEATH_DT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_RELISTKI,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_RELISTPA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_RETXKI,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_RETXKI_TRR_ID,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_RETXPA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_RETXPA_TRR_ID,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PERS_SSA_DEATH_DT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,PX_ID,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_A1,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_A2,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ABSCESS,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ACADEMIC_LEVEL,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ACADEMIC_PROGRESS,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ACUTE_REJ_BIOPSY_CONFIRMED,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ACUTE_REJ_BIOPSY_CONFIRM_PA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ACUTE_REJ_EPISODE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ACUTE_REJ_EPISODE_PA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ADMISSION_DT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_AGE_AT_TX,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_AGE_IN_MONTHS_AT_TX,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANAST_LEAK,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_ACYCLOVIR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_CYTOGAM,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_CYTOVENE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_EPIVIR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_FLU_VAC,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_GAMIMUNE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_GAMMAGARD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_HBIG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_OTHER,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_VALCYTE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ANTIVRL_THERAPY_TY_VALTREX,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_ART_RECON,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_AVN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_A_MM_EQUIV_CUR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_A_MM_EQUIV_TX,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_B1,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_B2,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_BIOPSY_KI,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_BLOOD_SUGAR_CNTL,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_BLOOD_SUGAR_CNTL_DIET,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_BLOOD_SUGAR_CNTL_INSULIN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_BLOOD_SUGAR_CNTL_NO_TREAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_BLOOD_SUGAR_CNTL_ORAL_MEDS,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_BLOOD_SUGAR_CNTL_UNK_PRE04,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_BMI,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_B_MM_EQUIV_CUR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_B_MM_EQUIV_TX,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CMV_IGG,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CMV_IGM,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CMV_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_COD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_COD2,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_COD3,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_COGNITIVE_DEVELOP,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_COLD_ISCH_TM,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CREAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CREAT_DECLINE_GE25,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CTR_CD,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CTR_TY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CUR_CTR_ID,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_CUR_PX_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DGN,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DGN_OSTXT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DIAL_DT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DIAL_TY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DISCHRG_CREAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DISCHRG_DT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DR1,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DR2,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DR_MM_EQUIV_CUR,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DR_MM_EQUIV_TX,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_DUCT_MGMT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_EBV_STAT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_EMPL_STAT_PRE04,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_ANAST_LEAK,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_BIOPSY_ISLETITIS,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_BLEEDING,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_CAUSE_TY,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_CAUSE_TY_PA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_DT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_DT_PA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_GRAFT_THROMB,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_GRAFT_VASC_THROMB,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_INFECT,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_INFECT_PA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_PANCREATITIS,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_RECUR_DISEASE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_REJ_ACUTE,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_REJ_ACUTE_PA,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_REJ_HYPER,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_SURG_COMPL,TRUE,TRUE,present_in_both
pubsaf,tx_kp,REC_FAIL_UROL_COMPL,TRUE,TRUE,present_in_both
