year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2015,o3,17031843000,34.3534251694402,365,0,0
2015,o3,17031809200,37.4421923387541,365,0,0
2015,o3,17031808200,35.8639731371546,365,0,0
2015,o3,17031807500,37.9126033046678,365,0,0
2015,o3,17031806802,36.2484936908296,365,0,365
2015,o3,17031806400,36.805753973106,365,0,0
2015,o3,17031811402,34.8987676433198,365,0,0
2015,o3,17031810200,35.1752060036035,365,0,0
2015,o3,17031805106,35.8139731364095,365,0,0
2015,o3,17031805302,38.2013704322585,365,0,0
2015,o3,17031805110,37.0043841130521,365,0,0
2015,o3,17031827000,37.5186306960575,365,0,365
2015,o3,17031826304,35.0180827135909,365,0,0
2015,o3,17031827500,34.4256169513378,365,0,0
2015,o3,17031821700,34.9273977807328,365,0,0
2015,o3,17031823602,36.0431316525444,365,0,0
2015,o3,17031820300,33.6665758441368,365,0,365
2015,o3,17031819200,35.443288199379,365,0,0
2015,o3,17031530200,35.0339731247866,365,0,0
2015,o3,17031720400,34.9923292885496,365,0,0
2015,o3,17031491300,35.0169868231636,365,0,0
2015,o3,17031814500,34.6164388719895,365,0,365
2015,o3,17031010100,35.1079457286286,365,0,0
2015,o3,17031010501,34.8857539444958,365,0,365
2015,o3,17031081401,34.3471237994833,365,0,365
2015,o3,17031252201,34.1983566739788,365,0,0
2015,o3,17031980100,32.3124388376572,365,0,0
2015,o3,17031430101,34.8295895600972,365,0,365
2015,o3,17031530502,35.7389046421402,365,0,0
2015,o3,17031063301,34.9000005200505,365,0,365
2015,o3,17031080201,35.1912334011026,365,0,0
2015,o3,17031803014,36.691781368668,365,0,0
2015,o3,17031803012,35.2291786071475,365,0,0
2015,o3,17031830007,35.9893612668769,365,0,0
2015,o3,17031803612,35.3024662794724,365,0,0
2015,o3,17031240600,34.7350690107435,365,0,365
2015,o3,17031240700,34.7350690107435,365,0,365
2015,o3,17031260400,34.5224662678495,365,0,365
2015,o3,17031260200,34.5484936654976,365,0,365
2015,o3,17031283200,34.6200005158782,365,0,0
2015,o3,17031310500,33.2367128240327,365,0,365
2015,o3,17031420100,32.6827402130382,365,0,0
2015,o3,17031491000,34.9830142199177,365,0,0
2015,o3,17031802607,36.8836991797469,365,0,0
2015,o3,17031836700,34.7132881885012,365,0,0
2015,o3,17031837100,34.6772607907041,365,0,365
2015,o3,17031835500,33.3047950168281,365,0,0
2015,o3,17031834000,35.0597265498279,365,0,0
2015,o3,17031330103,34.3712333888836,365,0,365
2015,o3,17031809402,35.383288198485,365,0,0
2015,o3,17031630600,34.486301883749,365,0,0
2015,o3,17031803615,36.5983567097416,365,0,0
2015,o3,17031821001,35.6917813537668,365,0,0
2015,o3,17031823702,36.6694069391108,365,0,0
2015,o3,17031828602,36.8224663021222,365,0,0
2015,o3,17031825801,35.6657539561187,365,0,0
2015,o3,17031819801,36.2250690329463,365,0,0
2015,o3,17031814400,34.6164388719895,365,0,0
2015,o3,17031720700,35.1278087426232,365,0,0
2015,o3,17031813400,34.4138361292445,365,0,0
2015,o3,17031812802,34.572603254898,365,0,365
2015,o3,17031650301,34.3561648955084,365,0,365
