year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2008,pm25,17031813802,12.4453551912568,366,0,0
2008,pm25,17031620200,12.4453551912568,366,0,0
2008,pm25,17031280800,12.5792349726776,366,0,366
2008,pm25,17031770902,13.1420765027322,366,0,0
2008,pm25,17031803614,12.1311475409836,366,0,0
2008,pm25,17031081600,13.2103825136612,366,0,366
2008,pm25,17031020902,12.7377049180328,366,0,0
2008,pm25,17031839200,13.2349726775956,366,0,0
2008,pm25,17031843400,11.9890710382514,366,0,366
2008,pm25,17031841800,12.3729508196721,366,0,0
2008,pm25,17031833300,12.5027322404372,366,0,0
2008,pm25,17031600400,12.3715846994536,366,0,0
2008,pm25,17031051100,11.8579234972678,366,0,366
2008,pm25,17031160501,11.379781420765,366,0,366
2008,pm25,17031251900,12.4180327868852,366,0,0
2008,pm25,17031261000,12.4726775956284,366,0,366
2008,pm25,17031815702,13.3051001821494,366,0,0
2008,pm25,17031580100,12.551912568306,366,0,366
2008,pm25,17031836800,12.8989071038251,366,0,0
2008,pm25,17031252000,12.4180327868852,366,0,366
2008,pm25,17031251500,12.2158469945355,366,0,366
2008,pm25,17031840700,13.3360655737705,366,0,0
2008,pm25,17031292200,12.1584699453552,366,0,0
2008,pm25,17031283800,12.5136612021858,366,0,0
2008,pm25,17031282700,12.5792349726776,366,0,366
2008,pm25,17031808900,12.5965391621129,366,0,0
2008,pm25,17031808500,12.8590163934426,366,0,0
2008,pm25,17031807600,12.6994535519126,366,0,0
2008,pm25,17031807100,12.2459016393443,366,0,0
2008,pm25,17031806700,12.7677595628415,366,0,0
2008,pm25,17031811401,13.4795081967213,366,0,0
2008,pm25,17031810600,12.6393442622951,366,0,0
2008,pm25,17031810501,13.1703096539162,366,0,0
2008,pm25,17031805001,13.1994535519126,366,0,0
2008,pm25,17031804810,13.4043715846995,366,0,0
2008,pm25,17031804808,13.2117486338798,366,0,0
2008,pm25,17031804712,13.0341530054645,366,0,0
2008,pm25,17031806300,12.7431693989071,366,0,0
2008,pm25,17031806102,12.8565573770492,366,0,0
2008,pm25,17031806002,13.3893442622951,366,0,0
2008,pm25,17031805902,12.6871584699454,366,0,0
2008,pm25,17031805702,13.4467213114754,366,0,0
2008,pm25,17031805701,13.2937158469945,366,0,0
2008,pm25,17031805502,13.2554644808743,366,0,0
2008,pm25,17031805109,13.3415300546448,366,0,0
2008,pm25,17031803611,12.275956284153,366,0,0
2008,pm25,17031803607,12.9344262295082,366,0,0
2008,pm25,17031803008,12.6885245901639,366,0,0
2008,pm25,17031802702,12.8251366120219,366,0,0
2008,pm25,17031804710,13.1844262295082,366,0,0
2008,pm25,17031804716,12.9863387978142,366,0,0
2008,pm25,17031804505,13.3879781420765,366,0,0
2008,pm25,17031804404,12.6215846994536,366,0,0
2008,pm25,17031804105,12.4821162444113,366,0,0
2008,pm25,17031770500,13.5112704918033,366,0,0
2008,pm25,17031380200,12.5109289617486,366,0,366
2008,pm25,17031250600,12.4289617486339,366,0,0
2008,pm25,17031801800,12.5622110130307,366,0,0
2008,pm25,17031801608,12.7466822794692,366,0,0
2008,pm25,17031801601,12.2988387978142,366,0,0
2008,pm25,17031800800,12.5703551912568,366,0,0
2008,pm25,17031800300,11.2670765027322,366,0,0
2008,pm25,17031230500,12.0273224043716,366,0,366
2008,pm25,17031222700,11.5300546448087,366,0,366
2008,pm25,17031221500,12.1584699453552,366,0,366
2008,pm25,17031221100,11.7622950819672,366,0,366
2008,pm25,17031210601,11.9890710382514,366,0,366
2008,pm25,17031842300,12.6502732240437,366,0,0
2008,pm25,17031243100,11.7295081967213,366,0,0
2008,pm25,17031242900,11.9890710382514,366,0,0
2008,pm25,17031242600,13.6366120218579,366,0,0
2008,pm25,17031242300,11.7295081967213,366,0,366
2008,pm25,17031242000,13.0765027322404,366,0,366
2008,pm25,17031241300,11.879781420765,366,0,366
2008,pm25,17031241200,11.879781420765,366,0,0
2008,pm25,17031171100,12.8825136612022,366,0,0
2008,pm25,17031170800,13.1967213114754,366,0,0
2008,pm25,17031170500,13.1693989071038,366,0,0
2008,pm25,17031160200,12.3251366120219,366,0,0
2008,pm25,17031151100,12.1284153005465,366,0,0
2008,pm25,17031150501,12.2704918032787,366,0,0
2008,pm25,17031140100,12.707650273224,366,0,366
2008,pm25,17031120100,12.9863387978142,366,0,0
2008,pm25,17031110502,13.4672131147541,366,0,366
2008,pm25,17031100100,12.6530054644809,366,0,0
2008,pm25,17031090300,12.6994535519126,366,0,366
2008,pm25,17031081800,13.8087431693989,366,0,0
2008,pm25,17031081201,13.2103825136612,366,0,366
2008,pm25,17031824106,12.4084699453552,366,0,0
2008,pm25,17031824300,12.5132058287796,366,0,0
2008,pm25,17031821300,12.0036429872495,366,0,0
2008,pm25,17031823304,12.5027322404372,366,0,0
2008,pm25,17031830201,12.7231329690346,366,0,0
2008,pm25,17031830202,12.6972677595628,366,0,0
2008,pm25,17031240200,12.4726775956284,366,0,366
2008,pm25,17031061800,12.6748633879781,366,0,366
2008,pm25,17031061000,23.6284153005464,366,0,366
2008,pm25,17031060200,11.827868852459,366,0,366
2008,pm25,17031843700,12.9275956284153,366,0,0
2008,pm25,17031050100,11.827868852459,366,0,0
2008,pm25,17031040401,12.7786885245902,366,0,0
2008,pm25,17031040100,13.5860655737705,366,0,0
2008,pm25,17031031200,12.6174863387978,366,0,0
2008,pm25,17031030104,13.7950819672131,366,0,366
2008,pm25,17031020801,12.0109289617486,366,0,0
2008,pm25,17031831200,12.025956284153,366,0,0
2008,pm25,17031191200,12.3251366120219,366,0,366
2008,pm25,17031190401,12.4945355191257,366,0,0
2008,pm25,17031550100,12.2235469448584,366,0,0
2008,pm25,17031828100,11.7103825136612,366,0,0
2008,pm25,17031750400,12.3251366120219,366,0,0
2008,pm25,17031828504,11.9918032786885,366,0,0
2008,pm25,17031824123,12.8674863387978,366,0,0
2008,pm25,17031720500,12.1270491803279,366,0,0
2008,pm25,17031826301,11.7404371584699,366,0,0
2008,pm25,17031827804,11.707650273224,366,0,366
2008,pm25,17031829100,11.896174863388,366,0,0
2008,pm25,17031830005,12.5874316939891,366,0,0
2008,pm25,17031828601,12.4408014571949,366,0,0
2008,pm25,17031081000,13.8087431693989,366,0,366
2008,pm25,17031071600,11.6475409836066,366,0,366
2008,pm25,17031071500,12.9959016393443,366,0,0
2008,pm25,17031071300,11.2158469945355,366,0,366
2008,pm25,17031070500,11.6092896174863,366,0,366
2008,pm25,17031828801,12.4098360655738,366,0,0
2008,pm25,17031824503,12.3492446158791,366,0,0
2008,pm25,17031826401,11.9275956284153,366,0,0
2008,pm25,17031825504,12.7636612021858,366,0,0
2008,pm25,17031829302,12.7622950819672,366,0,0
2008,pm25,17031828900,12.747723132969,366,0,0
2008,pm25,17031827100,11.5409836065574,366,0,0
2008,pm25,17031821500,12.143897996357,366,0,0
2008,pm25,17031823200,12.4993169398907,366,0,0
2008,pm25,17031824900,12.9629195940671,366,0,0
2008,pm25,17031822101,12.3729508196721,366,0,0
2008,pm25,17031821002,12.603825136612,366,0,0
2008,pm25,17031820800,13.6792349726776,366,0,0
2008,pm25,17031819500,12.9125683060109,366,0,0
