time_days,years_since_listing,stratum,n_risk,cumulative_death,standard_error,quartile,pollutant,quartile_group,quartile_label
334.8125,0.9166666666666666,exposure_quartile=2,167307,0.03722443330522818,0.00040890012652387674,2,NO2,Q2,Q2 (5-8.1 NO2 units)
365.25,1,exposure_quartile=2,162870,0.03947252996954809,4.2365399214141613e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
395.6875,1.0833333333333333,exposure_quartile=2,158846,0.041839673441036784,4.3895258685168654e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
426.125,1.1666666666666667,exposure_quartile=2,154840,0.04415211323459178,4.5368086685657473e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
456.5625,1.25,exposure_quartile=2,150762,0.04637026818231915,4.676542951681697e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
487,1.3333333333333333,exposure_quartile=2,146783,0.04854109399755335,4.8122380483007034e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
517.4375,1.4166666666666667,exposure_quartile=2,142834,0.05084518756881984,4.955252587946332e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
547.875,1.5,exposure_quartile=2,139133,0.05309141514494342,5.093681740649667e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
578.3125,1.5833333333333333,exposure_quartile=2,135520,0.05519724856857844,5.222679144166636e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
608.75,1.6666666666666667,exposure_quartile=2,132232,0.05735507074086288,5.354452706566127e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
639.1875,1.75,exposure_quartile=2,128720,0.05956237380866658,5.488591245331643e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
669.625,1.8333333333333333,exposure_quartile=2,125549,0.06190285040480492,5.630158749096669e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
700.0625,1.9166666666666667,exposure_quartile=2,122402,0.06435870051374504,5.777882821779159e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
730.5,2,exposure_quartile=2,119295,0.06703411546249627,5.937694289288679e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
760.9375,2.0833333333333335,exposure_quartile=2,116201,0.06957363747813183,6.088372575352872e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
791.375,2.1666666666666665,exposure_quartile=2,113061,0.07212716674901709,6.239354670472413e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
821.8125,2.25,exposure_quartile=2,110094,0.07458410518299718,6.384180359398798e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
852.25,2.3333333333333335,exposure_quartile=2,107205,0.0771250636099925,6.533589717522819e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
882.6875,2.4166666666666665,exposure_quartile=2,104323,0.07978261976029277,6.689647014978456e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
913.125,2.5,exposure_quartile=2,101565,0.08249588739031677,6.848540993608195e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
943.5625,2.5833333333333335,exposure_quartile=2,98949,0.08504522918390933,6.99752340074153e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
974,2.6666666666666665,exposure_quartile=2,96484,0.08794447796199689,7.166489469878888e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1004.4375,2.75,exposure_quartile=2,93844,0.0904330650709062,7.311243589786295e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1034.875,2.8333333333333335,exposure_quartile=2,91326,0.09321749405369906,7.473236933701222e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1065.3125,2.9166666666666665,exposure_quartile=2,88754,0.09610027597034665,7.640768941030716e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1095.75,3,exposure_quartile=2,86372,0.09891195959748655,7.804208687657223e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1126.1875,3.0833333333333335,exposure_quartile=2,83916,0.10175398423335291,7.969659348822498e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1156.625,3.1666666666666665,exposure_quartile=2,81513,0.10449875010890275,8.129991929832739e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1187.0625,3.25,exposure_quartile=2,79140,0.10735682657002676,8.2972317359005e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1217.5,3.3333333333333335,exposure_quartile=2,76968,0.11019797366084583,8.463936171871255e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1247.9375,3.4166666666666665,exposure_quartile=2,74748,0.11347511558764178,8.656398564581461e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1278.375,3.5,exposure_quartile=2,72579,0.1164195041392323,8.829686488560475e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1308.8125,3.5833333333333335,exposure_quartile=2,70594,0.11952492350483002,9.012764711230449e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1339.25,3.6666666666666665,exposure_quartile=2,68378,0.12276023880442066,9.203702035280165e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1369.6875,3.75,exposure_quartile=2,66315,0.1255678765694016,9.370425208175356e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1400.125,3.8333333333333335,exposure_quartile=2,64231,0.12872326165686276,9.559094944913782e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1430.5625,3.9166666666666665,exposure_quartile=2,62283,0.131489792604486,9.725890058487508e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1461,4,exposure_quartile=2,60251,0.13455854144115775,9.912136711104605e-4,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1491.4375,4.083333333333333,exposure_quartile=2,58280,0.13786909447022377,0.0010114854532442211,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1521.875,4.166666666666667,exposure_quartile=2,56429,0.14100349565246328,0.0010307848176792042,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1552.3125,4.25,exposure_quartile=2,54559,0.14406332925006138,0.0010498013872851488,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1582.75,4.333333333333333,exposure_quartile=2,52748,0.14728030688544114,0.001069980654381054,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1613.1875,4.416666666666667,exposure_quartile=2,50918,0.15035050617636736,0.0010894311642610092,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1643.625,4.5,exposure_quartile=2,49192,0.1536338053967602,0.0011104338127766033,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1674.0625,4.583333333333333,exposure_quartile=2,47521,0.15705496074469816,0.0011325170177416085,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1704.5,4.666666666666667,exposure_quartile=2,45946,0.16013048808647234,0.001152549737075385,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1734.9375,4.75,exposure_quartile=2,44431,0.16313730024017115,0.001172386538733037,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1765.375,4.833333333333333,exposure_quartile=2,42946,0.16623771366520235,0.0011930829843096891,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1795.8125,4.916666666666667,exposure_quartile=2,41545,0.16931189424759596,0.0012138088477349608,2,NO2,Q2,Q2 (5-8.1 NO2 units)
1826.25,5,exposure_quartile=2,40043,0.17243930958742615,0.0012351267268029932,2,NO2,Q2,Q2 (5-8.1 NO2 units)
0,0,exposure_quartile=3,274093,0,0,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
30.4375,0.08333333333333333,exposure_quartile=3,241071,0.00927766457659096,1.8909975610665792e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
60.875,0.16666666666666666,exposure_quartile=3,228522,0.013690281102759383,2.3221645205424897e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
91.3125,0.25,exposure_quartile=3,218688,0.01722598913533724,2.6274353952794485e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
121.75,0.3333333333333333,exposure_quartile=3,210963,0.02004233394805266,2.854467895003685e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
152.1875,0.4166666666666667,exposure_quartile=3,204264,0.022630760158947827,3.05324114639794e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
182.625,0.5,exposure_quartile=3,198121,0.0250601900712073,3.2328353312246187e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
213.0625,0.5833333333333334,exposure_quartile=3,192203,0.027402871808441143,3.4008880907238315e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
243.5,0.6666666666666666,exposure_quartile=3,186957,0.029544418629434355,3.551056658593973e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
273.9375,0.75,exposure_quartile=3,182166,0.031850335281529474,3.7092530498774695e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
304.375,0.8333333333333334,exposure_quartile=3,177595,0.03405300036114167,3.8570380115146433e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
334.8125,0.9166666666666666,exposure_quartile=3,173426,0.036186734674372056,3.9977443199942206e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
365.25,1,exposure_quartile=3,169347,0.038337514002447004,4.1371323641924184e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
395.6875,1.0833333333333333,exposure_quartile=3,165379,0.04047811791909428,4.2738208170686824e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
426.125,1.1666666666666667,exposure_quartile=3,161563,0.04249558795177166,4.401087927672408e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
456.5625,1.25,exposure_quartile=3,157744,0.044485131844478776,4.525372515045988e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
487,1.3333333333333333,exposure_quartile=3,154231,0.04655995108859301,0.00046537437810592413,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
517.4375,1.4166666666666667,exposure_quartile=3,150579,0.04879792659295423,4.7907814741073414e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
547.875,1.5,exposure_quartile=3,147147,0.05085344142548276,4.915473251298314e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
578.3125,1.5833333333333333,exposure_quartile=3,143795,0.053094428899059354,5.050189782353129e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
608.75,1.6666666666666667,exposure_quartile=3,140581,0.055216788714785525,5.176789626741629e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
639.1875,1.75,exposure_quartile=3,137392,0.05734771635451785,5.302954489887253e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
669.625,1.8333333333333333,exposure_quartile=3,134446,0.05928032797706928,5.416838804887329e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
700.0625,1.9166666666666667,exposure_quartile=3,131446,0.06149931655156671,5.546924669002617e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
730.5,2,exposure_quartile=3,128551,0.06370468861172462,5.675359134369931e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
760.9375,2.0833333333333335,exposure_quartile=3,125596,0.06597050028437113,5.806625276638039e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
791.375,2.1666666666666665,exposure_quartile=3,122595,0.06840438028830564,5.946852373017346e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
821.8125,2.25,exposure_quartile=3,119883,0.07069169504379402,6.078075873212904e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
852.25,2.3333333333333335,exposure_quartile=3,117133,0.07337695017850665,6.231055897628035e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
882.6875,2.4166666666666665,exposure_quartile=3,114517,0.07565499378615792,6.360177445150047e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
913.125,2.5,exposure_quartile=3,111887,0.07823120206995382,6.505474513477987e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
943.5625,2.5833333333333335,exposure_quartile=3,109480,0.08079132991527904,6.648955830377245e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
974,2.6666666666666665,exposure_quartile=3,106982,0.08336199068128913,6.792396253785548e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1004.4375,2.75,exposure_quartile=3,104364,0.08593414301929503,6.935383011813014e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1034.875,2.8333333333333335,exposure_quartile=3,101929,0.08844715971578299,7.074821710150531e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1065.3125,2.9166666666666665,exposure_quartile=3,99528,0.09075176741298685,7.20263786469261e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1095.75,3,exposure_quartile=3,97177,0.09310522619924844,7.33323407184983e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1126.1875,3.0833333333333335,exposure_quartile=3,94723,0.09559674888269365,7.471701243093908e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1156.625,3.1666666666666665,exposure_quartile=3,92337,0.09821324060590653,7.61727061881281e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1187.0625,3.25,exposure_quartile=3,90041,0.10086825241389319,7.764957216798427e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1217.5,3.3333333333333335,exposure_quartile=3,87848,0.10344167897560319,7.908203635848546e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1247.9375,3.4166666666666665,exposure_quartile=3,85608,0.10609360697899062,8.055978420623141e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1278.375,3.5,exposure_quartile=3,83405,0.10882833299711814,8.20860346310364e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1308.8125,3.5833333333333335,exposure_quartile=3,81326,0.11158245413687085,8.362469286911482e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1339.25,3.6666666666666665,exposure_quartile=3,79181,0.11461135312021664,8.531817383195096e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1369.6875,3.75,exposure_quartile=3,77194,0.11722213957808902,8.677871047859749e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1400.125,3.8333333333333335,exposure_quartile=3,75180,0.12007793766950459,8.838007756786808e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1430.5625,3.9166666666666665,exposure_quartile=3,73261,0.12287038127600114,8.994955098927057e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1461,4,exposure_quartile=3,71298,0.12580265736043117,9.160267777994237e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1491.4375,4.083333333333333,exposure_quartile=3,69273,0.12857041036263828,9.316894988215896e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1521.875,4.166666666666667,exposure_quartile=3,67415,0.13129577490326105,9.472202505482221e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1552.3125,4.25,exposure_quartile=3,65410,0.13432510935609376,9.645724725288749e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1582.75,4.333333333333333,exposure_quartile=3,63504,0.13743231799938838,9.824469122884647e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1613.1875,4.416666666666667,exposure_quartile=3,61515,0.14030139325655222,9.991187109977253e-4,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1643.625,4.5,exposure_quartile=3,59681,0.14340463287853888,0.0010172819260532771,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1674.0625,4.583333333333333,exposure_quartile=3,57846,0.14650535126450082,0.0010355494254655853,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1704.5,4.666666666666667,exposure_quartile=3,56028,0.1492401542387003,0.0010517809848688726,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1734.9375,4.75,exposure_quartile=3,54307,0.15247182663819303,0.001071168550564732,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1765.375,4.833333333333333,exposure_quartile=3,52681,0.15550891482056795,0.0010895255709463824,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1795.8125,4.916666666666667,exposure_quartile=3,51066,0.15851388064374705,0.001107823510445817,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
1826.25,5,exposure_quartile=3,49418,0.1620050447697302,0.0011292433456813365,3,NO2,Q3,Q3 (8.1-12.9 NO2 units)
0,0,exposure_quartile=4,274093,0,0,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
30.4375,0.08333333333333333,exposure_quartile=4,242592,0.01038883618778752,1.9971447755135426e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
60.875,0.16666666666666666,exposure_quartile=4,231053,0.015355885782915357,2.451206700090307e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
91.3125,0.25,exposure_quartile=4,222034,0.019142068207890772,2.756493797045316e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
121.75,0.3333333333333333,exposure_quartile=4,214518,0.022408644991349536,3.00112191692312e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
152.1875,0.4166666666666667,exposure_quartile=4,207977,0.0257614107122609,3.238553425347181e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
182.625,0.5,exposure_quartile=4,202117,0.028586844209105733,3.429741774582068e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
213.0625,0.5833333333333334,exposure_quartile=4,196527,0.031584293141769915,3.625575399229442e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
243.5,0.6666666666666666,exposure_quartile=4,191708,0.034189011752795984,3.790513850516107e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
273.9375,0.75,exposure_quartile=4,187092,0.03670739022693037,3.9460288367276466e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
304.375,0.8333333333333334,exposure_quartile=4,182860,0.039063063634119044,4.088658686606095e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
334.8125,0.9166666666666666,exposure_quartile=4,179034,0.04144337221176786,4.2300379639043475e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
365.25,1,exposure_quartile=4,175360,0.04380811738607027,4.3679120643887046e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
395.6875,1.0833333333333333,exposure_quartile=4,171716,0.04620074958925513,4.5051164141611094e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
426.125,1.1666666666666667,exposure_quartile=4,168190,0.04863938184568517,4.6428532346701613e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
456.5625,1.25,exposure_quartile=4,164722,0.05110524154635643,4.780000056415319e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
487,1.3333333333333333,exposure_quartile=4,161378,0.05369632847756389,4.921895813234533e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
517.4375,1.4166666666666667,exposure_quartile=4,158277,0.05605587008394752,5.049387528769194e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
547.875,1.5,exposure_quartile=4,155310,0.05842399146557198,5.175747802947309e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
578.3125,1.5833333333333333,exposure_quartile=4,152429,0.06075003502900844,5.298375473047628e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
608.75,1.6666666666666667,exposure_quartile=4,149580,0.06322219414379782,5.427409288104119e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
639.1875,1.75,exposure_quartile=4,146573,0.06587562305090777,5.564332364794311e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
669.625,1.8333333333333333,exposure_quartile=4,143933,0.06819935436207947,5.682949165725448e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
700.0625,1.9166666666666667,exposure_quartile=4,141314,0.07080758388037023,5.814754136346716e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
730.5,2,exposure_quartile=4,138732,0.07344442208980917,5.946578426742982e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
760.9375,2.0833333333333335,exposure_quartile=4,136014,0.07565996261183294,6.056512883955414e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
791.375,2.1666666666666665,exposure_quartile=4,133324,0.07822967253431512,6.183344637563327e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
821.8125,2.25,exposure_quartile=4,130789,0.08066923895377509,6.30298480127021e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
852.25,2.3333333333333335,exposure_quartile=4,128166,0.08317105711125472,6.424954114552881e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
882.6875,2.4166666666666665,exposure_quartile=4,125794,0.08580234058478531,6.552475122517405e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
913.125,2.5,exposure_quartile=4,123367,0.08852082246522319,6.683266601775728e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
943.5625,2.5833333333333335,exposure_quartile=4,121075,0.09107459336017731,6.805308403737362e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
974,2.6666666666666665,exposure_quartile=4,118883,0.0939561825965024,6.942017046937211e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1004.4375,2.75,exposure_quartile=4,116565,0.09653126594080275,7.063420664046333e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1034.875,2.8333333333333335,exposure_quartile=4,114383,0.09910916025698058,7.184407711155009e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1065.3125,2.9166666666666665,exposure_quartile=4,112236,0.10168809333056095,7.304878689817043e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1095.75,3,exposure_quartile=4,110151,0.10455791531964198,7.438210524914041e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1126.1875,3.0833333333333335,exposure_quartile=4,107830,0.10729871985697836,7.565124309987861e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1156.625,3.1666666666666665,exposure_quartile=4,105663,0.10987962758611491,7.684411931767648e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1187.0625,3.25,exposure_quartile=4,103541,0.11278375600126689,7.818158831908329e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1217.5,3.3333333333333335,exposure_quartile=4,101501,0.11554846869711932,7.945094552568719e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1247.9375,3.4166666666666665,exposure_quartile=4,99522,0.11806914385561873,8.06057422808667e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1278.375,3.5,exposure_quartile=4,97597,0.12050864600414846,8.172384412903335e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1308.8125,3.5833333333333335,exposure_quartile=4,95686,0.12329694140262659,8.299972379014516e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1339.25,3.6666666666666665,exposure_quartile=4,93796,0.12630800059970038,8.437346451373476e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1369.6875,3.75,exposure_quartile=4,92002,0.1288718839085492,8.554092824214666e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1400.125,3.8333333333333335,exposure_quartile=4,90091,0.13175587957921342,8.685269822700264e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1430.5625,3.9166666666666665,exposure_quartile=4,88363,0.13440737130624414,8.805755960542403e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1461,4,exposure_quartile=4,86612,0.1374787355399859,8.94508790835334e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1491.4375,4.083333333333333,exposure_quartile=4,84639,0.1400345672816018,9.061199794388163e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1521.875,4.166666666666667,exposure_quartile=4,82814,0.14287363644657258,9.190455832289293e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1552.3125,4.25,exposure_quartile=4,81076,0.14534977972203322,9.303592105461098e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1582.75,4.333333333333333,exposure_quartile=4,79369,0.14791212138845877,9.42097792802096e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1613.1875,4.416666666666667,exposure_quartile=4,77629,0.15047984280054283,9.539097446769069e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1643.625,4.5,exposure_quartile=4,75987,0.1533822833631855,9.672948434622193e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1674.0625,4.583333333333333,exposure_quartile=4,74312,0.1561929312947049,9.802818064286894e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1704.5,4.666666666666667,exposure_quartile=4,72766,0.15915752063622768,9.939957461421304e-4,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1734.9375,4.75,exposure_quartile=4,71247,0.16165209895281907,0.001005568276382012,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1765.375,4.833333333333333,exposure_quartile=4,69649,0.16465706940960723,0.001019556870513488,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1795.8125,4.916666666666667,exposure_quartile=4,68099,0.16747770065796286,0.0010327245778852495,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
1826.25,5,exposure_quartile=4,66606,0.17043896278969506,0.0010465924735319873,4,NO2,Q4,Q4 (12.9-51.2 NO2 units)
