time_days,years_since_listing,cumulative_incidence,quartile,event,pollutant,quartile_group,quartile_label
0,0,0,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
30.4375,0.08333333333333333,0.008406068847904416,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
60.875,0.16666666666666666,0.0123090177817142,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
91.3125,0.25,0.015427550062363694,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
121.75,0.3333333333333333,0.017685198216908404,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
152.1875,0.4166666666666667,0.019707917278977305,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
182.625,0.5,0.021393710933327488,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
213.0625,0.5833333333333334,0.022985000652400285,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
243.5,0.6666666666666666,0.024406439718744514,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
273.9375,0.75,0.025830853356212054,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
304.375,0.8333333333333334,0.02730754539780245,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
334.8125,0.9166666666666666,0.028674693724817547,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
365.25,1,0.030045063281005778,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
395.6875,1.0833333333333333,0.031365687310497534,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
426.125,1.1666666666666667,0.03267533321191918,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
456.5625,1.25,0.03394872769284001,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
487,1.3333333333333333,0.03514813931183133,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
517.4375,1.4166666666666667,0.0363878886842312,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
547.875,1.5,0.03759068116428821,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
578.3125,1.5833333333333333,0.03874981311710682,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
608.75,1.6666666666666667,0.039906915452553385,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
639.1875,1.75,0.041227351606071855,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
669.625,1.8333333333333333,0.042430985970904805,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
700.0625,1.9166666666666667,0.04369664977037058,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
730.5,2,0.044920932807707925,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
760.9375,2.0833333333333335,0.046167464651804754,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
791.375,2.1666666666666665,0.04743844294164713,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
821.8125,2.25,0.04862346886980669,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
852.25,2.3333333333333335,0.049891432780196573,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
882.6875,2.4166666666666665,0.05115120621604448,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
913.125,2.5,0.0524401104687177,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
943.5625,2.5833333333333335,0.05385209394897646,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
974,2.6666666666666665,0.05521030116013566,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1004.4375,2.75,0.056482055386266966,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1034.875,2.8333333333333335,0.0575851112277727,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1065.3125,2.9166666666666665,0.058869108168413634,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1095.75,3,0.0599116786099471,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1126.1875,3.0833333333333335,0.06117106690037692,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1156.625,3.1666666666666665,0.062439910477660496,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1187.0625,3.25,0.06382964904637141,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1217.5,3.3333333333333335,0.06508706744840854,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1247.9375,3.4166666666666665,0.06655509095661943,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1278.375,3.5,0.06781395528050749,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1308.8125,3.5833333333333335,0.06912465113746821,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1339.25,3.6666666666666665,0.07045160748421037,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1369.6875,3.75,0.07174798817465594,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1400.125,3.8333333333333335,0.07306111608050407,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1430.5625,3.9166666666666665,0.07417169096769644,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1461,4,0.07537900981119905,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1491.4375,4.083333333333333,0.07645146785050007,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1521.875,4.166666666666667,0.07775149037903129,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1552.3125,4.25,0.07897834343006649,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1582.75,4.333333333333333,0.08016540986146765,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1613.1875,4.416666666666667,0.08122684737218086,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1643.625,4.5,0.0823090303236516,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1674.0625,4.583333333333333,0.08346749830007597,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1704.5,4.666666666666667,0.08441071059434721,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1734.9375,4.75,0.08545931731478144,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1765.375,4.833333333333333,0.0864725457515475,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1795.8125,4.916666666666667,0.08752165279319624,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
1826.25,5,0.08859650975954515,1,Waitlist death,PM2.5,Q1,Q1 (2.3-7.2 ug/m3)
0,0,0,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
30.4375,0.08333333333333333,0.00790079350801397,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
60.875,0.16666666666666666,0.011662296818961857,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
91.3125,0.25,0.01441852022894018,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
121.75,0.3333333333333333,0.016496719084190946,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
152.1875,0.4166666666666667,0.018574209994913007,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
182.625,0.5,0.02033144252502358,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
213.0625,0.5833333333333334,0.022168163864770822,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
243.5,0.6666666666666666,0.02377087614789488,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
273.9375,0.75,0.02521407947966696,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
304.375,0.8333333333333334,0.026693819329235376,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
334.8125,0.9166666666666666,0.02787557541343419,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
365.25,1,0.029347979252012123,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
395.6875,1.0833333333333333,0.030630490334272367,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
426.125,1.1666666666666667,0.03187595369985516,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
456.5625,1.25,0.03306352970594147,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
487,1.3333333333333333,0.03437349569169129,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
517.4375,1.4166666666666667,0.0355642464579214,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
547.875,1.5,0.03658197385883819,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
578.3125,1.5833333333333333,0.03768073649242183,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
608.75,1.6666666666666667,0.03887268043590011,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
639.1875,1.75,0.03998397574806467,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
669.625,1.8333333333333333,0.041007965276795164,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
700.0625,1.9166666666666667,0.042268105693499564,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
730.5,2,0.04342123557533139,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
760.9375,2.0833333333333335,0.04460876772596874,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
791.375,2.1666666666666665,0.0459326650026701,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
821.8125,2.25,0.04719762421182358,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
852.25,2.3333333333333335,0.04834548266635407,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
882.6875,2.4166666666666665,0.0496645446849068,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
913.125,2.5,0.05084794596572076,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
943.5625,2.5833333333333335,0.05210334591358032,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
974,2.6666666666666665,0.05346305483519308,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1004.4375,2.75,0.05475131404334463,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1034.875,2.8333333333333335,0.05597246185139209,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1065.3125,2.9166666666666665,0.0572765148934565,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1095.75,3,0.058498790986223834,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1126.1875,3.0833333333333335,0.05980517042591351,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1156.625,3.1666666666666665,0.061022039667786604,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1187.0625,3.25,0.06223502607047662,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1217.5,3.3333333333333335,0.06350417601872346,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1247.9375,3.4166666666666665,0.0647970169074279,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1278.375,3.5,0.0659784704227461,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1308.8125,3.5833333333333335,0.0671328129680271,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1339.25,3.6666666666666665,0.06846152944355374,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1369.6875,3.75,0.0696430307458844,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1400.125,3.8333333333333335,0.07078237254985023,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1430.5625,3.9166666666666665,0.07193195771740274,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1461,4,0.0730316410602713,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1491.4375,4.083333333333333,0.07419283667040674,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1521.875,4.166666666666667,0.07534732648679475,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1552.3125,4.25,0.07649673679186506,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1582.75,4.333333333333333,0.07768789391545039,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1613.1875,4.416666666666667,0.07882511115546502,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1643.625,4.5,0.07997698514344251,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1674.0625,4.583333333333333,0.08118757419466131,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1704.5,4.666666666666667,0.08238806486378394,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1734.9375,4.75,0.08333499482613824,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1765.375,4.833333333333333,0.08430417058408256,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1795.8125,4.916666666666667,0.08544379309368152,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
1826.25,5,0.08644835483699664,2,Waitlist death,PM2.5,Q2,Q2 (7.2-8.5 ug/m3)
0,0,0,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
30.4375,0.08333333333333333,0.008884280447215757,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
60.875,0.16666666666666666,0.013008567824395995,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
91.3125,0.25,0.016159835845732155,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
121.75,0.3333333333333333,0.018860841144363434,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
152.1875,0.4166666666666667,0.02136494044096312,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
182.625,0.5,0.023579829775875923,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
213.0625,0.5833333333333334,0.025547738306268445,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
243.5,0.6666666666666666,0.027441648098997407,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
273.9375,0.75,0.029290217950630547,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
304.375,0.8333333333333334,0.03098134189083163,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
334.8125,0.9166666666666666,0.03266109330186845,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
365.25,1,0.034271650141838236,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
395.6875,1.0833333333333333,0.036016968928887616,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
426.125,1.1666666666666667,0.03751276935402992,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
456.5625,1.25,0.039017047530959664,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
487,1.3333333333333333,0.04053490547070719,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
517.4375,1.4166666666666667,0.04206821446745333,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
547.875,1.5,0.043561738639245624,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
578.3125,1.5833333333333333,0.04511271330971793,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
608.75,1.6666666666666667,0.046494780732447345,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
639.1875,1.75,0.0480388435521841,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
669.625,1.8333333333333333,0.04948178787973877,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
700.0625,1.9166666666666667,0.05096732226732016,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
730.5,2,0.052504860501767586,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
760.9375,2.0833333333333335,0.053892050808066916,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
791.375,2.1666666666666665,0.05534945566662669,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
821.8125,2.25,0.056672139999746074,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
852.25,2.3333333333333335,0.05811210929441045,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
882.6875,2.4166666666666665,0.0595546078964314,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
913.125,2.5,0.061008043333316525,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
943.5625,2.5833333333333335,0.06216477639559764,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
974,2.6666666666666665,0.06362612395031692,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1004.4375,2.75,0.0650610402575207,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1034.875,2.8333333333333335,0.0665702209437252,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1065.3125,2.9166666666666665,0.06794082145255281,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1095.75,3,0.06932541244563149,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1126.1875,3.0833333333333335,0.07073219021327612,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1156.625,3.1666666666666665,0.07207257532368702,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1187.0625,3.25,0.07343536916640742,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1217.5,3.3333333333333335,0.07482941477068591,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1247.9375,3.4166666666666665,0.07620864752415321,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1278.375,3.5,0.0775427722166998,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1308.8125,3.5833333333333335,0.078908072265204,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1339.25,3.6666666666666665,0.0803179290281547,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1369.6875,3.75,0.08166537843328689,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1400.125,3.8333333333333335,0.08321440610895814,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1430.5625,3.9166666666666665,0.08442519162104625,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1461,4,0.08586231679196796,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1491.4375,4.083333333333333,0.08715254333123887,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1521.875,4.166666666666667,0.08836142724621658,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1552.3125,4.25,0.08955646403256814,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1582.75,4.333333333333333,0.09088919474752094,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1613.1875,4.416666666666667,0.09211631715653734,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1643.625,4.5,0.09349239713737031,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1674.0625,4.583333333333333,0.09471422324229145,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1704.5,4.666666666666667,0.09598241962079965,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1734.9375,4.75,0.09722060646493574,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1765.375,4.833333333333333,0.09852346021266088,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1795.8125,4.916666666666667,0.09961414953310462,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
1826.25,5,0.10083440037645547,3,Waitlist death,PM2.5,Q3,Q3 (8.5-10 ug/m3)
0,0,0,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
30.4375,0.08333333333333333,0.010863023241437158,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
60.875,0.16666666666666666,0.015609792073457272,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
91.3125,0.25,0.0191419137790775,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
121.75,0.3333333333333333,0.02207802838992031,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
152.1875,0.4166666666666667,0.024872635109810658,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
182.625,0.5,0.027307680467016513,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
213.0625,0.5833333333333334,0.02972581936467811,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
243.5,0.6666666666666666,0.031818599050324366,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
273.9375,0.75,0.033874045572418174,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
304.375,0.8333333333333334,0.03596847695784687,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
334.8125,0.9166666666666666,0.037977564394363075,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
365.25,1,0.03981916024529929,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
395.6875,1.0833333333333333,0.0416812099738265,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
426.125,1.1666666666666667,0.04361611203508943,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
456.5625,1.25,0.04548775398332401,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
487,1.3333333333333333,0.0474275455066099,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
517.4375,1.4166666666666667,0.04929002277656702,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
547.875,1.5,0.0511909462835046,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
578.3125,1.5833333333333333,0.05299032611633818,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
608.75,1.6666666666666667,0.05479145250234644,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
639.1875,1.75,0.05671639676548324,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
669.625,1.8333333333333333,0.0584128352926202,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
700.0625,1.9166666666666667,0.060301216482437914,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
730.5,2,0.06227594521461784,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
760.9375,2.0833333333333335,0.06394768074551516,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
791.375,2.1666666666666665,0.0657192047840199,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
821.8125,2.25,0.06747509672776467,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
852.25,2.3333333333333335,0.06936818656176527,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
882.6875,2.4166666666666665,0.07102505879584248,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
913.125,2.5,0.07279641528618352,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
943.5625,2.5833333333333335,0.07447276194517208,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
974,2.6666666666666665,0.07622330610446204,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1004.4375,2.75,0.07788426597504838,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1034.875,2.8333333333333335,0.07943995938016807,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1065.3125,2.9166666666666665,0.08091238255556973,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1095.75,3,0.08257486251293548,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1126.1875,3.0833333333333335,0.08419725078131397,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1156.625,3.1666666666666665,0.0857240762420582,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1187.0625,3.25,0.08737070364885921,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1217.5,3.3333333333333335,0.08888919899863555,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1247.9375,3.4166666666666665,0.09027130486301854,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1278.375,3.5,0.09165353147943386,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1308.8125,3.5833333333333335,0.09310200329872154,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1339.25,3.6666666666666665,0.0946341849565712,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1369.6875,3.75,0.09586567297043311,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1400.125,3.8333333333333335,0.09728381175078799,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1430.5625,3.9166666666666665,0.09869316744533739,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1461,4,0.10025270948837949,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1491.4375,4.083333333333333,0.10153215408454133,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1521.875,4.166666666666667,0.10286770255380684,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1552.3125,4.25,0.10414909992048939,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1582.75,4.333333333333333,0.1054196299066805,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
1613.1875,4.416666666666667,0.10665190024189201,4,Waitlist death,PM2.5,Q4,Q4 (10-59.2 ug/m3)
