model,organ,pollutant,subgroup,subgroup_level,n_before,people_before,adverse_events_before,hazard_ratio_before,conf_low_before,conf_high_before,p_value_before,n_after,people_after,adverse_events_after,hazard_ratio_after,conf_low_after,conf_high_after,p_value_after,n_change,people_change,adverse_events_change,hazard_ratio_change,conf_low_change,conf_high_change,p_value_change,hr_relative_change_percent,direction_changed,significance_changed
time_varying,LU,pm25,race_group,White,321761,33789,4346,1.1488297299261472,1.093272515415017,1.2072102149766124,4.110807202899462e-8,365846,41708,4838,1.161318570290778,1.1094435948060306,1.2156190977316064,1.4132040145291742e-10,44085,7919,492,0.012488840364630827,0.0161710793910137,0.008408882754993963,-4.0966751627541705e-8,1.0870923722903436,FALSE,FALSE
time_varying,LU,pm25,race_group,Black,37806,3784,598,1.1044655587817651,0.938311835807333,1.300041333791287,0.23228154830894507,44593,4796,675,1.069432606239525,0.9231357541615304,1.2389143136667424,0.37112161384266984,6787,1012,77,-0.03503295254224015,-0.015176081645802642,-0.06112702012454463,0.13884006553372477,-3.171937075238618,FALSE,FALSE
time_varying,LU,pm25,race_group,Asian,7988,901,176,1.014634017167666,0.8214567698335387,1.2532396427902242,0.8927549816247448,9988,1251,210,1.0132554761635415,0.8286260737311232,1.2390228747599723,0.897905948965187,2000,350,34,-0.0013785410041244894,0.0071693038975845225,-0.014216768030251847,0.005150967340442292,-0.13586583741521663,FALSE,FALSE
time_varying,HR,o3,age_group,<18,131405,11081,1766,0.9678755909079052,0.9201157244953936,1.0181144985747022,0.20599884787345585,131405,11081,1766,0.9678755909079052,0.9201157244953936,1.0181144985747022,0.20599884787345585,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,o3,age_group,18-39,166766,10648,1137,0.9845963023053684,0.9221406545228216,1.051282007531761,0.6424522659386114,166766,10648,1137,0.9845963023053684,0.9221406545228216,1.051282007531761,0.6424522659386114,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,o3,age_group,40-59,402614,31139,3953,1.0230015042901002,0.9881483014091532,1.0590840223956224,0.1985008155949529,402614,31139,3953,1.0230015042901002,0.9881483014091532,1.0590840223956224,0.1985008155949529,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,o3,age_group,60+,222824,23892,3486,1.0092876557463537,0.9718549065686102,1.048162194950091,0.6316309606214775,222824,23892,3486,1.0092876557463537,0.9718549065686102,1.048162194950091,0.6316309606214775,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,o3,sex,Female,252188,22002,2843,1.016263218713561,0.9757168568254112,1.058494503282778,0.4374027092050154,252188,22002,2843,1.016263218713561,0.9757168568254112,1.058494503282778,0.4374027092050154,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,o3,sex,Male,671421,54758,7499,0.9987812334962796,0.9739763934917874,1.0242177932136516,0.9242810778653638,671421,54758,7499,0.9987812334962796,0.9739763934917874,1.0242177932136516,0.9242810778653638,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,o3,race_group,White,660575,54998,7388,1.0076854630133685,0.9825370385883094,1.0334775713162092,0.5526896816740141,660575,54998,7388,1.0076854630133685,0.9825370385883094,1.0334775713162092,0.5526896816740141,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,o3,race_group,Black,228125,17983,2526,1.0015907235550254,0.9588183215521288,1.0462711808505407,0.943094646183014,228125,17983,2526,1.0015907235550254,0.9588183215521288,1.0462711808505407,0.943094646183014,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,o3,race_group,Asian,22036,2503,267,0.9709209135822424,0.8440710175287418,1.1168342483685345,0.6795250338911414,22036,2503,267,0.9709209135822424,0.8440710175287418,1.1168342483685345,0.6795250338911414,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,age_group,<18,601161,17469,574,1.032598401121794,0.9449901471695598,1.1283286510372117,0.47823290929612766,601161,17469,574,1.032598401121794,0.9449901471695598,1.1283286510372117,0.47823290929612766,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,age_group,18-39,4274945,101516,10221,0.9988871145538388,0.978192489268035,1.0200195550144866,0.9169738143292396,4274945,101516,10221,0.9988871145538388,0.978192489268035,1.0200195550144866,0.9169738143292396,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,age_group,40-59,10109633,274841,56790,0.983830557115944,0.9752022573299404,0.9925351975345064,2.866006566503962e-4,10109633,274841,56790,0.983830557115944,0.9752022573299404,0.9925351975345064,2.866006566503962e-4,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,age_group,60+,5648182,198303,56404,0.9836068987117904,0.9748317269889378,0.9924610621586852,3.0028369791196513e-4,5648182,198303,56404,0.9836068987117904,0.9748317269889378,0.9924610621586852,3.0028369791196513e-4,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,sex,Female,8142025,228596,46299,0.9907982313022632,0.9811401787371264,1.0005513548688452,0.06436032463533302,8142025,228596,46299,0.9907982313022632,0.9811401787371264,1.0005513548688452,0.06436032463533302,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,sex,Male,12491896,363533,77690,0.9830781798846104,0.9756489802219808,0.9905639501056543,1.0357868987557308e-5,12491896,363533,77690,0.9830781798846104,0.9756489802219808,0.9905639501056543,1.0357868987557308e-5,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,race_group,White,11883104,370277,75632,0.9861522780385502,0.978585034918775,0.9937780374511264,3.881445294148382e-4,11883104,370277,75632,0.9861522780385502,0.978585034918775,0.9937780374511264,3.881445294148382e-4,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,race_group,Black,6790804,169621,38114,0.9900537707930056,0.9793158977813076,1.000909381009906,0.0724000373235197,6790804,169621,38114,0.9900537707930056,0.9793158977813076,1.000909381009906,0.0724000373235197,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,o3,race_group,Asian,1554889,40006,7747,0.9822565152105828,0.9596371616766934,1.0054090235395587,0.1320321024545956,1554889,40006,7747,0.9822565152105828,0.9596371616766934,1.0054090235395587,0.1320321024545956,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,age_group,<18,162277,12632,1106,0.9479480220592724,0.8945624632391569,1.004519515912048,0.07068587458099039,162277,12632,1106,0.9479480220592724,0.8945624632391569,1.004519515912048,0.07068587458099039,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,age_group,18-39,346480,21162,2648,0.998980804947484,0.959195328545954,1.040416502201211,0.96077804190483,346480,21162,2648,0.998980804947484,0.959195328545954,1.040416502201211,0.96077804190483,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,age_group,40-59,1785728,109136,21776,0.9864563784286012,0.9731293038141964,0.999965968272053,0.0494295429225975,1785728,109136,21776,0.9864563784286012,0.9731293038141964,0.999965968272053,0.0494295429225975,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,age_group,60+,950617,75907,18334,0.9886684274901388,0.9731907761405824,1.0043922358082684,0.15689856506350175,950617,75907,18334,0.9886684274901388,0.9731907761405824,1.0043922358082684,0.15689856506350175,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,sex,Female,1247311,82567,17455,0.9933506165680972,0.9778404026022884,1.0091068489400026,0.40602949146246664,1247311,82567,17455,0.9933506165680972,0.9778404026022884,1.0091068489400026,0.40602949146246664,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,sex,Male,1997791,136270,26409,0.983828104163363,0.9715173574647954,0.9962948485732548,0.01115692611648201,1997791,136270,26409,0.983828104163363,0.9715173574647954,0.9962948485732548,0.01115692611648201,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,race_group,White,2776479,186462,37657,0.9894648199604852,0.9789710225685916,1.0000711025855098,0.05154743492891513,2776479,186462,37657,0.9894648199604852,0.9789710225685916,1.0000711025855098,0.05154743492891513,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,race_group,Black,265905,18825,3742,0.9733433825849512,0.9419003687931976,1.0058360436101752,0.10682248296355648,265905,18825,3742,0.9733433825849512,0.9419003687931976,1.0058360436101752,0.10682248296355648,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,o3,race_group,Asian,153738,9473,1756,0.9876446597776284,0.9412321024384253,1.0363458401601635,0.6126895396964441,153738,9473,1756,0.9876446597776284,0.9412321024384253,1.0363458401601635,0.6126895396964441,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,age_group,<18,21254,1215,283,1.027813070290123,0.9101071723127288,1.1607420967518884,0.6584326156868178,21254,1215,283,1.027813070290123,0.9101071723127288,1.1607420967518884,0.6584326156868178,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,age_group,18-39,80266,5477,799,0.9230286958861272,0.8552825843761863,0.9961409117790596,0.03945787264654175,80266,5477,799,0.9230286958861272,0.8552825843761863,0.9961409117790596,0.03945787264654175,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,age_group,40-59,176083,16946,2193,0.97382850092972,0.93091528946549,1.0187199200128527,0.24876276688993085,176083,16946,2193,0.97382850092972,0.93091528946549,1.0187199200128527,0.24876276688993085,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,age_group,60+,147239,24673,2501,0.9603493258587368,0.9187365094708728,1.0038469334461224,0.07344072540976261,147239,24673,2501,0.9603493258587368,0.9187365094708728,1.0038469334461224,0.07344072540976261,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,sex,Female,235090,20774,3042,0.9716632030794108,0.935119982585885,1.009634483061459,0.14163509701528293,235090,20774,3042,0.9716632030794108,0.935119982585885,1.009634483061459,0.14163509701528293,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,sex,Male,189752,27537,2734,0.957608958985934,0.9186516868818968,0.9982182925529396,0.04094171839498908,189752,27537,2734,0.957608958985934,0.9186516868818968,0.9982182925529396,0.04094171839498908,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,race_group,White,365846,41708,4838,0.9581471052221572,0.929089356079668,0.9881136504666604,0.00650898086519774,365846,41708,4838,0.9581471052221572,0.929089356079668,0.9881136504666604,0.00650898086519774,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,race_group,Black,44593,4796,675,1.014672351427843,0.93412201428328,1.1021686300178402,0.7299849923248136,44593,4796,675,1.014672351427843,0.93412201428328,1.1021686300178402,0.7299849923248136,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,o3,race_group,Asian,9988,1251,210,0.8325855389162381,0.71151433860234925,0.9742582011405636,0.02229885740724284,9988,1251,210,0.8325855389162381,0.71151433860234925,0.9742582011405636,0.02229885740724284,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,age_group,<18,138404,11657,1849,1.2772281168832176,1.1697825221658018,1.3945426877610951,4.824625747260031e-8,138404,11657,1849,1.2772281168832176,1.1697825221658018,1.3945426877610951,4.824625747260031e-8,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,age_group,18-39,173561,11311,1182,1.2752406241709895,1.135002121807591,1.4328067043135453,4.305896106608604e-5,173561,11311,1182,1.2752406241709895,1.135002121807591,1.4328067043135453,4.305896106608604e-5,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,age_group,40-59,421723,33246,4100,1.3272966510905244,1.2439736142842748,1.4162007777067942,1.1320233681265187e-17,421723,33246,4100,1.3272966510905244,1.2439736142842748,1.4162007777067942,1.1320233681265187e-17,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,age_group,60+,235497,25908,3641,1.2479086246522404,1.1595162504948888,1.3430393362894149,3.453345985071574e-9,235497,25908,3641,1.2479086246522404,1.1595162504948888,1.3430393362894149,3.453345985071574e-9,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,sex,Female,263915,23521,2965,1.3510044499043128,1.255476084633665,1.4538015068553325,8.933417962588119e-16,263915,23521,2965,1.3510044499043128,1.255476084633665,1.4538015068553325,8.933417962588119e-16,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,sex,Male,705270,58601,7807,1.2622079628285228,1.203842913662108,1.3234026826484242,5.408546468728413e-22,705270,58601,7807,1.2622079628285228,1.203842913662108,1.3234026826484242,5.408546468728413e-22,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,race_group,White,690238,58387,7655,1.2907076211196653,1.2309616460947626,1.3533534277867647,4.9136497216076886e-26,690238,58387,7655,1.2907076211196653,1.2309616460947626,1.3533534277867647,4.9136497216076886e-26,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,race_group,Black,241008,19425,2648,1.3025963199519306,1.2021587092058197,1.411425263369126,1.0660934552122566e-10,241008,19425,2648,1.3025963199519306,1.2021587092058197,1.411425263369126,1.0660934552122566e-10,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,HR,no2,race_group,Asian,23365,2727,288,1.2306496171139552,0.958098238001189,1.580734020826834,0.10419567915024772,23365,2727,288,1.2306496171139552,0.958098238001189,1.580734020826834,0.10419567915024772,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,age_group,<18,623042,18441,629,0.7565965880608305,0.6266884724730026,0.9134337429350918,0.00370772908060603,623042,18441,629,0.7565965880608305,0.6266884724730026,0.9134337429350918,0.00370772908060603,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,age_group,18-39,4420600,106990,10908,0.8115323795609046,0.7765732368873601,0.8480652844997671,1.4684838097486427e-20,4420600,106990,10908,0.8115323795609046,0.7765732368873601,0.8480652844997671,1.4684838097486427e-20,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,age_group,40-59,10548133,290185,60058,0.894640863766351,0.8783032297778671,0.9112823999554556,2.4375345533009783e-32,10548133,290185,60058,0.894640863766351,0.8783032297778671,0.9112823999554556,2.4375345533009783e-32,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,age_group,60+,5971521,212516,59857,0.912521936247207,0.8955141261705954,0.9298527625612498,1.4770806777688475e-21,5971521,212516,59857,0.912521936247207,0.8955141261705954,0.9298527625612498,1.4770806777688475e-21,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,sex,Female,8490889,242514,48957,0.8775982963073644,0.8597283994612934,0.8958396281478934,1.60047078314884e-35,8490889,242514,48957,0.8775982963073644,0.8597283994612934,0.8958396281478934,1.60047078314884e-35,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,sex,Male,13072407,385618,82495,0.9064502478693418,0.8921843437345006,0.9209442618362078,6.869983074048035e-34,13072407,385618,82495,0.9064502478693418,0.8921843437345006,0.9209442618362078,6.869983074048035e-34,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,race_group,White,12432368,391774,79993,0.8886547394463744,0.8742730513297631,0.903273004628662,1.2128318297266488e-45,12432368,391774,79993,0.8886547394463744,0.8742730513297631,0.903273004628662,1.2128318297266488e-45,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,race_group,Black,7060277,180140,40455,0.8969549309395216,0.8768148702031634,0.91755760021532,6.2536296243674215e-21,7060277,180140,40455,0.8969549309395216,0.8768148702031634,0.91755760021532,6.2536296243674215e-21,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,KI,no2,race_group,Asian,1636383,42589,8306,0.8921552593145435,0.8495697219883308,0.936875439557547,4.810099197491427e-6,1636383,42589,8306,0.8921552593145435,0.8495697219883308,0.936875439557547,4.810099197491427e-6,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,age_group,<18,167589,13238,1132,1.0767587590740637,0.97375996315149,1.1906521823821847,0.1494067917689667,167589,13238,1132,1.0767587590740637,0.97375996315149,1.1906521823821847,0.1494067917689667,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,age_group,18-39,360282,23082,2798,1.1022211010224146,1.0295693834693456,1.1799994978922526,0.00514862074220355,360282,23082,2798,1.1022211010224146,1.0295693834693456,1.1799994978922526,0.00514862074220355,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,age_group,40-59,1836534,115364,22416,1.0208482033283717,0.9958940538211728,1.0464276297666235,0.10223369139410432,1836534,115364,22416,1.0208482033283717,0.9958940538211728,1.0464276297666235,0.10223369139410432,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,age_group,60+,993312,81160,19135,0.9684106098428784,0.9401086908873146,0.9975645564675104,0.0339139572698772,993312,81160,19135,0.9684106098428784,0.9401086908873146,0.9975645564675104,0.0339139572698772,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,sex,Female,1295117,88520,18128,1.0166886716629535,0.9877380475651544,1.0464878391956425,0.26147789694825907,1295117,88520,18128,1.0166886716629535,0.9877380475651544,1.0464878391956425,0.26147789694825907,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,sex,Male,2062600,144324,27353,1.0119073322915098,0.9890888335927112,1.0352522588147697,0.3090653442560958,2062600,144324,27353,1.0119073322915098,0.9890888335927112,1.0352522588147697,0.3090653442560958,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,race_group,White,2871897,198255,39019,1.0011301468988756,0.9816596314351818,1.020986846086828,0.9102541944316792,2871897,198255,39019,1.0011301468988756,0.9816596314351818,1.020986846086828,0.9102541944316792,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,race_group,Black,273464,19766,3870,1.07771908840818,1.017803722628274,1.1411615105121384,0.01032811176423333,273464,19766,3870,1.07771908840818,1.017803722628274,1.1411615105121384,0.01032811176423333,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LI,no2,race_group,Asian,158898,10034,1825,1.048483505458104,0.9660129923014152,1.137994695701468,0.25733930661625426,158898,10034,1825,1.048483505458104,0.9660129923014152,1.137994695701468,0.25733930661625426,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,age_group,<18,21582,1248,284,0.9523895541410206,0.7587069088951364,1.195515491163529,0.674104257110956,21582,1248,284,0.9523895541410206,0.7587069088951364,1.195515491163529,0.674104257110956,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,age_group,18-39,81376,5715,813,1.2889445399199069,1.127874393340618,1.4730168862762751,1.939327967307508e-4,81376,5715,813,1.2889445399199069,1.127874393340618,1.4730168862762751,1.939327967307508e-4,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,age_group,40-59,179728,17908,2230,1.3202088772005514,1.2169487211261565,1.4322308320651544,2.3073200456546073e-11,179728,17908,2230,1.3202088772005514,1.2169487211261565,1.4322308320651544,2.3073200456546073e-11,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,age_group,60+,156627,27061,2612,1.5113600111534635,1.3885101070104058,1.645079190839969,1.319473829412451e-21,156627,27061,2612,1.5113600111534635,1.3885101070104058,1.645079190839969,1.319473829412451e-21,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,sex,Female,241577,22171,3119,1.289007800425783,1.2010723062424946,1.3833814175239612,1.893524974347948e-12,241577,22171,3119,1.289007800425783,1.2010723062424946,1.3833814175239612,1.893524974347948e-12,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,sex,Male,197736,29761,2820,1.436978297004627,1.3322082959118653,1.5499878152679851,6.2266007362145154e-21,197736,29761,2820,1.436978297004627,1.3322082959118653,1.5499878152679851,6.2266007362145154e-21,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,race_group,White,377378,44636,4965,1.3450013703009804,1.2705390781411907,1.4238276627887263,1.984398656220449e-24,377378,44636,4965,1.3450013703009804,1.2705390781411907,1.4238276627887263,1.984398656220449e-24,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,race_group,Black,46562,5210,697,1.4449824500784194,1.2479789006518869,1.6730846009848162,8.557242075438132e-7,46562,5210,697,1.4449824500784194,1.2479789006518869,1.6730846009848162,8.557242075438132e-7,0,0,0,0,0,0,0,0,FALSE,FALSE
time_varying,LU,no2,race_group,Asian,10508,1399,220,1.6737169779183725,1.2470188355301632,2.2464203766266606,6.031670151059979e-4,10508,1399,220,1.6737169779183725,1.2470188355301632,2.2464203766266606,6.031670151059979e-4,0,0,0,0,0,0,0,0,FALSE,FALSE
