term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,subgroup,N,events,HR,HR_low,HR_high,status
zcta_svi_proxy,0.107856475265947,0.21412104561596,0.503717301378187,0.614460048593957,-0.311813062473393,0.527526013005287,Age subgroup,18-39,5715,813,1.11388786345387,0.7321183758353,1.69473436714959,OK
lung_composite,0.742317893426965,0.0517458172646734,14.3454666032252,1.13732761636455e-46,0.640897955237614,0.843737831616316,Age subgroup,18-39,5715,813,2.1007993043424,1.89818459906112,2.32504136810954,OK
missing_diagnosis,0.0308420221058973,0.312184229453007,0.0987942989943376,0.921301595093292,-0.581027824163385,0.64271186837518,Age subgroup,18-39,5715,813,1.03132256484954,0.559323185138527,1.90163086571213,OK
missing_functional_dependence,-0.436930594986835,0.379710254882128,-1.15069474518793,0.249857839112796,-1.18114901911633,0.307287829142659,Age subgroup,18-39,5715,813,0.646016266622202,0.306925872220368,1.35973228233052,OK
missing_low_BMI,0.783246524843027,0.610055333076066,1.28389423446834,0.19917896486826,-0.412439956562649,1.9789330062487,Age subgroup,18-39,5715,813,2.18856597812906,0.662032946231204,7.23501914503096,OK
missing_pulmonary_pressure,0.282510900022486,0.104095358417301,2.71396250820277,0.0066483689990469,0.0784877465667869,0.486534053478185,Age subgroup,18-39,5715,813,1.32645623342072,1.0816501011538,1.62666849224517,OK
no2_interval_10ppb,0.109682932572009,0.0414112843474803,2.64862426510766,0.0080820130721902,0.0285183066974005,0.190847558446618,Age subgroup,40-59,17908,2230,1.11592419114691,1.02892884695116,1.21027494182599,OK
sexM,-0.0360233843369861,0.0444973825759132,-0.809561871993924,0.418192029145532,-0.123236651592076,0.0511898829181039,Age subgroup,40-59,17908,2230,0.964617736273174,0.884054424916448,1.05252273039719,OK
race_groupBlack,-0.149989575399288,0.132268816573527,-1.13397533360337,0.256804894902782,-0.409231692161135,0.109252541362559,Age subgroup,40-59,17908,2230,0.86071694900881,0.664160333751292,1.1154440105248,OK
race_groupOther/Unknown,-0.0759038789721918,0.224972854349528,-0.337391278568498,0.735821958332255,-0.516842570996442,0.365034813052059,Age subgroup,40-59,17908,2230,0.926905297367427,0.596400671007102,1.4405641577113,OK
race_groupWhite,-0.0446494952710651,0.121444681342875,-0.36765294928813,0.71313202793617,-0.282676696817044,0.193377706274914,Age subgroup,40-59,17908,2230,0.956332622202043,0.753763442590605,1.21334099348802,OK
zcta_svi_proxy,0.397916505437779,0.126915179251715,3.13529483064101,0.00171681472106326,0.149167325012973,0.646665685862585,Age subgroup,40-59,17908,2230,1.48871972471626,1.16086721508103,1.909164450479,OK
lung_composite,0.728600699737328,0.0253755783351036,28.7126736626692,2.65049949916585e-181,0.67886548011365,0.778335919361006,Age subgroup,40-59,17908,2230,2.07217897743418,1.97163959853367,2.17784513848961,OK
missing_diagnosis,-0.694202229969224,0.202685158346489,-3.42502744469573,0.000614737318662604,-1.09145784052914,-0.296946619409308,Age subgroup,40-59,17908,2230,0.499472753479833,0.335726700782377,0.743083677548896,OK
missing_functional_dependence,0.135689799012633,0.165368588676915,0.820529461479129,0.411914341153652,-0.188426678968339,0.459806276993604,Age subgroup,40-59,17908,2230,1.14532655705598,0.828261230180223,1.58376714314188,OK
missing_low_BMI,0.22324956713235,0.397590864717558,0.561505776273161,0.574452793684704,-0.556014208296201,1.0025133425609,Age subgroup,40-59,17908,2230,1.25013252679752,0.573490327497387,2.72512239461314,OK
missing_pulmonary_pressure,0.424569736025594,0.112375410216142,3.77813736304926,0.000158005723890737,0.204317979254041,0.644821492797148,Age subgroup,40-59,17908,2230,1.52893243357421,1.22668815283085,1.90564682722382,OK
no2_interval_10ppb,0.236443943524729,0.0422506188930808,5.59622438012263,2.1907014424476e-08,0.153634252169763,0.319253634879695,Age subgroup,60+,27061,2612,1.26673654484404,1.1660643232797,1.37610030768305,OK
sexM,0.0271798785736334,0.0411783950353906,0.660051916794567,0.509220513473107,-0.053528292636895,0.107888049784162,Age subgroup,60+,27061,2612,1.02755262084036,0.947879122624587,1.11392303448175,OK
race_groupBlack,-0.667867302045159,0.128741210107014,-5.18767301853079,2.12938059172856e-07,-0.92019543718101,-0.415539166909308,Age subgroup,60+,27061,2612,0.51280106217939,0.398441163256905,0.659984343040272,OK
race_groupOther/Unknown,-1.122139220387,0.308116352511414,-3.6419333516076,0.000270598138929068,-1.72603617435722,-0.518242266416785,Age subgroup,60+,27061,2612,0.325582556273656,0.177988529040874,0.595566475665097,OK
race_groupWhite,-0.321482087991165,0.101305622378666,-3.17338841066009,0.00150670808338369,-0.520037459284765,-0.122926716697566,Age subgroup,60+,27061,2612,0.725073617436167,0.594498278072799,0.884328466696738,OK
zcta_svi_proxy,0.449918988474748,0.12057666536216,3.73139352563273,0.00019042349110384,0.213593066988976,0.68624490996052,Age subgroup,60+,27061,2612,1.56818513927412,1.23811872088764,1.98624299071832,OK
lung_composite,0.833492367406543,0.0262283320369157,31.7783214820304,1.29031187590842e-221,0.78208578123963,0.884898953573456,Age subgroup,60+,27061,2612,2.30134185356061,2.18602708795466,2.4227395699406,OK
missing_diagnosis,-0.681636924661631,0.303254310080726,-2.24774026947937,0.0245927565945734,-1.2760044505764,-0.0872693987468665,Age subgroup,60+,27061,2612,0.505788376892361,0.27915043453901,0.916430177233554,OK
missing_functional_dependence,0.153509635709954,0.178821680671355,0.858450916765959,0.390643522420954,-0.196974418060824,0.503993689480732,Age subgroup,60+,27061,2612,1.16591902152551,0.821211641230202,1.65531891720217,OK
missing_low_BMI,1.51188545956944,0.331058768071318,4.56681896201506,4.95181321111368e-06,0.86302219738346,2.16074872175542,Age subgroup,60+,27061,2612,4.53527381343642,2.37031343482452,8.67763235893099,OK
missing_pulmonary_pressure,-0.225178378788899,0.170369424039982,-1.32170652133011,0.186265896263072,-0.559096313974097,0.108739556396298,Age subgroup,60+,27061,2612,0.798373793106594,0.571725490806452,1.11487195125815,OK
no2_interval_10ppb,0.140789735746189,0.0357698158996982,3.9359927415052,8.28534770497525e-05,0.0706821848491528,0.210897286643226,Sex subgroup,Female,22171,3119,1.15118256999138,1.07324007970269,1.23478551958204,OK
age_interval,0.0230534536836645,0.00152559699022568,15.1111032804635,1.36829444731538e-51,0.0200633385278995,0.0260435688394295,Sex subgroup,Female,22171,3119,1.02332123837504,1.02026596012424,1.02638566593156,OK
race_groupBlack,-0.259454832215196,0.110542976811651,-2.34709467483646,0.0189204464930219,-0.476115085509877,-0.0427945789205144,Sex subgroup,Female,22171,3119,0.77147205289071,0.621191987936898,0.9581081854711,OK
race_groupOther/Unknown,-0.607047022130882,0.22619197300929,-2.68376907480244,0.00727973692752828,-1.05037514282115,-0.163718901440617,Sex subgroup,Female,22171,3119,0.544957743530725,0.349806497097393,0.848980635575257,OK
race_groupWhite,-0.178261920605787,0.0991835038092674,-1.79729404345897,0.0722889513485828,-0.372658015932442,0.0161341747208687,Sex subgroup,Female,22171,3119,0.836723239727824,0.688900785656829,1.01626503333584,OK
zcta_svi_proxy,0.242479129597753,0.107089535079218,2.26426540575026,0.0235577959422985,0.0325874977213466,0.45237076147416,Sex subgroup,Female,22171,3119,1.27440465154816,1.03312428521019,1.57203469044112,OK
lung_composite,0.66664065332487,0.021762792509953,30.632128345661,4.57214292282208e-206,0.623986363802344,0.709294942847396,Sex subgroup,Female,22171,3119,1.94768337464234,1.86635319515189,2.03255768399692,OK
missing_diagnosis,-0.285775604198768,0.196965460081195,-1.4508919689826,0.146809944553574,-0.671820812156271,0.100269603758735,Sex subgroup,Female,22171,3119,0.751431215039284,0.510777700321326,1.10546891647815,OK
missing_functional_dependence,0.07283126434642,0.13439090180301,0.54193597460322,0.587862613118189,-0.190570063037339,0.336232591730179,Sex subgroup,Female,22171,3119,1.07554903813257,0.826487849451409,1.39966453735011,OK
missing_low_BMI,-0.0275239570666241,0.418014359578067,-0.0658445252799594,0.947501607080654,-0.846817046860211,0.791769132726962,Sex subgroup,Female,22171,3119,0.972851375609051,0.428777541058434,2.20729797714718,OK
missing_pulmonary_pressure,0.197557453181404,0.0796675590135365,2.47977289159615,0.0131466088054129,0.0414119067786532,0.353702999584155,Sex subgroup,Female,22171,3119,1.21842306524015,1.04228133988631,1.4243320964291,OK
no2_interval_10ppb,0.192418061815903,0.0382395577470804,5.0319112759769,4.85614009283144e-07,0.117469905846886,0.267366217784921,Sex subgroup,Male,29761,2820,1.21217717604153,1.12464778411184,1.30651882916073,OK
age_interval,0.0226575990226274,0.00167318703940772,13.5415817173959,8.88548341406767e-42,0.0193782126859891,0.0259369853592658,Sex subgroup,Male,29761,2820,1.0229162320602,1.01956718894977,1.02627627600498,OK
race_groupBlack,-0.297772625176712,0.121195601026688,-2.45695902041147,0.0140118669155093,-0.535311638273707,-0.0602336120797169,Sex subgroup,Male,29761,2820,0.742470139573414,0.585486801614932,0.941544551709167,OK
race_groupOther/Unknown,-0.245667138953467,0.204224144440107,-1.20292896624431,0.229003809995303,-0.645939106829583,0.154604828922648,Sex subgroup,Male,29761,2820,0.782182539697493,0.524170059213293,1.16719662760949,OK
race_groupWhite,-0.325871258594435,0.100596454155128,-3.23939110310901,0.00119785197512656,-0.52303668571092,-0.12870583147795,Sex subgroup,Male,29761,2820,0.721898119628072,0.592717914318494,0.879232570052736,OK
zcta_svi_proxy,0.450327674321269,0.11392671848074,3.95278368697506,7.72472636037283e-05,0.227035409222185,0.673619939420353,Sex subgroup,Male,29761,2820,1.56882616532548,1.25487430127655,1.96132436093889,OK
lung_composite,0.849825868310126,0.0251583961412654,33.7790161001647,4.01004822986002e-250,0.800516317964454,0.899135418655798,Sex subgroup,Male,29761,2820,2.3392394807351,2.22669031195261,2.4574775032058,OK
missing_diagnosis,-0.898598393911045,0.190198932584619,-4.72451859587203,2.30661109152817e-06,-1.27138145167486,-0.52581533614723,Sex subgroup,Male,29761,2820,0.407139909790893,0.280443934311526,0.591073244466759,OK
missing_functional_dependence,0.167864680759322,0.136767547650349,1.22737216279167,0.219682744168266,-0.100194786889229,0.435924148407872,Sex subgroup,Male,29761,2820,1.18277654739395,0.904661184734568,1.54639149404383,OK
missing_low_BMI,1.68812329484947,0.276586590366,6.10341699001249,1.03824501609607e-09,1.14602353912537,2.23022305057356,Sex subgroup,Male,29761,2820,5.40931947557693,3.14565941514043,9.30194065130525,OK
missing_pulmonary_pressure,0.209610918849439,0.0892727291409904,2.34798376689477,0.0188753439161384,0.0346395849314987,0.38458225276738,Sex subgroup,Male,29761,2820,1.23319815244529,1.03524652310625,1.46900052234071,OK
no2_interval_10ppb,0.152763498652325,0.0288908272989557,5.28761246853762,1.23923168408134e-07,0.0961385176628055,0.209388479641845,Race subgroup,White,44636,4965,1.16504941060217,1.10091154912753,1.23292387133202,OK
age_interval,0.0243357736274839,0.00121814417401273,19.9777449555241,8.602270664446e-89,0.0219482549184416,0.0267232923365261,Race subgroup,White,44636,4965,1.02463430531398,1.02219088975097,1.02708356154693,OK
sexM,-0.0594405438012391,0.0293330460862228,-2.02640201861467,0.0427236042693867,-0.116932257687089,-0.00194882991538884,Race subgroup,White,44636,4965,0.942291556999848,0.889645457763136,0.998053067820642,OK
zcta_svi_proxy,0.335549283820175,0.0858492210419247,3.90858856664883,9.28369133890215e-05,0.167287902477184,0.503810665163165,Race subgroup,White,44636,4965,1.39870846218445,1.18209454426999,1.65501598131016,OK
lung_composite,0.737165821135193,0.0173823169465832,42.408950624968,0,0.703097105952029,0.771234536318356,Race subgroup,White,44636,4965,2.09000366828443,2.01999918096878,2.16243421017005,OK
missing_diagnosis,-0.548471136084833,0.154189147649262,-3.55713190225589,0.000374925925945192,-0.850676312284316,-0.246265959885351,Race subgroup,White,44636,4965,0.577832562758621,0.42712596370715,0.781714292632232,OK
missing_functional_dependence,0.0388266695443862,0.107767177584398,0.360282884034695,0.718635597656919,-0.172393117236567,0.250046456325339,Race subgroup,White,44636,4965,1.03959027537674,0.841648241694392,1.28408506917585,OK
missing_low_BMI,0.886411236188296,0.244564988005861,3.62444045411378,0.000289587727819625,0.407072667817338,1.36574980455925,Race subgroup,White,44636,4965,2.42640620867071,1.50241327878892,3.91866017998826,OK
missing_pulmonary_pressure,0.110922758381072,0.0653215883517646,1.69810259027596,0.089488400796232,-0.017105202201338,0.238950718963481,Race subgroup,White,44636,4965,1.11730860079612,0.983040261195337,1.26991595226732,OK
no2_interval_10ppb,0.217016902625098,0.0740979562307162,2.9287839188085,0.00340290894145043,0.0717875770848688,0.362246228165327,Race subgroup,Black,5210,697,1.24236510119183,1.07442708688725,1.43655261813161,Loglik converged before variable  8 ; beta may be infinite. 
age_interval,0.0115511700613959,0.00364523254226705,3.1688431197347,0.00153046980283379,0.00440664556327916,0.0186956945595127,Race subgroup,Black,5210,697,1.01161814244768,1.00441636910332,1.01887155328113,Loglik converged before variable  8 ; beta may be infinite. 
sexM,0.118096586914474,0.0872692326824166,1.35324424524554,0.175977614550753,-0.0529479661015084,0.289141139930456,Race subgroup,Black,5210,697,1.12535280047298,0.948429361675504,1.33528017658069,Loglik converged before variable  8 ; beta may be infinite. 
zcta_svi_proxy,0.382367043970933,0.228174536621279,1.67576562062041,0.0937841106541649,-0.0648468299958895,0.829580917937755,Race subgroup,Black,5210,697,1.46574998110464,0.937211004997475,2.29235785287652,Loglik converged before variable  8 ; beta may be infinite. 
lung_composite,0.682139405727587,0.0561101866606657,12.1571401972501,5.25668698125216e-34,0.572165460706863,0.792113350748312,Race subgroup,Black,5210,697,1.97810517805481,1.77210031314374,2.20805789967141,Loglik converged before variable  8 ; beta may be infinite. 
missing_diagnosis,-1.10235520636286,0.374207655881612,-2.94583819715225,0.00322080833120489,-1.83578873462998,-0.368921678095742,Race subgroup,Black,5210,697,0.332088026096832,0.159487658706776,0.691479566325875,Loglik converged before variable  8 ; beta may be infinite. 
missing_functional_dependence,0.129213762147841,0.288507540706171,0.447869618352327,0.654247296014484,-0.436250626904477,0.694678151200159,Race subgroup,Black,5210,697,1.13793334524505,0.646455686442985,2.00306428634812,Loglik converged before variable  8 ; beta may be infinite. 
missing_low_BMI,-14.6083428451879,1306.14859435273,-0.0111842886087759,0.991076414835249,-2574.61254623416,2545.39586054378,Race subgroup,Black,5210,697,4.52561195087477e-07,0,Inf,Loglik converged before variable  8 ; beta may be infinite. 
missing_pulmonary_pressure,0.966804099310569,0.178320839420462,5.42171123943033,5.90311849982844e-08,0.617301676353514,1.31630652226762,Race subgroup,Black,5210,697,2.62952730819167,1.85391881365268,3.72962063581554,Loglik converged before variable  8 ; beta may be infinite. 
no2_interval_10ppb,0.109380471391752,0.0267616083543857,4.08721590807626,4.36580785098734e-05,0.0569286828487895,0.161832259934714,listing_era,Pre-CAS,42254,5557,1.11558671843775,1.05858031277116,1.17566301898886,OK
age,0.0252373376283377,0.00116293705554247,21.7013788562832,1.991022196684e-104,0.0229580228831874,0.027516652373488,listing_era,Pre-CAS,42254,5557,1.02555849526328,1.02322358666968,1.02789873191833,OK
sexM,-0.0212720724581004,0.0279179213181411,-0.761950440926192,0.446089583344912,-0.07599019276488,0.0334460478486792,listing_era,Pre-CAS,42254,5557,0.978952582298034,0.926825296108405,1.03401165506805,OK
raceBLACK,-0.251256244850267,0.0850146095928914,-2.95544784659313,0.00312215478292618,-0.417881817812067,-0.0846306718884662,listing_era,Pre-CAS,42254,5557,0.7778230328737,0.658440039711298,0.918851579460621,OK
raceMULTI,-0.446480919694345,0.248566764140421,-1.79622131397309,0.0724593262441317,-0.933662825163231,0.0407009857745412,listing_era,Pre-CAS,42254,5557,0.639875969097849,0.393111172607608,1.0415406235162,OK
raceNATIVE,-0.109175971200708,0.212251402816483,-0.514371023003811,0.606992614513195,-0.525181076389119,0.306829133987702,listing_era,Pre-CAS,42254,5557,0.896572632653158,0.59144825735504,1.35910872274339,OK
racePACIFIC,0.0874526470593239,0.390072484984832,0.224195887753335,0.822604883136151,-0.677075374870988,0.851980668989635,listing_era,Pre-CAS,42254,5557,1.0913905826658,0.508100825923046,2.34428551019912,OK
raceWHITE,-0.22718152092795,0.07460138802661,-3.04527203765853,0.00232469934698766,-0.373397554656803,-0.0809654871990964,listing_era,Pre-CAS,42254,5557,0.796776137618651,0.688391505188118,0.92222551948111,OK
zcta_svi_proxy,0.383348926391492,0.0801504877538721,4.78286454810716,1.72814583587081e-06,0.226256857050584,0.5404409957324,listing_era,Pre-CAS,42254,5557,1.46718988203505,1.25389769638246,1.71676378077452,OK
lung_composite,0.72829736831678,0.0165518507817476,44.0009626669606,0,0.695856336907074,0.760738399726487,listing_era,Pre-CAS,42254,5557,2.07155051576223,2.00542565885484,2.13985570614731,OK
missing_diagnosis,-0.476717329632723,0.152954514583694,-3.11672611253244,0.00182871381877586,-0.77650266948957,-0.176931989775876,listing_era,Pre-CAS,42254,5557,0.620817991342933,0.460012015361256,0.837836764051479,OK
missing_functional_dependence,0.123424788129623,0.0986617209643093,1.25098961302602,0.21093826706537,-0.0699486316131638,0.316798207872409,listing_era,Pre-CAS,42254,5557,1.13136490927113,0.932441716702553,1.37272553876778,OK
missing_low_BMI,0.829530139427524,0.23148417257908,3.58352854186668,0.000338983703700407,0.375829498181473,1.28323078067357,listing_era,Pre-CAS,42254,5557,2.29224145331516,1.45619882805508,3.60827847067713,OK
missing_pulmonary_pressure,0.22948391937639,0.0606987932247083,3.78069986542954,0.000156388114615248,0.110516470750918,0.348451368001862,listing_era,Pre-CAS,42254,5557,1.25795063842991,1.11685474433693,1.41687163594914,OK
no2_interval_10ppb,-0.184598543399906,0.250736377688592,-0.736225613138483,0.461593407254415,-0.676032813283579,0.306835726483767,listing_era,Post-CAS,9678,382,0.831438003134667,0.508630828558872,1.35911768269184,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
age,0.00818347562326112,0.00484357767994432,1.68955184865646,0.0911137245595958,-0.00130976218575182,0.0176767134322741,listing_era,Post-CAS,9678,382,1.00821705178731,0.998691095178385,1.01783387117628,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
sexM,-0.056830933882801,0.109803962144176,-0.517567242320276,0.604760242038791,-0.272042745045185,0.158380877279583,listing_era,Post-CAS,9678,382,0.944753781718754,0.76182169629102,1.17161235026171,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceBLACK,-0.607059453812522,0.266588364303431,-2.27714159767891,0.0227777713405795,-1.12956304654469,-0.0845558610803546,listing_era,Post-CAS,9678,382,0.54495096883166,0.323174437762417,0.918920322061128,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceMULTI,-16.5575566001134,2604.97086834291,-0.00635613887330959,0.994928569074749,-5122.20663932824,5089.09152612801,listing_era,Post-CAS,9678,382,6.44383683047613e-08,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceMissing,-1.58190216013469,0.626547740940023,-2.52479110013441,0.0115767082159613,-2.80991316697207,-0.353891153297313,listing_era,Post-CAS,9678,382,0.205583672979091,0.0602102204011384,0.701951368289209,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceNATIVE,-16.7476149264664,2700.13059508499,-0.00620252033622073,0.995051136517185,-5308.90633484775,5275.41110499482,listing_era,Post-CAS,9678,382,5.32847892479617e-08,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
racePACIFIC,0.758815267624159,0.793702242287639,0.956045261302366,0.339049368022928,-0.796812541708296,2.31444307695661,listing_era,Post-CAS,9678,382,2.13574443546988,0.450763466443235,10.1192856857555,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceWHITE,-0.559194449335076,0.224522434206211,-2.49059498803353,0.0127529401465297,-0.999250334100512,-0.119138564569639,listing_era,Post-CAS,9678,382,0.571669387071956,0.36815533124338,0.887684790578739,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
zcta_svi_proxy,0.373185155870428,0.333351856833024,1.1194932568123,0.262929766044476,-0.280172477701851,1.02654278944271,listing_era,Post-CAS,9678,382,1.45235322666487,0.755653396853995,2.79139868064594,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
lung_composite,1.00562204478004,0.0862251870761579,11.6627412346676,1.97577219578545e-31,0.836623783550538,1.17462030600953,listing_era,Post-CAS,9678,382,2.73360717013584,2.30855960759148,3.23691367380991,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_diagnosis,-0.811044300182192,0.402884145747163,-2.01309559768871,0.0441045732828076,-1.60068271578882,-0.0214058845755669,listing_era,Post-CAS,9678,382,0.444393743351762,0.201758727095476,0.978821595344113,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_functional_dependence,0.622543102795931,0.425834221727261,1.46193770024115,0.1437582827268,-0.212076635174145,1.45716284076601,listing_era,Post-CAS,9678,382,1.86366150323535,0.808902704791469,4.29376014948157,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_low_BMI,-16.6429291340817,6567.32433502449,-0.00253420240649949,0.997978001190179,-12888.3621005755,12855.0762423074,listing_era,Post-CAS,9678,382,5.91653876520162e-08,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_pulmonary_pressure,0.51281077361156,0.321167135694395,1.59670998871915,0.110330368049445,-0.116665245367342,1.14228679259046,listing_era,Post-CAS,9678,382,1.66997853593337,0.889883035777283,3.13392681774434,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
no2_interval_10ppb,0.0977436944979017,0.0269910141303113,3.62134205206222,0.000293078715754385,0.04484227889628,0.150645110099523,calendar_era,Pre-CAS,42254,5468,1.10268012590318,1.04586289224991,1.16258399554279,OK
age,0.0255426118146819,0.0011724369506755,21.7859150549337,3.15578230112872e-105,0.0232446776172139,0.0278405460121498,calendar_era,Pre-CAS,42254,5468,1.02587161959043,1.02351694059841,1.02823171570154,OK
sexM,-0.0187679801745847,0.0281330435291577,-0.667115172062105,0.504698569630591,-0.0739077322672313,0.0363717719180619,calendar_era,Pre-CAS,42254,5468,0.981407041719189,0.928757384226132,1.03704131767258,OK
raceBLACK,-0.238313434689369,0.0856874351366424,-2.78119463267094,0.00541592561168221,-0.4062577214848,-0.0703691478939383,calendar_era,Pre-CAS,42254,5468,0.787955679741113,0.666138467105581,0.932049692211923,OK
raceMULTI,-0.419980147969026,0.248901835920204,-1.68733246348439,0.0915394420920593,-0.907818782058524,0.0678584861204725,calendar_era,Pre-CAS,42254,5468,0.657059863658348,0.40340317533667,1.07021384764862,OK
raceNATIVE,-0.107834357758806,0.212492391484554,-0.507473971211078,0.611822295067025,-0.524311792057317,0.308643076539706,calendar_era,Pre-CAS,42254,5468,0.897776293792208,0.591962617588486,1.36157630523821,OK
racePACIFIC,0.0849380249018616,0.390248459717713,0.217651147075127,0.827700930062398,-0.679934901167085,0.849810950970808,calendar_era,Pre-CAS,42254,5468,1.08864959544214,0.506649973614036,2.33920458576629,OK
raceWHITE,-0.231068846232122,0.0752069497829908,-3.07244007234531,0.00212316459995668,-0.378471759193897,-0.0836659332703481,calendar_era,Pre-CAS,42254,5468,0.793684821944761,0.684907313116586,0.919738458798232,OK
zcta_svi_proxy,0.373360048562131,0.0808120549622279,4.62010338354398,3.83548878196098e-06,0.214971331319493,0.531748765804769,calendar_era,Pre-CAS,42254,5468,1.45260725484317,1.23982635227098,1.70190594268144,OK
lung_composite,0.740917473454749,0.0167173411815162,44.3202938439731,0,0.708152086821709,0.773682860087789,calendar_era,Pre-CAS,42254,5468,2.09785936209638,2.0302360900767,2.16773503566729,OK
missing_diagnosis,-0.436893666478932,0.156030595994667,-2.80005125721538,0.00510944927106982,-0.742708015114799,-0.131079317843065,calendar_era,Pre-CAS,42254,5468,0.646040123479506,0.475823631668917,0.877148198128636,OK
missing_functional_dependence,0.142111033887931,0.0992946611082274,1.43120518567494,0.152371417792824,-0.0525029257413049,0.336724993517166,calendar_era,Pre-CAS,42254,5468,1.15270463070848,0.948851544957583,1.40035390437834,OK
missing_low_BMI,0.835951407317458,0.231982765744202,3.60350651323481,0.00031395287638409,0.381273541424829,1.29062927321009,calendar_era,Pre-CAS,42254,5468,2.30700790869987,1.46414805578269,3.63507329042528,OK
missing_pulmonary_pressure,0.224203491606884,0.0611611812404177,3.66578092606755,0.000246584953307694,0.104329779123738,0.344077204090029,calendar_era,Pre-CAS,42254,5468,1.25132562778488,1.10996643832483,1.41068754215161,OK
no2_interval_10ppb,-0.177774574230949,0.231517800473685,-0.767865684052036,0.442566986455542,-0.631541124939301,0.275991976477404,calendar_era,Post-CAS,10942,471,0.837131113145191,0.531771642645478,1.31783729028761,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
age,0.00828232088086407,0.00447448239692558,1.85101206042399,0.0641678180715599,-0.00048750346656852,0.0170521452282967,calendar_era,Post-CAS,10942,471,1.00831671418701,0.999512615343939,1.01719836298318,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
sexM,-0.0531555269749235,0.101426677621645,-0.524078361052217,0.60022403842249,-0.251948162184903,0.145637108235056,calendar_era,Post-CAS,10942,471,0.948232525277296,0.777285029782271,1.15677632727035,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceBLACK,-0.691955807795693,0.255794002416967,-2.70512913226067,0.00682778417448608,-1.1933028399943,-0.190608775597086,calendar_era,Post-CAS,10942,471,0.500596041365351,0.30321812742046,0.826455854610462,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceMULTI,-16.6135317336947,2008.95616484447,-0.00826973331943301,0.993401782669572,-3954.09526134856,3920.86819788117,calendar_era,Post-CAS,10942,471,6.09305141899129e-08,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceMissing,-1.49712825572935,0.622505717833557,-2.40500321979315,0.0161723232952225,-2.71721704285337,-0.277039468605326,calendar_era,Post-CAS,10942,471,0.223771853856561,0.0660583363768822,0.758024578347176,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceNATIVE,-16.7026656572041,2681.82664925161,-0.0062280929536833,0.995030732914633,-5272.9863109701,5239.58097965569,calendar_era,Post-CAS,10942,471,5.57345465363527e-08,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
racePACIFIC,0.798875440012602,0.786973819276055,1.01512327404677,0.310047068554805,-0.743564902544398,2.3413157825696,calendar_era,Post-CAS,10942,471,2.22303958093526,0.475416079018543,10.3949050032279,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceWHITE,-0.497748154368651,0.215487900898427,-2.30986590102462,0.0208955794134644,-0.920096679233705,-0.0753996295035965,calendar_era,Post-CAS,10942,471,0.607898012084421,0.398480514431399,0.927372806731831,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
zcta_svi_proxy,0.59944358612495,0.308751140863382,1.94151051377069,0.0521963854102769,-0.00569753015293117,1.20458470240283,calendar_era,Post-CAS,10942,471,1.82110523021639,0.994318669990453,3.33537361774905,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
lung_composite,0.826765874063249,0.0765359509029226,10.8023205344624,3.35612586410852e-27,0.676758166770995,0.976773581355503,calendar_era,Post-CAS,10942,471,2.28591383929055,1.96748911082578,2.65587344392817,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_diagnosis,-0.837026820421961,0.369853605507925,-2.26313008162368,0.0236276716873957,-1.56192656676978,-0.112127074074143,calendar_era,Post-CAS,10942,471,0.432995986350081,0.209731619755314,0.89393065487222,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_functional_dependence,0.69444844411891,0.410579255837695,1.69138706898877,0.0907629003615127,-0.110272110122227,1.49916899836005,calendar_era,Post-CAS,10942,471,2.00260422113949,0.895590402923004,4.47796632638826,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_low_BMI,-16.1799056624504,4522.50451013421,-0.00357764279199586,0.997145460141661,-8880.12586544547,8847.76605412057,calendar_era,Post-CAS,10942,471,9.40061470702249e-08,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
