time,cif_adverse,cif_transplant_or_improvement,n_risk,strata,quartile,pollutant,pollutant_label,subgroup,cif_adverse_percent,cif_transplant_or_improvement_percent
5,0.3030450187352372,0.6255225463831047,59,quartile=Q2,Q2,pm25,PM[2.5],Dialysis 3 to <5 y,30.30450187352372,62.552254638310465
10,0.3388538327678596,0.6611461672321366,0,quartile=Q2,Q2,pm25,PM[2.5],Dialysis 3 to <5 y,33.88538327678596,66.11461672321366
1,0.06940251787844108,0.2434687995223797,1967,quartile=Q3,Q3,pm25,PM[2.5],Dialysis 3 to <5 y,6.940251787844108,24.34687995223797
3,0.2297465014349817,0.4897958013472039,674,quartile=Q3,Q3,pm25,PM[2.5],Dialysis 3 to <5 y,22.97465014349817,48.97958013472039
5,0.32306515887017756,0.58707584803974,165,quartile=Q3,Q3,pm25,PM[2.5],Dialysis 3 to <5 y,32.30651588701775,58.707584803974
10,0.36625005267161737,0.6337499473283839,0,quartile=Q3,Q3,pm25,PM[2.5],Dialysis 3 to <5 y,36.62500526716174,63.37499473283839
1,0.0634955407439864,0.23257418618246192,4547,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],Dialysis 3 to <5 y,6.3495540743986405,23.25741861824619
3,0.21509004111973754,0.46203350348566846,1769,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],Dialysis 3 to <5 y,21.509004111973752,46.20335034856684
5,0.302907205223437,0.5851269032440269,459,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],Dialysis 3 to <5 y,30.2907205223437,58.5126903244027
10,0.3499058958603291,0.6500941041396705,0,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],Dialysis 3 to <5 y,34.99058958603291,65.00941041396705
1,0.0789903419467522,0.24445256528148557,670,quartile=Q1 lowest,Q1 lowest,no2,NO[2],Dialysis >=5 y,7.899034194675219,24.44525652814856
3,0.2401685189139799,0.46596191616708393,236,quartile=Q1 lowest,Q1 lowest,no2,NO[2],Dialysis >=5 y,24.016851891397987,46.596191616708396
5,0.34050400668313874,0.5779887808724805,47,quartile=Q1 lowest,Q1 lowest,no2,NO[2],Dialysis >=5 y,34.05040066831388,57.79887808724805
10,0.3897675794931607,0.6102324205068357,0,quartile=Q1 lowest,Q1 lowest,no2,NO[2],Dialysis >=5 y,38.976757949316074,61.02324205068357
1,0.06901775635993332,0.2310477849975308,1208,quartile=Q2,Q2,no2,NO[2],Dialysis >=5 y,6.9017756359933315,23.104778499753078
3,0.2329421525066414,0.46084452710864565,414,quartile=Q2,Q2,no2,NO[2],Dialysis >=5 y,23.29421525066414,46.08445271086457
5,0.329340398269705,0.5662413906917048,100,quartile=Q2,Q2,no2,NO[2],Dialysis >=5 y,32.934039826970505,56.624139069170475
10,0.394384615725734,0.6056153842742674,0,quartile=Q2,Q2,no2,NO[2],Dialysis >=5 y,39.4384615725734,60.56153842742674
1,0.07183785061978966,0.2503960235176811,1450,quartile=Q3,Q3,no2,NO[2],Dialysis >=5 y,7.183785061978966,25.03960235176811
3,0.2146513532560888,0.4897227162390205,520,quartile=Q3,Q3,no2,NO[2],Dialysis >=5 y,21.46513532560888,48.972271623902046
5,0.30367603085871075,0.5998890760040819,125,quartile=Q3,Q3,no2,NO[2],Dialysis >=5 y,30.367603085871075,59.98890760040819
10,0.3554302687709244,0.6445697312290747,0,quartile=Q3,Q3,no2,NO[2],Dialysis >=5 y,35.54302687709244,64.45697312290747
1,0.07220405426874524,0.2825113312847866,3364,quartile=Q4 highest,Q4 highest,no2,NO[2],Dialysis >=5 y,7.220405426874524,28.25113312847866
3,0.20836786762486337,0.4937400433925896,1280,quartile=Q4 highest,Q4 highest,no2,NO[2],Dialysis >=5 y,20.836786762486337,49.37400433925896
5,0.28400740487224096,0.6045241065126041,356,quartile=Q4 highest,Q4 highest,no2,NO[2],Dialysis >=5 y,28.4007404872241,60.452410651260415
10,0.3407165535295075,0.6592834464704935,0,quartile=Q4 highest,Q4 highest,no2,NO[2],Dialysis >=5 y,34.07165535295075,65.92834464704936
1,0.08434382953911758,0.2729872125274406,1735,quartile=Q1 lowest,Q1 lowest,o3,O[3],Dialysis >=5 y,8.434382953911758,27.298721252744063
3,0.2320628999396404,0.47145930934429264,677,quartile=Q1 lowest,Q1 lowest,o3,O[3],Dialysis >=5 y,23.20628999396404,47.145930934429266
5,0.30810365712256954,0.5717702538127077,225,quartile=Q1 lowest,Q1 lowest,o3,O[3],Dialysis >=5 y,30.810365712256953,57.177025381270774
10,0.37296857534447875,0.6234020917581932,0,quartile=Q1 lowest,Q1 lowest,o3,O[3],Dialysis >=5 y,37.296857534447874,62.34020917581932
1,0.07357187504846492,0.2827310363174506,1003,quartile=Q2,Q2,o3,O[3],Dialysis >=5 y,7.357187504846492,28.273103631745062
3,0.2052221960355155,0.5180335021384993,337,quartile=Q2,Q2,o3,O[3],Dialysis >=5 y,20.52221960355155,51.80335021384993
5,0.28863258036021466,0.6221586173222606,74,quartile=Q2,Q2,o3,O[3],Dialysis >=5 y,28.863258036021467,62.21586173222606
10,0.33899354251361064,0.6610064574863885,0,quartile=Q2,Q2,o3,O[3],Dialysis >=5 y,33.89935425136106,66.10064574863885
1,0.06427872648728966,0.23812895971443115,1488,quartile=Q3,Q3,o3,O[3],Dialysis >=5 y,6.427872648728966,23.812895971443115
3,0.2175311347310584,0.46662132537999457,555,quartile=Q3,Q3,o3,O[3],Dialysis >=5 y,21.753113473105838,46.662132537999454
5,0.3048079917040787,0.5829285282370806,138,quartile=Q3,Q3,o3,O[3],Dialysis >=5 y,30.48079917040787,58.29285282370806
10,0.3610673208760584,0.6389326791239398,0,quartile=Q3,Q3,o3,O[3],Dialysis >=5 y,36.10673208760584,63.89326791239398
1,0.06737645660424389,0.2618699120883172,2466,quartile=Q4 highest,Q4 highest,o3,O[3],Dialysis >=5 y,6.7376456604243895,26.18699120883172
3,0.2104926619750616,0.49051993995921606,881,quartile=Q4 highest,Q4 highest,o3,O[3],Dialysis >=5 y,21.04926619750616,49.051993995921606
5,0.3001992751715131,0.6067989199035118,191,quartile=Q4 highest,Q4 highest,o3,O[3],Dialysis >=5 y,30.019927517151313,60.67989199035117
10,0.35011673457610626,0.6482477394571587,0,quartile=Q4 highest,Q4 highest,o3,O[3],Dialysis >=5 y,35.01167345761063,64.82477394571588
1,0.0727059557909487,0.26978063423548204,559,quartile=Q1 lowest,Q1 lowest,pm25,PM[2.5],Dialysis >=5 y,7.27059557909487,26.978063423548203
3,0.22979424868248124,0.5037648835846802,184,quartile=Q1 lowest,Q1 lowest,pm25,PM[2.5],Dialysis >=5 y,22.979424868248124,50.376488358468016
5,0.30190806972267364,0.6123928992491888,41,quartile=Q1 lowest,Q1 lowest,pm25,PM[2.5],Dialysis >=5 y,30.190806972267364,61.239289924918886
10,0.3565353673095532,0.6434646326904462,0,quartile=Q1 lowest,Q1 lowest,pm25,PM[2.5],Dialysis >=5 y,35.653536730955324,64.34646326904462
1,0.08420609570085458,0.2594092977057738,684,quartile=Q2,Q2,pm25,PM[2.5],Dialysis >=5 y,8.420609570085457,25.94092977057738
3,0.2233175413700382,0.5027164191207307,223,quartile=Q2,Q2,pm25,PM[2.5],Dialysis >=5 y,22.33175413700382,50.27164191207307
5,0.314434318068202,0.6213124998279479,41,quartile=Q2,Q2,pm25,PM[2.5],Dialysis >=5 y,31.4434318068202,62.13124998279479
10,0.33452258074965907,0.6654774192503408,0,quartile=Q2,Q2,pm25,PM[2.5],Dialysis >=5 y,33.452258074965904,66.54774192503407
1,0.0723604234783307,0.2323573305681966,1624,quartile=Q3,Q3,pm25,PM[2.5],Dialysis >=5 y,7.23604234783307,23.23573305681966
3,0.22952206634087563,0.46866169994060763,565,quartile=Q3,Q3,pm25,PM[2.5],Dialysis >=5 y,22.952206634087563,46.86616999406076
5,0.32105618440578654,0.5660351011795052,146,quartile=Q3,Q3,pm25,PM[2.5],Dialysis >=5 y,32.10561844057865,56.60351011795052
10,0.38275837607709784,0.6137292275221838,0,quartile=Q3,Q3,pm25,PM[2.5],Dialysis >=5 y,38.27583760770978,61.372922752218386
1,0.0699199169099465,0.2750952713679169,3825,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],Dialysis >=5 y,6.9919916909946505,27.50952713679169
3,0.20897239082888566,0.48503125452713813,1478,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],Dialysis >=5 y,20.897239082888568,48.50312545271381
5,0.29118892328059737,0.5982692072817055,400,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],Dialysis >=5 y,29.118892328059736,59.82692072817055
10,0.3515676276597151,0.6484323723402824,0,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],Dialysis >=5 y,35.156762765971514,64.84323723402824
1,0.005055208622166305,0.04436584444134311,18333,quartile=Q1 lowest,Q1 lowest,no2,NO[2],"Dialysis, unknown duration",0.5055208622166305,4.4365844441343105
3,0.050689784769930205,0.20422953916065467,11431,quartile=Q1 lowest,Q1 lowest,no2,NO[2],"Dialysis, unknown duration",5.068978476993021,20.422953916065467
5,0.11846734007987772,0.3812866371998751,5517,quartile=Q1 lowest,Q1 lowest,no2,NO[2],"Dialysis, unknown duration",11.846734007987772,38.12866371998751
10,0.23349277051937714,0.6743628372571092,391,quartile=Q1 lowest,Q1 lowest,no2,NO[2],"Dialysis, unknown duration",23.349277051937715,67.43628372571092
1,0.004677639030367136,0.035468250311988726,20283,quartile=Q2,Q2,no2,NO[2],"Dialysis, unknown duration",0.46776390303671356,3.5468250311988725
3,0.04605762744631795,0.18705263388737348,14602,quartile=Q2,Q2,no2,NO[2],"Dialysis, unknown duration",4.605762744631795,18.705263388737347
5,0.11140137426425335,0.37475659139884054,7892,quartile=Q2,Q2,no2,NO[2],"Dialysis, unknown duration",11.140137426425335,37.47565913988405
10,0.22755655724172247,0.673883625309835,675,quartile=Q2,Q2,no2,NO[2],"Dialysis, unknown duration",22.755655724172247,67.3883625309835
1,0.004484893101755825,0.03321190384909771,19498,quartile=Q3,Q3,no2,NO[2],"Dialysis, unknown duration",0.4484893101755825,3.321190384909771
3,0.04309188978648913,0.17805687989007368,15012,quartile=Q3,Q3,no2,NO[2],"Dialysis, unknown duration",4.309188978648913,17.805687989007367
5,0.1096334912511372,0.35988559833913947,8979,quartile=Q3,Q3,no2,NO[2],"Dialysis, unknown duration",10.96334912511372,35.988559833913946
10,0.22942180380760366,0.6624808328328812,972,quartile=Q3,Q3,no2,NO[2],"Dialysis, unknown duration",22.942180380760366,66.24808328328811
1,0.005374059475391496,0.04046891572274228,12936,quartile=Q4 highest,Q4 highest,no2,NO[2],"Dialysis, unknown duration",0.5374059475391496,4.046891572274228
3,0.043748324096202475,0.18582326200984398,10121,quartile=Q4 highest,Q4 highest,no2,NO[2],"Dialysis, unknown duration",4.3748324096202476,18.582326200984397
5,0.10925274285339372,0.34415434835384373,6701,quartile=Q4 highest,Q4 highest,no2,NO[2],"Dialysis, unknown duration",10.925274285339372,34.415434835384374
10,0.24711735506597565,0.6382499766299028,965,quartile=Q4 highest,Q4 highest,no2,NO[2],"Dialysis, unknown duration",24.711735506597567,63.82499766299028
1,0.0040797823298062055,0.03550670099411661,16561,quartile=Q1 lowest,Q1 lowest,o3,O[3],"Dialysis, unknown duration",0.4079782329806205,3.550670099411661
3,0.04163639839804479,0.1735635570868295,11952,quartile=Q1 lowest,Q1 lowest,o3,O[3],"Dialysis, unknown duration",4.163639839804479,17.35635570868295
5,0.10516802406777974,0.3265685002264934,6932,quartile=Q1 lowest,Q1 lowest,o3,O[3],"Dialysis, unknown duration",10.516802406777973,32.656850022649344
10,0.24666869687063642,0.6016843315595903,757,quartile=Q1 lowest,Q1 lowest,o3,O[3],"Dialysis, unknown duration",24.66686968706364,60.168433155959036
1,0.0038534757126643168,0.032083391988727936,20301,quartile=Q2,Q2,o3,O[3],"Dialysis, unknown duration",0.38534757126643165,3.2083391988727934
3,0.04407569523596265,0.17072884526323276,14429,quartile=Q2,Q2,o3,O[3],"Dialysis, unknown duration",4.407569523596265,17.072884526323275
5,0.10721756485290172,0.34213075741346344,7223,quartile=Q2,Q2,o3,O[3],"Dialysis, unknown duration",10.721756485290172,34.213075741346344
10,0.22782441350401567,0.6112263774595187,604,quartile=Q2,Q2,o3,O[3],"Dialysis, unknown duration",22.782441350401566,61.12263774595187
1,0.003960844645894241,0.025842153265008813,17294,quartile=Q3,Q3,o3,O[3],"Dialysis, unknown duration",0.3960844645894241,2.5842153265008814
3,0.0385100742250452,0.13893885872172346,11027,quartile=Q3,Q3,o3,O[3],"Dialysis, unknown duration",3.8510074225045203,13.893885872172346
5,0.10301982073642739,0.2973476246229638,5741,quartile=Q3,Q3,o3,O[3],"Dialysis, unknown duration",10.301982073642739,29.73476246229638
10,0.23587738841617006,0.5874087809133852,585,quartile=Q3,Q3,o3,O[3],"Dialysis, unknown duration",23.587738841617007,58.74087809133852
1,0.006372189177402526,0.041840421094577536,10856,quartile=Q4 highest,Q4 highest,o3,O[3],"Dialysis, unknown duration",0.6372189177402526,4.184042109457754
3,0.044367126539682535,0.1984904218177872,6511,quartile=Q4 highest,Q4 highest,o3,O[3],"Dialysis, unknown duration",4.436712653968254,19.84904218177872
5,0.1074262617874713,0.37020076532197393,3533,quartile=Q4 highest,Q4 highest,o3,O[3],"Dialysis, unknown duration",10.74262617874713,37.02007653219739
10,0.24763424068670187,0.6335894867537853,356,quartile=Q4 highest,Q4 highest,o3,O[3],"Dialysis, unknown duration",24.763424068670187,63.358948675378535
1,0.0051443177771511505,0.042766838223050774,19114,quartile=Q1 lowest,Q1 lowest,pm25,PM[2.5],"Dialysis, unknown duration",0.5144317777151151,4.276683822305078
3,0.05081949044232999,0.210554888006394,12767,quartile=Q1 lowest,Q1 lowest,pm25,PM[2.5],"Dialysis, unknown duration",5.081949044232998,21.0554888006394
5,0.11967500709303479,0.3960216094402355,6205,quartile=Q1 lowest,Q1 lowest,pm25,PM[2.5],"Dialysis, unknown duration",11.96750070930348,39.60216094402355
10,0.2357330001446404,0.6506722875642356,398,quartile=Q1 lowest,Q1 lowest,pm25,PM[2.5],"Dialysis, unknown duration",23.573300014464042,65.06722875642356
1,0.0035954990303657106,0.02834739310181076,19635,quartile=Q2,Q2,pm25,PM[2.5],"Dialysis, unknown duration",0.3595499030365711,2.834739310181076
3,0.03867473493963124,0.15094440314779484,13234,quartile=Q2,Q2,pm25,PM[2.5],"Dialysis, unknown duration",3.867473493963124,15.094440314779483
5,0.10031022715816043,0.3206038811521786,6793,quartile=Q2,Q2,pm25,PM[2.5],"Dialysis, unknown duration",10.031022715816043,32.06038811521786
10,0.2286455505497372,0.6052390414604328,606,quartile=Q2,Q2,pm25,PM[2.5],"Dialysis, unknown duration",22.86455505497372,60.523904146043286
1,0.0029425895155465133,0.022959150038230257,17187,quartile=Q3,Q3,pm25,PM[2.5],"Dialysis, unknown duration",0.2942589515546513,2.295915003823026
3,0.03060273342314599,0.12268915987957575,12341,quartile=Q3,Q3,pm25,PM[2.5],"Dialysis, unknown duration",3.060273342314599,12.268915987957575
5,0.09060299760116192,0.2576984007509611,7112,quartile=Q3,Q3,pm25,PM[2.5],"Dialysis, unknown duration",9.060299760116191,25.769840075096113
10,0.24106118014232353,0.5531705457575297,893,quartile=Q3,Q3,pm25,PM[2.5],"Dialysis, unknown duration",24.106118014232354,55.31705457575297
1,0.006993387041939812,0.04092495298814412,9076,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],"Dialysis, unknown duration",0.6993387041939813,4.092495298814412
3,0.05172148112666953,0.19635893513505168,5577,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],"Dialysis, unknown duration",5.172148112666953,19.635893513505167
5,0.11411306712849362,0.3495630761132866,3319,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],"Dialysis, unknown duration",11.411306712849361,34.956307611328654
10,0.2594138127568431,0.6158283174375486,405,quartile=Q4 highest,Q4 highest,pm25,PM[2.5],"Dialysis, unknown duration",25.94138127568431,61.58283174375486
