step_file,step_dir,organ,model,exposure_window,exposure_form,pollutant,n_intervals,n_registrations,adverse_events,concordance,term,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high
lu_combined_pollutants_cumulative_linear_linear.csv,timevarying_steps_li_lu_seq,LU,combined_pollutants_cumulative_linear,cumulative,linear,NO2,60514,41045,4635,0.797371167897321,no2_waitlist_cum_10unit,0.8931728608197947,0.05898736622989496,0.05861339923535083,-1.9274627502562245,0.05392198595701567,0.7962394711690497,1.0019068235008968
lu_combined_pollutants_lagged_annual_linear_linear.csv,timevarying_steps_li_lu_seq,LU,combined_pollutants_lagged_annual_linear,lagged_annual,linear,PM2.5,60514,41045,4635,0.797417559052074,pm25_waitlist_5ug,1.0401778740793537,0.07546918942098473,0.07205209912086796,0.5467117790888256,0.5845767604725279,0.9031850775944296,1.1979493866373383
lu_combined_pollutants_lagged_annual_linear_linear.csv,timevarying_steps_li_lu_seq,LU,combined_pollutants_lagged_annual_linear,lagged_annual,linear,Ozone,60514,41045,4635,0.797417559052074,o3_waitlist_10ppb,0.9511523850064028,0.06873828846700022,0.06561690570117937,-0.7632330744387233,0.445324407095106,0.8363670019969042,1.0816912400218257
lu_combined_pollutants_lagged_annual_linear_linear.csv,timevarying_steps_li_lu_seq,LU,combined_pollutants_lagged_annual_linear,lagged_annual,linear,NO2,60514,41045,4635,0.797417559052074,no2_waitlist_10unit,0.8951161319775843,0.05992829564587778,0.05936775656944126,-1.8663634795729056,0.06199052899496807,0.7967929047405936,1.0055723199334512
lu_single_pollutant_no2_cumulative_linear_linear.csv,timevarying_steps_li_lu_seq,LU,single_pollutant_no2_cumulative_linear,cumulative,linear,NO2,60514,41045,4635,0.7973943634746975,no2_waitlist_cum_10unit,0.9145416625634204,0.04874580484144153,0.04807612225016457,-1.8581418437401256,0.06314887404576253,0.8323021670337198,1.0049072148221134
lu_single_pollutant_no2_lagged_annual_linear_linear.csv,timevarying_steps_li_lu_seq,LU,single_pollutant_no2_lagged_annual_linear,lagged_annual,linear,NO2,60514,41045,4635,0.7974252909111996,no2_waitlist_10unit,0.9178457930184488,0.05003146430375315,0.04925489593623999,-1.7404540666265624,0.08177931891743039,0.8333815436971221,1.010870598386849
lu_single_pollutant_ozone_cumulative_linear_linear.csv,timevarying_steps_li_lu_seq,LU,single_pollutant_ozone_cumulative_linear,cumulative,linear,Ozone,60514,41045,4635,0.7971933351374338,o3_waitlist_cum_10ppb,0.9964882254548642,0.06681154657984525,0.06387804438759613,-0.05507299626360552,0.9560803093447507,0.8792230829871245,1.1293934414193785
lu_single_pollutant_ozone_lagged_annual_linear_linear.csv,timevarying_steps_li_lu_seq,LU,single_pollutant_ozone_lagged_annual_linear,lagged_annual,linear,Ozone,60514,41045,4635,0.797123748405304,o3_waitlist_10ppb,0.987484112457797,0.06588410810359409,0.0626279720980645,-0.2011061601498876,0.8406155652963789,0.8734158935852679,1.116449654189131
lu_single_pollutant_pm25_cumulative_linear_linear.csv,timevarying_steps_li_lu_seq,LU,single_pollutant_pm25_cumulative_linear,cumulative,linear,PM2.5,60514,41045,4635,0.7973325086016934,pm25_waitlist_cum_5ug,0.9653135514470156,0.06621637830136466,0.06324008586883073,-0.5582267347546268,0.5766895670991989,0.8527826271470819,1.0926937568189163
lu_single_pollutant_pm25_lagged_annual_linear_linear.csv,timevarying_steps_li_lu_seq,LU,single_pollutant_pm25_lagged_annual_linear,lagged_annual,linear,PM2.5,60514,41045,4635,0.79734024046081875,pm25_waitlist_5ug,0.9711299431466704,0.0654690624144446,0.06247701486570056,-0.4688923704738115,0.6391465700563733,0.8592050354669211,1.0976348223605863
ki_combined_pollutants_cumulative_linear_linear.csv,timevarying_steps_ki_seq,KI,combined_pollutants_cumulative_linear,cumulative,linear,PM2.5,2781314,673351,116044,0.7446120622162578,pm25_waitlist_cum_5ug,1.0107000149758727,0.01606664234137204,0.01758430486245192,0.6052656047003344,0.5450025312841821,0.9764600613394918,1.0461406059669585
ki_combined_pollutants_cumulative_linear_linear.csv,timevarying_steps_ki_seq,KI,combined_pollutants_cumulative_linear,cumulative,linear,Ozone,2781314,673351,116044,0.7446120622162578,o3_waitlist_cum_10ppb,1.0746647404211374,0.01273813887845372,0.01395101116133424,5.161542968451474,2.44922656281707e-7,1.0456777754679931,1.104455245582276
ki_combined_pollutants_cumulative_linear_linear.csv,timevarying_steps_ki_seq,KI,combined_pollutants_cumulative_linear,cumulative,linear,NO2,2781314,673351,116044,0.7446120622162578,no2_waitlist_cum_10unit,0.9802001745370575,0.01177531871303996,0.01275976945803262,-1.56730640861361,0.1170430881387509,0.9559906397522648,1.005022792285349
ki_combined_pollutants_lagged_annual_linear_linear.csv,timevarying_steps_ki_seq,KI,combined_pollutants_lagged_annual_linear,lagged_annual,linear,PM2.5,2781314,673351,116044,0.7445997922839067,pm25_waitlist_5ug,1.0214026323491812,0.01413495181498126,0.0151794029977977,1.3951017986886505,0.162985143869513,0.9914623834663634,1.0522470189160038
ki_combined_pollutants_lagged_annual_linear_linear.csv,timevarying_steps_ki_seq,KI,combined_pollutants_lagged_annual_linear,lagged_annual,linear,Ozone,2781314,673351,116044,0.7445997922839067,o3_waitlist_10ppb,1.0662560774670231,0.012431184537347,0.01356255011865083,4.7301959512116145,2.2430322970311743e-6,1.0382861383317168,1.0949794866394913
ki_combined_pollutants_lagged_annual_linear_linear.csv,timevarying_steps_ki_seq,KI,combined_pollutants_lagged_annual_linear,lagged_annual,linear,NO2,2781314,673351,116044,0.7445997922839067,no2_waitlist_10unit,0.9606147457009434,0.01231934942412262,0.01323929360962671,-3.0350440546868365,0.00240500554256868,0.9360088213649332,0.9858675138471932
ki_single_pollutant_no2_cumulative_linear_linear.csv,timevarying_steps_ki_seq,KI,single_pollutant_no2_cumulative_linear,cumulative,linear,NO2,2781314,673351,116044,0.7443927949314398,no2_waitlist_cum_10unit,0.9661459805795336,0.009629001407771,0.01034992437438414,-3.3275931619144914,8.759969363659598e-4,0.9467446940578726,0.9859448504423614
ki_single_pollutant_no2_lagged_annual_linear_linear.csv,timevarying_steps_ki_seq,KI,single_pollutant_no2_lagged_annual_linear,lagged_annual,linear,NO2,2781314,673351,116044,0.7443869936663533,no2_waitlist_10unit,0.9535397110021868,0.01061548227614109,0.01139055368083517,-4.176636933163205,2.9585067208762504e-5,0.9324877333165964,0.975066961175168
ki_single_pollutant_ozone_cumulative_linear_linear.csv,timevarying_steps_ki_seq,KI,single_pollutant_ozone_cumulative_linear,cumulative,linear,Ozone,2781314,673351,116044,0.7446200710423949,o3_waitlist_cum_10ppb,1.083110638022036,0.0118543756887721,0.01311666237301669,6.086694874732695,1.1526533966740443e-9,1.0556207006708966,1.1113164543390666
ki_single_pollutant_ozone_lagged_annual_linear_linear.csv,timevarying_steps_ki_seq,KI,single_pollutant_ozone_lagged_annual_linear,lagged_annual,linear,Ozone,2781314,673351,116044,0.7446050801627024,o3_waitlist_10ppb,1.0800265572718304,0.01176480513954846,0.01296261844111738,5.9390493710830015,2.8667953030717867e-9,1.0529327496264276,1.1078175361401688
ki_single_pollutant_pm25_cumulative_linear_linear.csv,timevarying_steps_ki_seq,KI,single_pollutant_pm25_cumulative_linear,cumulative,linear,PM2.5,2781314,673351,116044,0.7443656367966544,pm25_waitlist_cum_5ug,0.9989783457716752,0.01389410465663966,0.01509669123016238,-0.06770864271875969,0.9460175692080328,0.969852629313717,1.0289787387872351
ki_single_pollutant_pm25_lagged_annual_linear_linear.csv,timevarying_steps_ki_seq,KI,single_pollutant_pm25_lagged_annual_linear,lagged_annual,linear,PM2.5,2781314,673351,116044,0.7443834513009465,pm25_waitlist_5ug,1.0059640355551986,0.01267526350127469,0.01364237694469001,0.4358713380725657,0.662930081537539,0.9794224219861936,1.0332249069592632
