organ,exposure_window,exposure_form,model_family,pollutant,p25,p75,hazard_ratio,conf_low,conf_high,p_value,wald_chisq,df,n_intervals,adverse_events,concordance
LI,cumulative,spline,single,NO2,0.508116940406361,1.2983450415254638,0.9732884886253286,0.8553711282170682,1.107461370674393,0.17875505460273966,4.906737525664338,3,421374,41324,0.7941422762321384
LI,cumulative,linear,combined,Ozone,3.642077856437832,4.0914002976953485,1.0107380086025264,0.8931194904269993,1.1438461851788488,0.2895631711175577,1.1216512670127854,1,421374,41324,0.7941134699510293
LI,cumulative,spline,combined,Ozone,3.642077856437832,4.0914002976953485,1.03646350660135,0.913168638080273,1.1764054915144084,0.08631055611634528,6.586560943087356,3,421374,41324,0.7941188292591426
LI,cumulative,spline,combined,Ozone,3.642077856437832,4.0914002976953485,1.03646350660135,0.913168638080273,1.1764054915144084,0.08631055611634528,6.586560943087356,3,421374,41324,0.7941188292591426
LI,cumulative,linear,single,Ozone,3.642077856437832,4.0914002976953485,1.0147392403855986,0.8969109451561308,1.1480467838410604,0.12480906971351896,2.3559095609457414,1,421374,41324,0.7941037562050739
LI,cumulative,spline,single,Ozone,3.642077856437832,4.0914002976953485,1.0395493975885828,0.9170625432079976,1.1783961279745363,0.05985061329397768,7.412471085602904,3,421374,41324,0.7940846636699201
LI,cumulative,spline,single,Ozone,3.642077856437832,4.0914002976953485,1.0395493975885828,0.9170625432079976,1.1783961279745363,0.05985061329397768,7.412471085602904,3,421374,41324,0.7940846636699201
LI,cumulative,linear,combined,PM2.5,1.418166418148901,1.9992868747976096,0.9964742747954488,0.7057327631447358,1.4069928904880291,0.8103156947923766,0.05760901658853767,1,421374,41324,0.7941134699510293
LI,cumulative,spline,combined,PM2.5,1.418166418148901,1.9992868747976096,0.9810631833006536,0.6941932816525371,1.3864798105461384,0.7391244504344463,1.2580220625204412,3,421374,41324,0.7941188292591426
LI,cumulative,spline,combined,PM2.5,1.418166418148901,1.9992868747976096,0.9810631833006536,0.6941932816525371,1.3864798105461384,0.7391244504344463,1.2580220625204412,3,421374,41324,0.7941188292591426
LI,cumulative,linear,single,PM2.5,1.418166418148901,1.9992868747976096,0.9871576124415014,0.6997475431125517,1.392616753560311,0.3078044419825387,1.0400732264698465,1,421374,41324,0.7940927026320902
LI,cumulative,spline,single,PM2.5,1.418166418148901,1.9992868747976096,0.9786454495958729,0.6933371451160106,1.381358149871598,0.5588689790462149,2.06576865255417,3,421374,41324,0.7941231836969846
LI,cumulative,spline,single,PM2.5,1.418166418148901,1.9992868747976096,0.9786454495958729,0.6933371451160106,1.381358149871598,0.5588689790462149,2.06576865255417,3,421374,41324,0.7941231836969846
LI,lagged_annual,linear,combined,NO2,0.49071150749528625,1.24663695335388,0.9869987398730726,0.6844962164338269,1.4231875781379286,0.3813555195171966,0.7663276716086026,1,421374,41324,0.794100071680746
LI,lagged_annual,spline,combined,NO2,0.49071150749528625,1.24663695335388,0.9893572047932588,0.6858902795349856,1.4270907576353875,0.7655079796024404,1.147971509711559,3,421374,41324,0.7941121301240011
LI,lagged_annual,spline,combined,NO2,0.49071150749528625,1.24663695335388,0.9893572047932588,0.6858902795349856,1.4270907576353875,0.7655079796024404,1.147971509711559,3,421374,41324,0.7941121301240011
LI,lagged_annual,linear,single,NO2,0.49071150749528625,1.24663695335388,0.9810255136323432,0.6807738874401285,1.4137014890751718,0.12320862526097934,2.3760513420814537,1,421374,41324,0.794095717242904
LI,lagged_annual,spline,single,NO2,0.49071150749528625,1.24663695335388,0.9763255148117091,0.677316862306123,1.4073346817719292,0.2831629460261782,3.806224505764328,3,421374,41324,0.7941305527456406
LI,lagged_annual,spline,single,NO2,0.49071150749528625,1.24663695335388,0.9763255148117091,0.677316862306123,1.4073346817719292,0.2831629460261782,3.806224505764328,3,421374,41324,0.7941305527456406
LI,lagged_annual,linear,combined,Ozone,3.637355819465481,4.083297200472483,1.0144134416308734,0.7537580139612556,1.365205558682508,0.1450042008499729,2.124033738448074,1,421374,41324,0.794100071680746
LI,lagged_annual,spline,combined,Ozone,3.637355819465481,4.083297200472483,1.053984957793946,0.7821850984436888,1.4202319802131604,0.00532705618681409,12.702153590530903,3,421374,41324,0.7941121301240011
LI,lagged_annual,spline,combined,Ozone,3.637355819465481,4.083297200472483,1.053984957793946,0.7821850984436888,1.4202319802131604,0.00532705618681409,12.702153590530903,3,421374,41324,0.7941121301240011
LI,lagged_annual,linear,single,Ozone,3.637355819465481,4.083297200472483,1.0172201048720333,0.7559744905445014,1.3687455789818863,0.06717856678448074,3.3506479138837153,1,421374,41324,0.7941014115077744
LI,lagged_annual,spline,single,Ozone,3.637355819465481,4.083297200472483,1.0556228910178729,0.7838325470094326,1.4216552914171372,0.00361894383553661,13.530623604745893,3,421374,41324,0.7941024163780456
LI,lagged_annual,spline,single,Ozone,3.637355819465481,4.083297200472483,1.0556228910178729,0.7838325470094326,1.4216552914171372,0.00361894383553661,13.530623604745893,3,421374,41324,0.7941024163780456
LI,lagged_annual,linear,combined,PM2.5,1.3979009508151583,1.9507275202335443,0.9993643269711292,0.850305923773638,1.1745526287646235,0.9620395823881324,0.00226521648910642,1,421374,41324,0.794100071680746
LI,lagged_annual,spline,combined,PM2.5,1.3979009508151583,1.9507275202335443,0.9809740088289396,0.8315651609801088,1.1572274202345267,0.785541148425316,1.0649506635814368,3,421374,41324,0.7941121301240011
LI,lagged_annual,spline,combined,PM2.5,1.3979009508151583,1.9507275202335443,0.9809740088289396,0.8315651609801088,1.1572274202345267,0.785541148425316,1.0649506635814368,3,421374,41324,0.7941121301240011
LI,lagged_annual,linear,single,PM2.5,1.3979009508151583,1.9507275202335443,0.9925328568767228,0.8472019468437818,1.162794155100683,0.5204515857454206,0.41299832103162487,1,421374,41324,0.7940772946212644
LI,lagged_annual,spline,single,PM2.5,1.3979009508151583,1.9507275202335443,0.9826712015368112,0.8373432200502758,1.1532220805129598,0.7483037409383801,1.2196151249047902,3,421374,41324,0.7940893530645194
LI,lagged_annual,spline,single,PM2.5,1.3979009508151583,1.9507275202335443,0.9826712015368112,0.8373432200502758,1.1532220805129598,0.7483037409383801,1.2196151249047902,3,421374,41324,0.7940893530645194
LU,cumulative,linear,combined,NO2,0.48000669988331846,1.15475099314138,0.926603680938208,0.6198574411226164,1.385148139825903,0.05392198595701567,3.715112653625288,1,60514,4635,0.797371167897321
LU,cumulative,spline,combined,NO2,0.48000669988331846,1.15475099314138,0.943334884955614,0.6233406053821177,1.4275994496278814,0.3900329152536806,3.0103450908505245,3,60514,4635,0.7977036378397185
LU,cumulative,spline,combined,NO2,0.48000669988331846,1.15475099314138,0.943334884955614,0.6233406053821177,1.4275994496278814,0.3900329152536806,3.0103450908505245,3,60514,4635,0.7977036378397185
LU,cumulative,linear,single,NO2,0.48000669988331846,1.15475099314138,0.9415042386417404,0.6394728438153979,1.3861890148321243,0.06314887404576253,3.452691111457953,1,60514,4635,0.7973943634746975
LU,cumulative,spline,single,NO2,0.48000669988331846,1.15475099314138,0.9678635915764484,0.6559643763772678,1.4280652511539726,0.22833454332435113,4.3261176704888,3,60514,4635,0.797417559052074
LU,cumulative,spline,single,NO2,0.48000669988331846,1.15475099314138,0.9678635915764484,0.6559643763772678,1.4280652511539726,0.22833454332435113,4.3261176704888,3,60514,4635,0.797417559052074
LU,cumulative,linear,combined,Ozone,3.65204586982727,4.027564509842972,0.983452574769192,0.7338397871913889,1.3179701941779671,0.5084877304040984,0.437177873105936,1,60514,4635,0.797371167897321
LU,cumulative,spline,combined,Ozone,3.65204586982727,4.027564509842972,0.9776894951813132,0.722039155847107,1.323857219164856,0.0658744998770086,7.197080498938439,3,60514,4635,0.7977036378397185
LU,cumulative,spline,combined,Ozone,3.65204586982727,4.027564509842972,0.9776894951813132,0.722039155847107,1.323857219164856,0.0658744998770086,7.197080498938439,3,60514,4635,0.7977036378397185
LU,cumulative,linear,single,Ozone,3.65204586982727,4.027564509842972,0.9986798144228702,0.7454510917046012,1.337929990088366,0.9560803093447507,0.0030330349174511,1,60514,4635,0.7971933351374338
LU,cumulative,spline,single,Ozone,3.65204586982727,4.027564509842972,0.9976153929850916,0.7394991156757363,1.3458251013746996,0.08832195582532563,6.534238556021393,3,60514,4635,0.7976495148258399
LU,cumulative,spline,single,Ozone,3.65204586982727,4.027564509842972,0.9976153929850916,0.7394991156757363,1.3458251013746996,0.08832195582532563,6.534238556021393,3,60514,4635,0.7976495148258399
LU,cumulative,linear,combined,PM2.5,1.3936627246963371,1.924045735845963,1.0210350568244932,0.6979339135406984,1.493712466235966,0.5935766004586075,0.2847932854217947,1,60514,4635,0.797371167897321
LU,cumulative,spline,combined,PM2.5,1.3936627246963371,1.924045735845963,1.0882416424430246,0.73672340297697,1.6074823570985597,0.2942896736053959,3.7119966355466687,3,60514,4635,0.7977036378397185
LU,cumulative,spline,combined,PM2.5,1.3936627246963371,1.924045735845963,1.0882416424430246,0.73672340297697,1.6074823570985597,0.2942896736053959,3.7119966355466687,3,60514,4635,0.7977036378397185
LU,cumulative,linear,single,PM2.5,1.3936627246963371,1.924045735845963,0.9814504566706996,0.6717623188527513,1.433907457840406,0.5766895670991989,0.3116170873948125,1,60514,4635,0.7973325086016934
LU,cumulative,spline,single,PM2.5,1.3936627246963371,1.924045735845963,1.0624028901260394,0.72387011354306,1.559257496380971,0.2591459188428165,4.021555445979045,3,60514,4635,0.7971546758418062
LU,cumulative,spline,single,PM2.5,1.3936627246963371,1.924045735845963,1.0624028901260394,0.72387011354306,1.559257496380971,0.2591459188428165,4.021555445979045,3,60514,4635,0.7971546758418062
LU,lagged_annual,linear,combined,NO2,0.4725105308270157,1.1320981135735126,0.9295232117649136,0.5342993544822905,1.6170960978362898,0.06199052899496798,3.483312637883484,1,60514,4635,0.797417559052074
LU,lagged_annual,spline,combined,NO2,0.4725105308270157,1.1320981135735126,0.9402818262826772,0.5354902212620986,1.651066401835832,0.4995361799862717,2.368441933978066,3,60514,4635,0.7976572466849654
LU,lagged_annual,spline,combined,NO2,0.4725105308270157,1.1320981135735126,0.9402818262826772,0.5354902212620986,1.651066401835832,0.4995361799862717,2.368441933978066,3,60514,4635,0.7976572466849654
LU,lagged_annual,linear,single,NO2,0.4725105308270157,1.1320981135735126,0.9450251589998696,0.5559572284167907,1.6063691692361788,0.08177931891743039,3.0291803580369385,1,60514,4635,0.7974252909111996
LU,lagged_annual,spline,single,NO2,0.4725105308270157,1.1320981135735126,0.9699495624066646,0.5694489714930598,1.6521272330094046,0.2827380725939152,3.809888094569795,3,60514,4635,0.797417559052074
LU,lagged_annual,spline,single,NO2,0.4725105308270157,1.1320981135735126,0.9699495624066646,0.5694489714930598,1.6521272330094046,0.2827380725939152,3.809888094569795,3,60514,4635,0.797417559052074
LU,lagged_annual,linear,combined,Ozone,3.652171257681755,4.02039336776404,0.981728064736568,0.7107607770908562,1.3559977198463309,0.4453244070951061,0.5825247259171857,1,60514,4635,0.797417559052074
LU,lagged_annual,spline,combined,Ozone,3.652171257681755,4.02039336776404,0.9867327331047486,0.700129063003134,1.3906600054624625,0.03635019431650231,8.5231985729986,3,60514,4635,0.7976572466849654
LU,lagged_annual,spline,combined,Ozone,3.652171257681755,4.02039336776404,0.9867327331047486,0.700129063003134,1.3906600054624625,0.03635019431650231,8.5231985729986,3,60514,4635,0.7976572466849654
LU,lagged_annual,linear,single,Ozone,3.652171257681755,4.02039336776404,0.995373027600321,0.7209946819639602,1.374167506167201,0.8406155652963789,0.04044368765023223,1,60514,4635,0.797123748405304
LU,lagged_annual,spline,single,Ozone,3.652171257681755,4.02039336776404,0.9986927833691516,0.7170472485223469,1.3909645112075752,0.04258340186186196,8.172217271133372,3,60514,4635,0.7974716820659528
LU,lagged_annual,spline,single,Ozone,3.652171257681755,4.02039336776404,0.9986927833691516,0.7170472485223469,1.3909645112075752,0.04258340186186196,8.172217271133372,3,60514,4635,0.7974716820659528
LU,lagged_annual,linear,combined,PM2.5,1.3840508609401936,1.898354811687448,1.0204659360390156,0.7640042139057616,1.3630169934434846,0.5845767604725279,0.2988937693944688,1,60514,4635,0.797417559052074
LU,lagged_annual,spline,combined,PM2.5,1.3840508609401936,1.898354811687448,1.0882370333665494,0.7965689996489548,1.486700890082752,0.2108423291524267,4.5162846041965485,3,60514,4635,0.7976572466849654
LU,lagged_annual,spline,combined,PM2.5,1.3840508609401936,1.898354811687448,1.0882370333665494,0.7965689996489548,1.486700890082752,0.2108423291524267,4.5162846041965485,3,60514,4635,0.7976572466849654
LU,lagged_annual,linear,single,PM2.5,1.3840508609401936,1.898354811687448,0.9850464003409056,0.7437002276463232,1.3047144195389748,0.6391465700563733,0.21986005508855008,1,60514,4635,0.79734024046081875
