organ,model,n,adverse_events,concordance,term,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1320,0.889111626383258,0.36536682130900827,0.38750449644361024,-0.30330612533206086,0.7616565785871846,0.41601775296206284,1.9002061295253685
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1321,1.8792632054169604e-6,1172.106577516938,0.9235029392490682,-14.27676102544203,3.054725526343023e-46,3.0753920235346714e-7,1.1483512242367674e-5
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1325,0.41298743809302463,1.1004367954156724,0.9621982978273967,-0.9190809261668157,0.35805324507428776,0.0626487147602917,2.7224600644280748
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1328,1.0438175690691973,0.584331431298646,0.5034104429335993,0.08518840346347442,0.9321116097627695,0.38915342449844204,2.799808633064954
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1329,0.2502476182084828,1.07174737944518,0.683815277834434,-2.0258459022261444,0.042780578389982886,0.06550965811233131,0.9559486680824315
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1330,1.7425378085878653,1.06166621539676,1.0292356844926178,0.5395679237348417,0.5894950425352496,0.23179027299131566,13.099937176707863
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1331,164953573.810526,11423.33390921047,0.3436671991748091,55.056678865075355,0,84106910.22866261,323513031.6746783
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1332,0.009144202953203758,4.784000477286449,0.9610937820707258,-4.884679565181297,1.0359719339690252e-6,0.0013901489822229615,0.06014927084697846
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1402,0.2866263957202732,0.1652008491779038,0.16744063293174768,-7.462798285203873,8.470397313856907e-14,0.20643838715050913,0.3979622775472359
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1999,0.2596373097626482,0.07782233685356346,0.07668835570488557,-17.583759253791804,3.2808452301779164e-69,0.22340343878871066,0.3017479631750049
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad1Missing,0.278622687590014,0.028002890403463623,0.027202566906357157,-46.97706621115951,0,0.26415668764281414,0.29388088839474186
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2302,2.2635398949071908,0.6562576857305611,0.6276068157259288,1.3016587656263665,0.19303306130893183,0.6615585143855729,7.744761414785883
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2303,5274729783978245e5,0,0,Inf,0,5274729783978245e5,5274729783978245e5
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2305,1.6139162748201357,0.2443320470562852,0.21090266657474735,2.269595268467713,0.02323215097517471,1.0674814227950504,2.440066577748205
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2306,2.4138964212603113,0.3455067924936188,0.34560793929723965,2.54983209017807,0.010777481213234758,1.2261302852776177,4.752264912251169
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2309,0.006455938484077071,25.121723597646678,1.1642189779346659,-4.331448784226534,1.4813140633273934e-5,6.591350297804651e-4,0.06323308552432605
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2310,1.49063814480413,0.3073246315545112,0.24318043305889217,1.641597180955125,0.10067351228013435,0.9255005273511855,2.4008652756844397
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2311,1.4359086487684911,0.5472686225083617,0.576790435573225,0.62726049397685,0.5304884951103372,0.46361972229016485,4.44725180676787
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2313,2.714885552005404,0.7940293001158114,0.9152583959551416,1.091221673522733,0.2751753532849136,0.451525380451664,16.32378572631913
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2316,5.112599358150368,0.2829499402811708,0.282970792133105,5.766347626328819,8.100788207114722e-9,2.9361388277179388,8.902396559114806
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2317,0.03665600780863183,29.139718110980667,1.3657670728403253,-2.4207480221137936,0.015488609330342957,0.0025211699627060726,0.5329521326774299
HR,clinical_center_community_plus_prior_pollution,72946,9929,0.7563904818699081,vad2318,0.5443363087148223,1.1348339594511396,0.43320397057071075,-1.4039299034852877,0.16033972395412371,0.23287529369963433,1.272363470929006
