zip_id,zip
16266,72761
16267,72851
16268,73075
16269,85085
16270,33403
16271,32514
16272,32073
16273,25177
16274,25621
16275,02739
16276,02453
16277,02576
16278,02482
16279,74940
16280,74435
16281,33607
16282,32738
16283,33181
16284,33904
16285,26282
16286,24874
16287,46012
16288,47711
16289,47859
16290,73016
16291,73018
16292,73109
16293,33409
16294,33707
16295,34652
16296,33763
16297,33018
16298,26060
16299,24894
16301,46156
16302,46710
16303,46184
16304,73550
16305,74127
16306,73007
16307,33470
16308,32206
16309,32653
16310,77015
16311,75965
16312,46538
16313,46506
16314,73546
16315,74039
16316,32712
16317,32063
16318,32502
16319,79849
16320,77517
16321,94536
16322,24053
16323,23410
16324,23389
16325,73530
16326,74867
16327,32148
16328,33140
16329,34667
16330,94070
16331,91104
16332,93101
16333,94931
16334,24265
16335,23102
16336,20111
16337,70126
16338,70763
16339,71351
16340,71450
16341,33193
16342,46168
16343,47348
16344,14206
16345,91304
16346,95823
16347,11691
16348,23923
16349,22610
16350,60120
16351,60656
16352,52302
16353,52727
16354,52748
16355,50058
16356,17532
16357,16504
16358,15116
16359,15447
16360,07757
16361,07504
16362,07930
16363,07758
16364,07419
16365,61277
16366,61745
16367,52321
16368,50025
16369,51430
16370,50028
16371,15206
16372,16214
16373,16674
16374,98116
16375,63128
16376,99338
16377,64130
16378,61036
16379,61611
16380,50841
16381,50665
16382,19473
16383,15066
16384,63026
16385,63869
16386,60621
16387,60160
16388,44454
16389,62615
16390,55056
16391,56673
16392,30135
16393,30547
16394,63545
16395,63939
16396,63846
16397,60479
16398,41044
16399,40118
16400,55122
16401,56537
16402,55108
16403,55443
16404,30102
16405,30808
16406,98258
16407,64161
16408,59635
16409,59916
16410,59875
16411,41630
16412,44113
16413,40504
16414,64050
16415,63662
16416,64781
16417,63945
16418,63113
16419,31904
16420,30567
16421,98292
16422,59647
16423,45171
16424,40242
16425,56315
16426,55787
16427,55105
16428,56041
16429,89441
16430,89142
16431,89034
16432,98002
16433,98943
16434,38328
16435,38116
16436,40023
16437,41317
16438,40209
16439,56578
16440,55718
16441,89411
16442,89161
16443,37760
16444,37018
16445,53018
16446,53181
16447,54902
16448,58368
16449,58641
16450,89029
16451,48462
16452,37035
16453,57434
16454,54423
16455,53073
16456,56159
16457,55007
16458,49036
16459,48125
16460,48917
16461,37877
16462,57107
16463,54157
16464,54227
16465,53089
16466,51056
16467,51061
16468,51571
16469,50214
16470,48169
16471,48380
16472,57793
16473,57224
16474,53402
16475,54559
16476,50207
16477,50554
16478,50274
16479,50449
16480,49770
16481,49056
16482,57754
16483,57454
16484,60143
16485,53528
16486,45251
16487,45342
16488,55934
16489,56277
16490,48341
16491,49034
16492,48876
16493,60090
16494,60175
16495,62207
16496,43345
16497,43106
16498,45801
16499,21540
16500,53792
16501,63840
16502,74750
16503,13645
16504,12863
16505,51460
16506,52646
16507,83218
16508,46937
16509,47464
16510,65741
16511,48892
16512,48230
16513,49534
16514,61937
16515,60518
16516,61241
16517,60459
16518,45652
16519,44807
16520,45833
16521,04057
16522,24714
16523,53928
16524,17931
16525,07208
16526,07017
16527,07901
16528,07094
16529,07828
16530,62450
16531,60563
16532,44699
16533,45312
16534,15330
16535,17084
16536,19150
16537,07074
16538,07747
16539,07103
16540,08730
16541,07458
16542,08077
16543,62032
16544,60108
16545,20135
16546,44103
16547,66753
16548,83330
16549,83841
16550,06095
16551,06382
16552,06519
16553,06777
16554,06256
16555,13795
16556,27042
16557,47427
16558,46764
16559,45120
16560,78588
16562,83446
16563,06231
16564,06716
16565,06377
16566,32246
16567,31824
16569,29916
16570,02832
16571,83548
16572,98650
16573,66769
16574,12566
16575,13846
16576,54741
16577,93109
16578,95224
16579,74438
16580,49656
16581,08247
16582,45218
16583,44826
16584,41837
16585,19711
16586,19810
16587,20012
16589,13060
16590,11427
16591,36913
16592,62890
16593,97327
16594,43779
16595,75778
16596,19803
16597,04642
16598,04617
16599,04068
16600,10510
16601,66521
16602,67336
16603,97388
16604,79102
16605,75960
16606,37078
16607,37932
16608,43811
16609,19806
16610,70761
16611,70036
16612,66743
16613,67622
16614,66537
16615,95919
16616,65660
16617,45743
16618,47273
16619,14894
16620,12979
16621,27957
16622,29114
16623,10986
16624,66092
16625,67758
16626,02873
16627,21240
16628,63732
16629,64479
16630,13640
16631,62655
16632,94511
16633,97901
16634,20637
16635,21655
16636,64741
16637,02532
16638,20895
16639,62627
16640,62351
16641,28209
16642,28685
16643,28544
16644,27884
16645,28208
16646,27505
16647,20640
16648,21057
16649,06461
16650,50516
16651,16411
16652,70836
16653,49766
16654,60129
16655,04001
16656,04666
16657,04479
16658,04911
16659,04051
16660,27455
16661,28636
16662,20814
16663,21015
16664,02019
16665,25022
16666,25133
16667,25125
16668,25989
16669,81504
16670,80109
16671,80861
16672,27027
16673,28212
16674,25685
16675,21082
16676,02035
16677,21562
16678,20860
16679,95374
16680,92317
16681,80909
16682,80611
16683,80103
16684,25035
16685,25984
16686,21755
16687,20677
16688,74083
16689,97324
16690,43334
16691,40464
16692,30622
16693,12752
16694,11693
16695,26812
16696,25040
16697,82644
16698,82423
16699,74845
16700,97498
16701,40003
16702,42124
16703,75420
16704,13363
16705,30002
16706,12067
16707,88118
16708,82833
16709,13456
16710,97875
16711,52158
16712,20120
16713,65479
16714,38257
16715,87513
16716,50130
16717,16877
16718,14519
16719,14882
16720,12202
16721,22920
16722,23976
16723,77483
16724,65039
16725,67836
16726,06478
16727,06488
16728,81524
16729,72768
16730,17260
16731,16218
16732,29332
16733,57766
16734,67837
16735,66211
16736,54754
16737,66858
16738,35404
16739,29829
16740,08224
16741,16056
16742,18622
16743,16726
16744,15104
16745,15474
16746,46562
16747,78705
16748,76023
16749,39663
16750,54457
16751,54770
16752,03582
16753,15026
16754,02891
16755,02816
16756,02828
16758,37175
16759,14125
16760,11971
16761,54666
16762,25676
16763,17754
16764,16023
16765,70652
16766,56567
16767,12903
16768,89039
16769,45832
16770,44505
16771,93523
16772,13861
16773,91360
16774,24974
16775,15610
16776,16672
16777,18854
16778,56271
16779,56181
16780,56282
16781,44404
16782,43766
16783,40067
16784,26437
16785,24872
16786,15017
16787,04071
16788,55356
16789,55445
16790,56657
16792,47384
16793,47231
16794,51545
16795,25646
16796,26763
16797,71264
16798,04694
16799,04554
16800,04677
16801,16936
16802,56566
16803,55376
16804,44085
16805,44634
16806,45202
16807,03886
16808,03755
16809,03249
16810,04662
16811,04490
16812,04021
16813,55417
16814,32082
16815,32579
16816,32053
16817,40516
16818,57037
16819,57382
16820,03246
16821,03301
16822,03773
16823,03253
16824,98662
16825,98832
16826,54005
16827,03911
16828,32147
16829,08758
16831,51058
16832,52551
16833,77538
16834,77547
16835,03811
16836,03218
16837,68981
16838,69211
16839,59863
16840,04685
16841,04855
16842,61265
16846,44847
16847,43903
16848,68967
16849,68715
16850,68720
16851,68937
16852,61075
16853,62931
16854,30327
16855,39866
16856,14623
16857,12989
16858,69038
16859,68366
16860,68106
16861,68454
16862,79934
16863,62640
16864,62466
16866,60146
16867,62354
16868,12306
16869,11433
16870,14606
16871,78357
16872,85310
16873,85147
16874,21666
16875,21010
16876,62941
16877,62954
16878,62245
16879,10026
16880,13495
16881,11570
16882,10520
16883,11763
16884,85530
16885,11211
16886,11959
16887,14209
16888,60607
16889,77018
16890,75492
16891,61231
16892,61370
16893,49421
16894,49032
16895,02368
16896,02476
16897,12092
16898,95677
16899,12571
16900,35127
16901,56542
16902,48607
16903,72719
16904,84329
16905,60531
16906,62673
16907,35203
16908,01950
16909,66083
16910,50541
16911,66023
16912,91763
16913,92886
16914,50157
16915,84096
16916,84054
16917,84328
16918,93925
16919,92091
16920,95233
16921,67835
16922,66862
16923,67026
16924,66939
16925,67734
16926,67952
16927,15433
16928,18051
16929,72350
16930,71676
16931,21663
16932,21665
16933,21667
16934,08104
16935,26438
16936,55340
16937,46239
16938,38929
16939,21757
16940,21758
16941,17071
16942,13028
16943,05084
16944,02833
16945,01029
16946,05142
16947,21673
16948,21678
16949,05408
16950,32224
16951,60151
16952,50433
16953,50434
16954,08234
16955,26574
16956,26581
16957,01031
16958,01032
16959,05148
16960,01034
16961,05441
16962,03223
16963,01103
16964,06096
16965,05452
16966,35218
16967,32225
16968,46241
16969,12859
16970,12862
16971,17040
16972,05149
16973,05151
16974,03071
16975,06059
16976,03082
16977,05252
16978,05254
16979,03237
16980,05458
16981,05459
16982,05461
16983,32226
16984,40763
16985,48203
16986,12871
16987,12873
16988,12878
16989,05257
16990,05261
16991,05262
16992,05340
16993,05343
16994,01079
16995,05464
16996,05465
16997,02894
16998,21774
16999,21787
17000,26631
17001,17042
17002,12910
17003,12911
17004,05353
17005,05355
17006,01083
17007,01084
17008,05401
17009,01088
17010,05483
17011,38841
17012,35212
17013,08248
17014,26588
17015,21779
17016,12912
17017,12913
17018,12914
17019,08068
17020,21649
17021,12789
17022,12858
17023,50320
17024,50321
17025,60137
17026,21783
17027,08260
17028,26615
17029,12919
17030,17046
17031,12921
17032,05056
17033,32157
17034,48141
17035,46160
17036,55330
17037,48189
17038,08311
17039,26656
17040,21797
17041,12926
17042,12927
17043,12934
17044,12937
17045,35150
17046,46162
17047,48191
17048,30176
17049,50324
17050,32212
17051,26591
17052,21782
17053,12942
17054,12945
17055,46164
17056,48150
17057,38827
17058,38915
17059,30178
17060,21784
17061,26627
17062,17051
17063,12955
17064,12957
17065,50222
17066,48152
17067,46171
17068,46172
17069,46228
17070,60140
17071,55333
17072,21679
17073,08107
17074,26448
17075,26451
17076,08108
17077,12958
17078,12961
17079,12962
17080,50228
17081,50230
17082,48159
17083,46229
17084,55334
17085,46231
17086,08110
17087,21702
17088,08201
17089,12966
17090,12967
17091,12972
17092,50232
17093,55127
17094,50235
17095,55150
17096,50242
17097,50244
17098,38920
17099,48195
17100,30182
17101,21703
17102,08204
17103,21711
17104,08212
17105,17058
17106,12973
17107,55302
17108,60104
17109,30183
17110,30185
17111,21727
17112,21734
17113,26519
17114,17059
17115,17065
17116,48162
17117,21660
17118,08097
17119,30187
17120,40734
17121,26525
17122,26537
17123,12992
17124,12993
17125,17069
17126,21661
17127,26419
17128,40737
17129,30188
17130,26547
17131,21754
17132,08080
17133,21623
17134,21624
17135,12833
17136,12835
17137,12837
17138,16730
17139,02631
17140,01890
17141,01097
17142,48738
17143,01057
17144,05649
17145,05046
17146,05146
17147,05362
17148,05761
17149,08081
17150,26338
17151,12841
17152,12842
17153,17025
17154,99131
17155,14808
17156,80474
17157,21657
17158,05828
17159,26524
17160,87583
17161,77046
17162,01840
17163,02644
17164,74359
17165,03233
17166,26343
17167,21629
17168,26369
17169,17028
17170,17030
17171,04853
17172,04856
17173,50857
17174,97102
17175,13081
17176,12423
17177,03441
17178,65801
17179,64092
17180,28330
17181,15678
17182,55905
17183,89557
17184,33960
17185,21634
17186,21635
17187,04860
17188,04901
17189,04912
17190,04923
17191,38589
17192,67109
17193,82420
17194,06332
17195,06467
17196,15764
17197,18340
17198,36130
17200,05682
17201,21638
17202,26372
17203,04930
17204,03034
17205,05035
17206,05037
17207,02813
17208,28133
17209,27814
17210,97028
17211,36547
17212,71034
17213,21675
17214,31067
17215,50105
17216,08088
17217,21643
17218,01011
17219,02822
17220,05069
17221,05072
17222,32145
17223,27942
17224,28439
17225,03813
17226,83825
17227,59454
17228,18225
17229,15727
17230,56313
17231,21715
17232,70537
17233,21077
17234,28378
17235,92415
17236,21644
17237,21645
17238,26384
17239,04938
17240,04947
17241,04956
17242,04958
17243,03446
17244,65710
17245,64661
17246,74830
17247,67332
17248,05837
17249,05678
17250,42254
17251,40363
17252,78338
17253,76263
17254,43791
17255,50272
17256,08093
17257,26408
17258,05048
17259,05052
17260,01009
17261,06022
17262,05053
17263,67221
17264,66506
17265,12183
17266,84774
17267,56080
17268,21647
17269,71942
17270,71728
17271,17727
17272,15532
17273,27599
17274,94575
17275,21652
17276,51244
17277,08094
17278,12748
17279,12751
17280,16941
17281,48134
17282,48135
17283,50211
17284,35149
17285,48138
17286,12422
17287,13684
17288,70523
17289,05860
17290,01259
17291,20661
17292,21767
17293,64420
17294,16263
17295,16321
17296,75564
17297,82929
17298,27259
17299,12785
17300,16938
17301,16942
17302,12759
17303,04963
17304,04981
17305,04983
17306,02802
17307,02808
17308,24138
17309,22820
17310,80741
17311,23298
17312,70712
17313,13138
17314,04535
17315,26228
17316,08055
17317,12762
17318,12764
17319,12765
17320,12769
17321,12849
17322,12851
17323,12857
17324,47840
17325,03266
17326,15536
17327,15488
17328,26271
17329,26273
17330,12770
17331,12771
17332,17004
17333,04757
17334,04761
17335,04768
17336,04773
17337,18415
17338,39736
17339,97125
17340,72075
17341,81046
17342,81222
17343,26275
17344,08057
17345,21557
17346,17006
17347,12777
17348,17007
17349,12779
17350,04777
17351,04785
17352,04841
17353,04843
17354,04852
17355,12974
17356,22724
17357,05354
17358,48426
17359,24715
17360,21561
17361,26285
17362,12780
17363,12781
17364,12788
17365,12792
17366,99031
17367,47381
17368,64868
17369,38347
17370,25942
17371,60930
17372,04787
17373,04406
17374,03448
17375,27506
17376,27929
17377,26292
17378,26296
17379,08069
17380,08071
17381,12808
17382,12809
17383,12810
17384,25853
17385,60917
17386,79259
17387,56262
17388,01944
17389,18602
17390,17933
17391,49902
17392,08324
17393,39737
17394,08070
17395,26321
17396,12817
17397,17017
17398,17018
17399,55084
17400,26731
17401,26430
17402,93237
17403,17946
17404,23055
17405,62081
17406,31561
17407,32323
17408,59735
17409,14173
17410,12085
17411,21619
17412,26327
17413,41095
17414,35543
17415,40921
17416,50468
17417,40923
17418,40927
17419,50604
17420,46408
17421,50606
17422,48320
17423,17516
17424,13406
17425,13408
17426,35544
17427,13471
17428,01515
17429,40940
17430,40943
17431,40946
17432,48212
17433,30234
17434,08848
17435,08852
17436,08853
17437,08858
17438,17518
17439,17520
17440,13417
17441,13420
17442,01516
17443,01522
17444,06468
17445,01532
17446,01534
17447,06470
17448,55370
17449,60177
17450,50479
17451,48215
17452,60180
17453,08865
17454,08867
17455,08882
17456,17529
17457,17536
17458,13431
17459,01568
17460,01569
17461,01571
17462,06510
17463,01583
17464,01590
17465,01604
17466,40979
17467,55372
17468,40983
17469,08884
17470,08886
17471,08889
17472,08901
17473,13433
17474,13436
17475,13450
17476,01605
17477,06517
17478,01609
17479,01612
17480,40988
17481,35401
17482,10467
17483,06390
17484,15005
17485,15007
17486,10014
17487,10018
17488,10025
17489,13454
17490,13459
17491,13461
17492,13464
17493,06604
17494,06606
17495,06610
17496,01731
17497,06611
17498,10469
17499,10474
17500,15087
17501,15089
17502,10031
17503,10033
17504,10044
17505,10069
17506,15014
17507,15015
17508,10167
17509,10271
17510,10280
17511,26691
17512,26714
17513,21835
17514,17210
17515,01746
17516,06705
17517,06754
17518,10512
17519,10514
17520,10516
17521,15019
17522,15027
17523,10307
17524,15037
17525,13110
17526,05653
17527,05736
17528,50447
17529,06759
17530,01778
17531,06782
17532,01821
17533,10546
17534,10548
17535,10552
17536,15135
17537,10562
17538,10310
17539,15054
17540,15056
17541,10454
17542,10466
17543,17361
17544,08809
17545,13322
17546,05764
17547,03457
17548,06790
17549,01824
17550,06801
17551,01832
17552,01835
17553,06812
17554,10509
17555,15101
17556,17363
17557,17365
17558,05767
17559,01367
17560,05769
17561,01368
17562,05774
17563,06824
17564,06831
17565,06880
17566,10530
17567,10536
17568,10538
17569,13329
17570,13332
17571,13333
17572,01370
17573,05778
17574,01378
17575,06890
17576,01879
17577,38954
17578,32352
17579,46404
17580,55423
17581,48310
17582,13335
17583,13337
17584,17372
17585,05821
17586,03561
17587,05825
17588,05827
17589,40868
17590,38957
17591,40870
17592,32356
17593,30311
17594,39113
17595,48312
17596,13340
17597,13348
17598,01431
17599,01432
17600,06389
17601,05842
17602,05846
17603,05850
17604,40873
17605,38962
17606,55360
17607,30313
17608,41101
17609,50595
17610,13350
17611,13353
17612,13354
17613,01451
17614,06410
17615,05857
17616,05858
17617,05867
17618,40874
17619,46307
17620,30314
17621,50597
17622,50599
17623,55428
17624,48315
17625,13364
17626,17407
17627,17408
17628,05872
17629,01468
17630,01473
17631,32257
17632,30309
17633,40903
17634,38964
17635,55362
17636,50601
17637,60416
17638,48316
17639,17502
17640,17505
17641,17509
17642,13404
17643,50585
17644,41094
17645,50586
17646,01474
17647,46310
17648,60173
17649,40914
17650,48211
17651,35554
17652,50602
17653,55430
17654,38946
17655,35226
17656,60162
17657,17255
17658,13136
17659,13140
17660,26753
17661,08344
17662,17240
17663,13120
17664,13122
17665,05485
17666,40823
17667,38949
17668,40826
17669,17262
17670,13142
17671,17265
17672,08349
17673,26767
17674,08360
17675,05486
17676,05488
17677,05489
17678,02898
17679,38950
17680,48207
17681,40830
17682,50456
17683,48208
17684,13143
17685,17267
17686,13147
17687,26801
17688,21822
17689,01222
17690,03256
17691,03257
17692,05640
17693,03268
17694,55355
17695,40844
17696,35234
17697,13204
17698,13206
17699,13208
17700,13209
17701,21841
17702,17082
17703,17086
17704,05647
17705,06243
17706,05648
17707,03273
17708,38953
17709,50459
17710,40856
17711,17327
17712,17352
17713,17087
17714,17088
17715,17090
17716,17094
17717,05650
17718,01237
17719,05654
17720,02907
17721,26817
17722,26823
17723,08502
17724,03444
17725,03445
17726,05751
17727,01344
17728,01346
17729,05753
17730,05757
17731,13036
17732,13039
17733,01242
17734,01244
17735,03279
17736,05661
17737,05663
17738,03282
17739,01253
17740,08505
17741,21842
17742,08514
17743,13214
17744,13219
17745,13301
17746,13303
17747,13040
17748,13044
17749,17110
17750,05672
17751,01256
17752,01257
17753,05677
17754,01264
17755,01267
17756,01270
17757,08515
17758,08520
17759,21851
17760,13320
17761,17360
17762,01340
17763,13054
17764,13061
17765,13063
17766,03307
17767,02917
17768,05733
17769,05737
17770,08528
17771,08530
17772,21856
17773,05758
17774,05759
17775,05760
17776,03451
17777,17112
17778,13071
17779,13072
17780,05742
17781,03443
17782,50438
17783,32233
17784,46254
17785,08535
17786,08542
17787,21872
17788,08550
17789,08554
17790,21890
17791,13308
17792,13313
17793,17345
17794,13319
17795,13073
17796,13074
17797,35223
17798,30214
17799,08562
17800,08609
17801,08610
17802,21904
17803,17268
17804,13148
17805,13077
17806,13078
17807,55349
17808,38940
17809,60155
17810,21915
17811,08619
17812,21919
17813,08641
17814,13156
17815,13157
17816,13158
17817,13080
17818,13082
17819,17211
17820,40771
17821,30216
17822,08648
17823,08721
17824,08736
17825,08742
17826,13160
17827,13165
17828,17318
17829,13203
17830,13083
17831,17213
17832,13084
17833,40806
17834,38941
17835,08753
17836,08759
17837,08807
17838,26678
17839,26680
17840,17223
17841,17224
17842,13090
17843,38943
17844,48205
17845,08826
17846,08827
17847,08837
17848,26690
17849,08323
17850,17229
17851,13104
17852,30217
17853,40815
17854,08844
17855,17244
17856,17246
17857,26705
17858,26707
17859,26720
17860,08352
17861,17236
17862,13114
17863,40819
17864,38944
17865,40820
17866,48206
17867,19104
17868,19107
17869,35559
17870,50611
17871,48322
17872,19438
17873,19454
17874,19465
17875,30331
17876,50621
17877,39149
17878,13862
17879,13863
17880,30318
17881,14004
17882,17935
17883,19492
17884,19501
17885,19503
17886,55374
17887,55375
17888,55438
17889,41174
17890,50625
17891,13865
17892,17878
17893,14008
17894,17938
17895,46324
17896,46327
17897,41003
17898,48219
17899,39152
17900,30337
17901,32410
17902,13901
17903,17889
17904,14011
17905,17948
17906,17952
17907,17953
17908,17954
17909,30251
17910,50501
17911,55378
17912,30338
17913,48340
17914,46514
17915,13903
17916,13905
17917,17959
17918,14030
17919,14031
17920,14033
17921,46341
17922,55384
17923,50515
17924,50629
17925,15483
17926,15484
17927,15486
17928,14001
17929,17929
17930,17930
17931,17963
17932,17964
17933,14042
17934,50510
17935,41007
17936,15490
17937,11236
17938,11237
17939,11354
17940,15521
17941,15148
17942,15201
17943,10595
17944,13492
17945,17978
17946,17981
17947,14048
17948,50511
17949,55381
17950,50514
17951,11357
17952,11362
17953,15530
17954,11364
17955,02459
17956,30273
17957,50558
17958,11219
17959,14054
17960,14055
17961,19109
17962,19111
17963,19113
17964,30257
17965,48223
17966,50518
17967,55386
17968,11366
17969,11372
17970,11374
17971,15538
17972,13685
17973,13813
17974,02766
17975,02767
17976,02770
17977,19114
17978,19115
17979,19118
17980,19122
17981,19123
17982,19129
17983,39045
17984,60185
17985,15540
17986,15544
17987,11385
17988,02771
17989,02777
17990,02779
17991,02780
17992,19130
17993,19131
17994,19133
17995,19134
17996,19138
17997,30253
17998,55382
17999,15559
18000,11413
18001,11416
18002,11420
18003,02790
18004,01343
18005,03595
18006,03598
18007,19139
18008,19143
18009,19144
18010,19146
18011,55432
18012,46502
18013,48324
18014,30324
18015,11422
18016,15612
18017,15616
18018,15618
18019,15628
18020,15633
18021,03601
18022,03607
18023,03740
18024,03748
18025,03765
18026,03770
18027,19148
18028,19149
18029,19151
18030,19301
18031,46504
18032,50613
18033,60422
18034,11434
18035,15639
18036,15646
18037,03771
18038,03774
18039,03780
18040,03781
18041,19310
18042,19311
18043,19317
18044,41146
18045,41149
18046,41159
18047,15656
18048,11547
18049,15660
18050,15663
18051,11557
18052,17862
18053,03785
18054,03816
18055,03826
18056,03833
18057,19330
18058,19343
18059,46507
18060,60423
18061,50616
18062,17864
18063,13839
18064,13841
18065,03836
18066,03840
18067,03841
18068,03845
18069,03856
18070,03861
18071,03862
18072,19344
18073,19348
18074,46510
18075,39145
18076,13842
18077,13844
18078,13850
18079,13860
18080,03867
18081,03872
18082,03883
18083,19103
18084,19365
18085,19373
18086,19403
18087,19422
18088,48329
18089,50619
18090,55437
18091,35464
18092,50545
18093,50546
18094,46371
18095,13673
18096,13675
18097,17777
18098,15225
18099,10954
18100,10956
18101,10970
18102,10975
18103,17758
18104,17763
18105,55410
18106,30285
18107,50548
18108,13681
18109,13682
18110,15260
18111,10980
18112,10983
18113,17565
18114,13665
18115,06902
18116,01887
18117,41043
18118,55411
18119,50556
18120,13690
18121,17801
18122,13473
18123,13475
18124,13478
18125,06907
18126,01908
18127,01923
18128,01940
18129,01951
18130,01983
18131,46375
18132,50557
18133,39079
18134,13697
18135,17813
18136,13731
18137,17569
18138,13480
18139,02026
18140,02030
18141,02052
18142,02054
18143,02061
18144,39082
18145,10987
18146,10988
18147,10989
18148,10993
18149,13734
18150,13736
18151,17578
18152,13488
18153,02090
18154,02093
18155,02110
18156,02116
18157,02144
18158,02150
18159,02170
18160,15310
18161,15316
18162,15329
18163,13739
18164,13750
18165,13491
18166,13494
18167,02188
18168,02322
18169,02330
18170,02333
18171,02367
18172,02379
18173,02421
18174,11023
18175,11024
18176,15334
18177,15345
18178,13752
18179,13753
18180,17601
18181,13602
18182,02451
18183,02465
18184,02494
18185,02534
18186,02538
18187,02542
18188,15349
18189,11096
18190,15351
18191,11101
18192,11102
18193,17823
18194,13776
18195,17830
18196,13608
18197,13612
18198,02563
18199,02575
18200,02601
18201,02645
18202,15364
18203,11105
18204,11205
18205,15412
18206,15413
18207,17836
18208,13787
18209,17840
18210,13804
18211,02723
18212,13613
18213,13616
18214,17702
18215,02655
18216,02659
18217,02720
18218,02721
18219,11210
18220,15417
18221,11218
18222,17846
18223,17847
18224,13618
18225,17729
18226,39057
18227,55397
18228,60194
18229,15425
18230,15431
18231,13832
18232,02740
18233,02743
18234,02745
18235,02760
18236,13620
18237,13624
18238,30265
18239,41018
18240,11221
18241,15440
18242,15442
18243,15448
18244,15454
18245,13807
18246,17844
18247,02725
18248,13630
18249,13634
18250,50533
18251,41030
18252,48228
18253,11228
18254,15464
18255,15468
18256,15477
18257,17856
18258,13830
18259,17744
18260,13638
18261,17747
18262,30269
18263,50536
18264,15469
18265,13666
18266,10579
18267,10583
18268,10590
18269,13652
18270,17752
18271,35456
18272,35458
18273,50539
18274,17764
18275,13670
18276,10594
18277,10607
18278,10707
18279,10910
18280,10913
18281,10917
18282,13656
18283,13660
18284,50540
18285,32330
18286,41039
18287,46366
18288,17772
18289,13672
18290,10921
18291,10924
18292,15221
18293,13661
18294,30277
18295,50543
18296,48028
18297,40036
18298,18437
18299,18438
18300,18443
18301,14618
18302,40077
18303,46040
18304,30033
18305,16154
18306,11960
18307,11961
18308,16212
18309,16213
18310,40037
18311,16313
18312,14620
18313,48048
18314,48049
18315,30035
18316,46044
18317,60022
18318,46049
18319,38642
18320,60020
18321,16217
18322,11975
18323,16224
18324,12046
18325,12051
18326,16316
18327,48054
18328,46051
18329,48059
18330,40145
18331,24716
18332,20002
18333,24719
18334,24733
18335,20608
18336,12009
18337,16232
18338,16245
18339,18330
18340,18331
18341,14521
18342,18332
18343,32059
18344,38651
18345,50050
18346,20611
18347,20005
18348,19707
18349,20009
18350,12019
18351,16249
18352,16250
18353,12022
18354,18333
18355,18334
18356,18336
18357,14525
18358,40157
18359,20622
18360,20624
18361,20626
18362,16258
18363,16259
18364,14526
18365,18337
18366,18343
18367,30041
18368,40161
18369,48060
18370,24808
18371,24817
18372,24823
18373,60190
18374,48227
18375,11731
18376,14082
18377,14532
18378,14533
18379,18351
18380,48067
18381,48071
18382,60043
18383,30046
18384,50062
18385,24826
18386,20015
18387,24861
18388,24862
18389,14203
18390,18067
18391,14227
18392,19610
18393,14534
18394,18353
18395,38652
18396,48062
18397,32062
18398,24866
18399,24870
18400,60404
18401,46392
18402,30308
18403,18357
18404,14541
18405,14546
18406,18370
18407,50054
18408,40170
18409,48066
18410,40178
18411,24873
18412,20019
18413,24881
18414,24898
18415,20230
18416,14469
18417,14470
18418,14471
18419,18372
18420,14551
18421,18403
18422,38664
18423,50065
18424,50068
18425,46065
18426,20260
18427,20427
18428,20520
18429,20675
18430,20676
18431,20680
18432,18237
18433,14476
18434,18240
18435,14477
18436,14559
18437,14560
18438,18407
18439,40046
18440,55017
18441,38617
18442,24944
18443,20685
18444,14478
18445,18246
18446,18248
18447,18249
18448,14568
18449,14569
18450,40050
18451,40052
18452,30017
18453,20692
18454,24957
18455,19809
18456,07058
18457,11932
18458,14482
18459,14485
18460,14572
18461,14589
18462,38619
18463,32040
18464,16127
18465,16130
18466,11934
18467,16133
18468,14507
18469,18302
18470,18322
18471,14591
18472,18424
18473,48036
18474,40062
18475,46035
18476,30021
18477,48040
18478,16141
18479,11946
18480,16142
18481,18324
18482,18326
18483,46016
18484,18425
18485,14610
18486,14611
18487,38625
18488,30022
18489,32044
18490,11948
18491,11949
18492,11950
18493,11951
18494,16148
18495,48027
18496,32025
18497,32033
18498,14612
18499,18435
18500,14616
18501,55026
18502,48043
18503,38633
18504,55031
18505,30008
18506,40009
18507,48014
18508,11755
18509,15953
18510,15955
18511,15956
18512,60193
18513,39056
18514,55396
18515,15684
18516,14139
18517,14141
18518,14145
18519,60005
18520,40022
18521,30012
18522,40025
18523,15958
18524,11758
18525,11762
18526,15683
18527,15686
18528,15688
18529,15696
18530,15697
18531,18049
18532,14150
18533,14171
18534,14174
18535,48023
18536,30013
18537,48026
18538,55413
18539,16020
18540,11764
18541,11784
18542,16110
18543,11792
18544,11565
18545,11568
18546,15710
18547,15714
18548,14202
18549,14204
18550,18058
18551,30288
18552,41051
18553,30290
18554,16111
18555,16123
18556,11804
18557,11930
18558,11575
18559,15721
18560,15722
18561,14211
18562,18066
18563,18069
18564,41055
18565,50562
18566,48238
18567,14301
18568,14425
18569,18109
18570,14432
18571,15728
18572,15738
18573,11581
18574,14217
18575,18072
18576,18073
18577,14221
18578,46383
18579,30292
18580,60403
18581,14450
18582,18212
18583,18224
18584,14464
18585,15753
18586,15760
18587,15761
18588,15765
18589,11692
18590,14222
18591,18080
18592,18091
18593,18092
18594,50566
18595,35480
18596,18102
18597,14303
18598,14411
18599,11701
18600,15772
18601,15780
18602,15821
18603,19504
18604,19505
18605,19507
18606,41063
18607,46385
18608,14433
18609,18202
