zip_id,zip,x,y
17251,40363,-85.0097064004491,38.5142755
17252,78338,-97.7509067068829,26.8564095
17253,76263,-97.4339703953763,33.505737
17254,43791,-82.0917657201783,39.8767345
17255,50272,-93.2569433027792,41.0855565
17256,08093,-75.1561623859164,39.862983
17257,26408,-80.279074658794,39.2038955
17258,05048,-72.4196997758307,43.5752
17259,05052,-72.3579703885276,43.6000483202795
17260,01009,-72.3406270939429,42.211852
17261,06022,-72.9273377234654,41.8665755
17262,05053,-72.4822347001943,43.720459
17263,67221,-97.2534323519746,37.630033
17264,66506,-96.5808954893559,39.1960775
17265,12183,-73.6931124894028,42.746393
17266,84774,-113.272485503681,37.24919
17267,56080,-93.856714340696,44.0815255
17268,21647,-76.2799862233402,38.798058
17269,71942,-92.9938811223404,34.22124
17270,71728,-93.1089915116707,34.007073
17271,17727,-77.4636638785402,41.525698
17272,15532,-79.0611173776517,39.7624405
17273,27599,-79.051662879888,35.9043645
17274,94575,-122.110722885437,37.842729
17275,21652,-76.2801545281898,38.7203378891216
17276,51244,-95.9343287847566,43.244727
17277,08094,-74.9589956184726,39.638712
17278,12748,-74.9154895983139,41.781992
17279,12751,-74.6562118834665,41.696558
17280,16941,-77.7534937790698,41.98192
17281,48134,-83.3064812263725,42.112291
17282,48135,-83.3381673463874,42.325556
17283,50211,-93.6691374766139,41.447353
17284,35149,-86.2067115287456,33.2444555
17285,48138,-83.1555785022407,42.144869
17286,12422,-74.2048235632601,42.3929615
17287,13684,-75.0612742590867,44.373147
17288,70523,-91.530473447627,29.8757145
17289,05860,-72.0669358965389,44.7904945
17290,01259,-73.2293982699305,42.08047
17291,20661,-76.8449140244498,38.2646774909026
17292,21767,-77.7473987358491,39.698115
17293,64420,-94.2886402644053,40.487935
17294,16263,-79.3325264198266,40.806524
17295,16321,-79.3969145725358,41.5708035
17296,75564,-94.2489938399817,32.890166
17297,82929,-109.877711556943,41.551007
17298,27259,-79.5241096804926,35.4902515
17299,12785,-74.5901495759161,41.525003
17300,16938,-77.3337113797194,41.5612345
17301,16942,-77.3242603932691,41.95247
17302,12759,-74.6704100861898,41.7866225
17303,04963,-69.8820583342814,44.5667275
17304,04981,-68.8637322124825,44.5269163570867
17305,04983,-70.2469938243775,44.8965845
17306,02802,-71.4527807863967,41.95006
17307,02808,-71.7454069491742,41.403488
17308,24138,-80.3184441938557,37.044894
17309,22820,-78.9912907277423,38.7373765
17310,80741,-103.524681719758,40.602633
17311,23298,-77.4291951118657,37.542406
17312,70712,-91.5846228743755,30.959161
17313,13138,-76.0160648154701,42.897811
17314,04535,-69.6402231985303,44.0831005
17315,26228,-80.367195141707,38.7551165
17316,08055,-74.8151332453775,39.8612465
17317,12762,-74.7929773364447,41.655657
17318,12764,-74.974589385213,41.5974475
17319,12765,-74.6352355186278,41.854694
17320,12769,-74.4627140890953,41.6560865
17321,12849,-73.3039245462153,43.44861
17322,12851,-74.1039964662526,43.849626
17323,12857,-73.9318406442865,43.8408145
17324,47840,-87.056116988548,39.4178385
17325,03266,-71.8246129285444,43.808432
17326,15536,-78.2243923879127,39.9292255
17327,15488,-79.765631809479,39.981725
17328,26271,-79.5897525262781,39.050859
17329,26273,-79.9771504697483,38.622755
17330,12770,-74.847377364228,41.449963
17331,12771,-74.6297860565525,41.3739785335375
17332,17004,-77.7544075432311,40.585989
17333,04757,-68.1765666730168,46.6095665
17334,04761,-67.9725600623887,46.112581
17335,04768,-69.0471588814838,46.794999
17336,04773,-68.2339616398019,47.268583
17337,18415,-75.11305365615,41.748278
17338,39736,-88.6425859643063,33.417025
17339,97125,-123.2127253114,45.659654
17340,72075,-91.3096347747863,35.6412815
17341,81046,-104.368280434652,37.295369
17342,81222,-105.808696378355,38.352077
17343,26275,-79.9488460548381,38.987945
17344,08057,-74.9529403135376,39.975508
17345,21557,-78.9353137422252,39.509897
17346,17006,-77.4838242647606,40.286326
17347,12777,-74.7080651572781,41.548266
17348,17007,-77.1084628823217,40.1334445
17349,12779,-74.6300405598976,41.7040395
17350,04777,-68.4928706569335,45.8246675
17351,04785,-68.0316654270424,47.1517552444726
17352,04841,-69.1405856419538,44.1271315
17353,04843,-69.1033789914223,44.224331724705
17354,04852,-69.3151191393164,43.7623785
17355,12974,-73.4657148614047,44.0462595
17356,22724,-77.9052860809639,38.6295885
17357,05354,-72.5348039047628,42.7757475
17358,48426,-83.0627291820936,43.5300875
17359,24715,-81.3438578773771,37.3385645
17360,21561,-79.2031562590351,39.496215
17361,26285,-79.9439053079736,38.9043715
17362,12780,-74.7113175085781,41.4434215
17363,12781,-74.4739887541254,41.6141005
17364,12788,-74.5754082688641,41.7948145
17365,12792,-74.9562732518518,41.514166
17366,99031,-117.364789199951,47.4222375
17367,47381,-84.8647815919078,40.387637
17368,64868,-94.613311886141,36.693514
17369,38347,-88.5008046595549,35.479091
17370,25942,-80.9917319161386,38.026719
17371,60930,-88.005656051453,40.8319135
17372,04787,-67.9771348599752,46.558607
17373,04406,-69.6175727215823,45.2390015
17374,03448,-72.2778325358449,43.023727
17375,27506,-78.7374428704582,35.4080195
17376,27929,-76.0106773226062,36.4215125
17377,26292,-79.5299552173887,39.158625
17378,26296,-79.5524162122592,38.765108
17379,08069,-75.4563186903125,39.707638
17380,08071,-75.1330884959242,39.7324925
17381,12808,-73.7566655393129,43.743503
17382,12809,-73.4607250387389,43.2358755
17383,12810,-73.9524142643191,43.489904
17384,25853,-81.2777081389739,37.6397845
17385,60917,-88.1719275011364,41.0549085
17386,79259,-100.443786287226,34.3683795
17387,56262,-95.8791800768074,45.1214085
17388,01944,-70.7613530426196,42.579718
17389,18602,-75.754166471251,41.186689
17390,17933,-76.2432166260171,40.6034505
17391,49902,-88.3775313911085,46.0490915
17392,08324,-75.002052395873,39.2224655
17393,39737,-89.3199293919043,33.65048
17394,08070,-75.5188344105719,39.6263115
17395,26321,-80.697508743997,39.066342
17396,12817,-73.8232766154618,43.6307565
17397,17017,-76.9235541078051,40.6032895
17398,17018,-76.8620975743163,40.407285
17399,55084,-92.6964774608981,45.456812
17400,26731,-79.0754444790306,39.155033
17401,26430,-80.76408096966,38.8881775
17402,93237,-118.902821277953,36.4710915
17403,17946,-76.2462993432079,40.8115015
17404,23055,-78.2184919491173,37.7828685
17405,62081,-90.2177986157629,39.2650975
17406,31561,-81.3410877112534,31.191924
17407,32323,-84.6123566759073,29.89222
17408,59735,-111.792534901385,45.663006
17409,14173,-78.4713174092878,42.527541
17410,12085,-73.9640017697285,42.6983875
17411,21619,-76.2803807589226,38.9510330586538
17412,26327,-80.9532730698256,39.123339
17413,41095,-84.7844923427862,38.7980255
17414,35543,-87.755448941358,34.2175
17415,40921,-83.8997731374078,36.7828665
17416,50468,-92.9463769338158,43.049007
17417,40923,-83.8481302545703,36.9191445
17418,40927,-83.0321487261307,36.895071
17419,50604,-92.9111727093463,42.6001515
17420,46408,-87.3747427271962,41.546582
17421,50606,-91.6920540478635,42.750943
17422,48320,-83.3409735741956,42.6092695
17423,17516,-76.3876927881368,39.9327725
17424,13406,-74.9108968333218,43.146666
17425,13408,-75.6686909185685,42.929707
17426,35544,-88.0383641859545,33.9503995
17427,13471,-75.6021509316988,43.400952
17428,01515,-72.0464762489513,42.208316
17429,40940,-83.9252681588086,36.6191365
17430,40943,-83.8531526928194,36.952777
17431,40946,-83.8273338515675,36.951598
17432,48212,-83.0564341211266,42.403748
17433,30234,-84.0312214455426,33.33242
17434,08848,-75.1111640606751,40.585288662829
17435,08852,-74.5484934744689,40.3928345
17436,08853,-74.7397245810984,40.5290955
17437,08858,-74.7363317011027,40.6807365
17438,17518,-76.2738975996809,39.806077
17439,17520,-76.3483731438875,40.096293
17440,13417,-75.2948486515619,43.100366
17441,13420,-74.9665945583082,43.6423405
17442,01516,-71.7480876506624,42.049347
17443,01522,-71.8790663199322,42.3757505
17444,06468,-73.2287224524385,41.3441835
17445,01532,-71.6437807766989,42.323259
17446,01534,-71.6314078888725,42.135634
17447,06470,-73.3169287944649,41.396193
17448,55370,-94.0340333880949,44.777827
17449,60177,-88.2993835254312,41.988224
17450,50479,-93.3895838136812,42.9320295
17451,48215,-82.958153425178,42.376801
17452,60180,-88.529020120106,42.2211245
17453,08865,-75.175412164284,40.6910155617726
17454,08867,-74.9869363497649,40.5736995
17455,08882,-74.3800521487446,40.4468055
17456,17529,-76.0809706215365,40.044091
17457,17536,-76.0687940734269,39.8487445
17458,13431,-75.0786629958167,43.213976
17459,01568,-71.6021644197308,42.175973
17460,01569,-71.6365019779166,42.061071
17461,01571,-71.937185361317,42.060302
17462,06510,-72.9238123826354,41.307567
17463,01583,-71.7863827018249,42.3652625
17464,01590,-71.7621350916047,42.139984
17465,01604,-71.7718345425689,42.2495985
17466,40979,-83.4771286743471,37.0161055
17467,55372,-93.3946473307802,44.667725
17468,40983,-83.7451067214335,37.344082
17469,08884,-74.3918176011486,40.39366
17470,08886,-75.1095804246708,40.695399
17471,08889,-74.7542259695348,40.6107835
17472,08901,-74.4449097264598,40.4839595
17473,13433,-75.2732996092709,43.590554
17474,13436,-74.7340348954651,43.8068825
17475,13450,-74.8183176970824,42.6987105
17476,01605,-71.7789242753096,42.289835
17477,06517,-72.9019139300073,41.353132
17478,01609,-71.8198888655556,42.2839315
17479,01612,-71.9472507570203,42.3163585
17480,40988,-83.5289146023529,36.8533765
17481,35401,-87.6130152664022,33.1727495
17482,10467,-73.8718558716167,40.8762625
17483,06390,-71.9837997725299,41.271427
17484,15005,-80.175937495559,40.637874
17485,15007,-79.9304122210386,40.65333
17486,10014,-74.0050459680265,40.734379
17487,10018,-73.9940376273786,40.755728
17488,10025,-73.9677942276555,40.7988205
17489,13454,-74.7573069090883,43.1687115
17490,13459,-74.5712803710653,42.7805765
17491,13461,-75.5999828411184,43.071521
17492,13464,-75.6118616625368,42.68163
17493,06604,-73.1922454228591,41.1760255
17494,06606,-73.2064882969075,41.2103115
17495,06610,-73.172630973564,41.206034
17496,01731,-71.2787110088693,42.4631685
17497,06611,-73.2048752641755,41.2638705
17498,10469,-73.8478692856348,40.8702665
17499,10474,-73.8855963665366,40.811166
17500,15087,-79.8524027233947,40.192583
17501,15089,-79.7618869153734,40.2210175
17502,10031,-73.9506522234211,40.824187
17503,10033,-73.9332739784483,40.843463
17504,10044,-73.9504184707001,40.7612615
17505,10069,-73.9890013513621,40.7775815
17506,15014,-79.742812529354,40.6094935
17507,15015,-80.0790538719227,40.634626
17508,10167,-73.974771,40.7546485
17509,10271,-74.0103249293478,40.708449
17510,10280,-74.0166774129353,40.7095865
17511,26691,-80.6796403271492,38.393472
17512,26714,-78.6324720773063,39.181084
17513,21835,-75.9248002661016,38.5365215
17514,17210,-77.6881084038913,40.1816945
17515,01746,-71.438262516104,42.1965955
17516,06705,-72.9878327393668,41.552205
17517,06754,-73.3780185499164,41.786892
17518,10512,-73.6838050956675,41.4329195
17519,10514,-73.7752610805388,41.174015
17520,10516,-73.903446252179,41.4501245
17521,15019,-80.3291004631136,40.4128615
17522,15027,-80.2374160827515,40.665211
17523,10307,-74.2428524349078,40.5080470545572
17524,15037,-79.8494100971561,40.261459
17525,13110,-76.2994826203298,42.878337
17526,05653,-72.4848553970091,44.702165
17527,05736,-73.0158185201563,43.6033575
17528,50447,-93.8033022553666,42.915781
17529,06759,-73.2085985632908,41.752703
17530,01778,-71.3555468395743,42.3607975
17531,06782,-73.048621194779,41.6555565
17532,01821,-71.2500477311772,42.5467415
17533,10546,-73.7985023603589,41.1941215
17534,10548,-73.9346666516506,41.2507785
17535,10552,-73.8257653815887,40.922565
17536,15135,-79.8246033397096,40.3005185
17537,10562,-73.8440771983432,41.189822
17538,10310,-74.1178800277663,40.6330155
17539,15054,-80.4030494172507,40.3632915
17540,15056,-80.2151538337153,40.5657745
17541,10454,-73.9164608955975,40.8063765
17542,10466,-73.8471645498064,40.892189
17543,17361,-76.6784818095816,39.7673695
17544,08809,-74.9180978208906,40.6564525
17545,13322,-75.2101863939818,42.9638095
17546,05764,-73.2029274375925,43.5043211937918
17547,03457,-72.1175761839023,43.010061
17548,06790,-73.1270184256596,41.8370005
17549,01824,-71.3541026832442,42.5886685
17550,06801,-73.3930015348662,41.381389
17551,01832,-71.1336258466558,42.788806
17552,01835,-71.0849782378142,42.753898
17553,06812,-73.4865164297539,41.4883703818332
17554,10509,-73.5900744078793,41.4219465
17555,15101,-79.9616817923738,40.573447
17556,17363,-76.5816670637537,39.769822
17557,17365,-76.9564013204923,40.051677
17558,05767,-72.7848057524624,43.8896125
17559,01367,-72.915551482488,42.6867025
17560,05769,-73.1154247179617,43.9095665
17561,01368,-72.1859090323509,42.67196
17562,05774,-73.1760268917093,43.431612
17563,06824,-73.2814534617033,41.174965
17564,06831,-73.6813230892815,41.0803085
17565,06880,-73.3436669136195,41.1454295
17566,10530,-73.8068721745389,41.0179285
17567,10536,-73.7310961752987,41.272053
17568,10538,-73.755391306838,40.9344355
17569,13329,-74.7143301725317,43.107017
17570,13332,-75.6303522715434,42.75358
17571,13333,-74.8197881435276,42.830337
17572,01370,-72.7181359013862,42.6009655
17573,05778,-73.2223678002812,43.8785645
17574,01378,-72.3365537335025,42.6679245
17575,06890,-73.2877170679014,41.1462045
17576,01879,-71.4202758830952,42.6589685
17577,38954,-90.2081358859888,33.401739
17578,32352,-84.5918557590517,30.6373485
17579,46404,-87.377469394639,41.5851885
17580,55423,-93.282590455964,44.8789765
17581,48310,-83.0688890198671,42.564533
17582,13335,-75.2420302161403,42.7134685
17583,13337,-74.9930643795715,42.7527215
17584,17372,-77.1037795650073,40.001253
17585,05821,-72.1050650570398,44.316501
17586,03561,-71.7840871672259,44.338955
17587,05825,-72.2630463420087,44.8611725
17588,05827,-72.3629865673877,44.683155
17589,40868,-83.4490566092637,37.085247
17590,38957,-90.4013298490424,33.996078
17591,40870,-83.1466327352427,36.928715
17592,32356,-83.4115193313154,29.86107
17593,30311,-84.469938650824,33.727179
17594,39113,-91.1137947109298,32.830269
17595,48312,-83.0092271786101,42.5591085
17596,13340,-75.1254919357096,43.0336865
17597,13348,-75.0712736262306,42.6985785
17598,01431,-71.815897285254,42.673605
17599,01432,-71.5659248879599,42.5628565
17600,06389,-72.1239918641978,41.559999
17601,05842,-72.2403928185364,44.5837965
17602,05846,-71.8419514737321,44.830624
17603,05850,-72.0317891204235,44.558222
17604,40873,-83.4024161362562,36.811953
17605,38962,-90.1837669302811,33.8731555
17606,55360,-93.9111137823331,44.913663
17607,30313,-84.3973965461133,33.76115
17608,41101,-82.6518326182233,38.4803695
17609,50595,-93.792075893521,42.4453515
17610,13350,-75.0083084237175,43.0768335
17611,13353,-74.7087141668699,43.4740685
17612,13354,-75.2666034045634,43.2559235
17613,01451,-71.5790185227553,42.504675
17614,06410,-72.8908354548506,41.504735
17615,05857,-72.3169227887631,44.9222295
17616,05858,-71.8083485831871,44.5326385
17617,05867,-72.0407660810978,44.6705435
17618,40874,-83.5028042932398,36.9691885
17619,46307,-87.3266806238706,41.3971535
17620,30314,-84.4349909969786,33.756629
17621,50597,-94.4331496462887,42.9732275
17622,50599,-93.80498034043,42.579677
17623,55428,-93.3803873624436,45.063832
17624,48315,-82.9948612222757,42.6704635
17625,13364,-75.2628224303515,42.8017045
17626,17407,-76.7083633535417,39.8854435
17627,17408,-76.8191377738255,39.9337815
17628,05872,-72.0545675894624,44.8840155
17629,01468,-72.0594454507576,42.5523295
17630,01473,-71.9060934746444,42.55578
17631,32257,-81.623177184962,30.19321
17632,30309,-84.3901128334983,33.797893
17633,40903,-83.8256242025141,36.8165275
17634,38964,-90.3568718876819,34.0912455
17635,55362,-93.8853853528141,45.313484
17636,50601,-93.0850894905912,42.577867
17637,60416,-88.2785878251391,41.299812
17638,48316,-83.0569974630825,42.6901615
17639,17502,-76.6672390080017,40.100627
17640,17505,-76.1814744071118,40.0516075
17641,17509,-76.0244932579831,39.9125325
17642,13404,-75.4801141505715,43.737553
17643,50585,-95.1466150965013,42.914198
17644,41094,-84.6195042870312,38.8901765
17645,50586,-94.4364003137956,42.4128325
17646,01474,-71.7531281968394,42.66752
17647,46310,-87.2346440805055,41.190685
17648,60173,-88.0550570007275,42.0532335
17649,40914,-83.5523925714875,37.0989635
17650,48211,-83.0396939119615,42.382786
17651,35554,-87.6487483581136,33.899916
17652,50602,-92.8299926943329,42.7433615
17653,55430,-93.3025466896816,45.059754
17654,38946,-90.369208155874,33.3783415
17655,35226,-86.8391669810752,33.398077
17656,60162,-87.8997086175412,41.864932
17657,17255,-77.8663528049593,40.1836765
17658,13136,-75.8369663764933,42.6066715
17659,13140,-76.6633733128812,43.057442
17660,26753,-78.7936513662489,39.5828225190145
17661,08344,-74.9752071714786,39.567234
17662,17240,-77.5849669921088,40.1490405
17663,13120,-76.1614918616741,42.9469805
17664,13122,-75.8480870612863,42.834283
17665,05485,-72.9761040982436,44.9044635
17666,40823,-83.0232943505696,36.9565265
17667,38949,-89.4329434842227,34.1978435
17668,40826,-82.7848629430235,37.0593405
17669,17262,-77.7809558999984,40.152443
17670,13142,-76.1406256141381,43.564276
17671,17265,-77.77726779809,40.0361085
17672,08349,-75.0619366179995,39.26633
17673,26767,-78.7562877710416,39.612758
17674,08360,-75.0364689521452,39.4894755
17675,05486,-73.3217493705079,44.625298
17676,05488,-73.1306856579533,44.901536
17677,05489,-72.8936110560961,44.548539
17678,02898,-71.6700260541915,41.5200655
17679,38950,-90.2124087106227,33.751438
17680,48207,-83.0244157744845,42.349335
17681,40830,-83.3254107601253,36.7778665
17682,50456,-93.2069305553933,43.291559
17683,48208,-83.0933915570354,42.3485365
17684,13143,-76.7097546816592,43.23624
17685,17267,-78.2247739543069,39.8334145
17686,13147,-76.5826265803359,42.775025
17687,26801,-78.7901990988084,39.0536275
17688,21822,-75.6343565992067,38.2778975
17689,01222,-73.3209978803315,42.067612
17690,03256,-71.630125307485,43.6147785
17691,03257,-71.9973890710227,43.420057
17692,05640,-72.4929778269893,44.3475475
17693,03268,-71.7539934042693,43.3811235
17694,55355,-94.5512296504719,45.083429
17695,40844,-83.3566591870198,37.058569
17696,35234,-86.8019387184762,33.5393115
17697,13204,-76.1768773736648,43.054586
17698,13206,-76.106627136645,43.073163
17699,13208,-76.1491854641228,43.075723
17700,13209,-76.229978685501,43.0881195
17701,21841,-75.2946890735156,38.243363
17702,17082,-77.4113633601058,40.4925005
17703,17086,-77.1641494619926,40.6940825
17704,05647,-72.2822451385263,44.411065
17705,06243,-71.8121443307006,41.8507005
17706,05648,-72.4897156437326,44.3783405
17707,03273,-71.922948973335,43.307965
17708,38953,-89.9594882523091,33.9166075
17709,50459,-93.2517104034427,43.432217
17710,40856,-83.53071503448,36.7105235
17711,17327,-76.7328963027394,39.789493
17712,17352,-76.490196325476,39.7645635
17713,17087,-76.2671745128555,40.4013035
17714,17088,-76.2908130424012,40.3001405
17715,17090,-77.1802300304397,40.3428115
17716,17094,-77.2131976874677,40.581184
17717,05650,-72.4182828778677,44.400719
17718,01237,-73.2371913501433,42.5524215
17719,05654,-72.4838983496559,44.143062
17720,02907,-71.4269572906688,41.796444
17721,26817,-78.3844581887041,39.3540135
17722,26823,-78.5171823129656,39.127405
17723,08502,-74.6645284701674,40.4433865
17724,03444,-72.0727433034595,42.8908555
17725,03445,-72.2139892347412,43.0081365
17726,05751,-72.7914016771662,43.6429785
17727,01344,-72.3894763268526,42.6065785
17728,01346,-72.8102034342665,42.6733995
17729,05753,-73.157345735864,43.994944
17730,05757,-73.1308117728195,43.4890565
17731,13036,-76.202795263942,43.3249075
17732,13039,-76.0756762016813,43.165537
17733,01242,-73.2489954646503,42.3356555
17734,01244,-73.2690277662538,42.109973
17735,03279,-71.8838490794945,43.934065
17736,05661,-72.6083399242363,44.527021
17737,05663,-72.6858430552146,44.13962
17738,03282,-71.9360862962577,43.853744
17739,01253,-73.1063892177619,42.1956415
17740,08505,-74.7587942098028,40.09894
17741,21842,-75.0835856778346,38.383879
17742,08514,-74.4928821105134,40.134467
17743,13214,-76.0756819200863,43.0352875
17744,13219,-76.2244012567855,43.044767
17745,13301,-75.2165589500905,43.4225255
17746,13303,-75.4660131058753,43.3751815
17747,13040,-75.9583378187425,42.5675765
17748,13044,-75.9914458136804,43.3008245
17749,17110,-76.8744433581491,40.318025
17750,05672,-72.7115541507073,44.4807745
17751,01256,-73.0143274383948,42.6035605
17752,01257,-73.3624201130665,42.1052765
17753,05677,-72.7050470490286,44.3920105
17754,01264,-73.187004675525,42.2206115
17755,01267,-73.2360222355683,42.647316
17756,01270,-73.0535622826294,42.5129235
17757,08515,-74.6511134483523,40.112384
17758,08520,-74.5264600697081,40.2486475
17759,21851,-75.5223282689956,38.090545
17760,13320,-74.7522074597604,42.779434
17761,17360,-76.7504977667096,39.8610135
17762,01340,-72.7160802809117,42.680555
17763,13054,-75.6842447312994,43.163401
17764,13061,-75.7515907561632,42.8622075
17765,13063,-75.9764133537285,42.851955
17766,03307,-71.4339644777885,43.3277045
17767,02917,-71.5258827896445,41.903771
17768,05733,-73.0849374804793,43.8192395
17769,05737,-72.8834594807584,43.774929
17770,08528,-74.6176655768332,40.3853815
17771,08530,-74.887343216731,40.3664268744984
17772,21856,-75.8051187598441,38.322323
17773,05758,-72.7721643757529,43.436259
17774,05759,-72.9640939982794,43.5380025
17775,05760,-73.2846336186743,43.806334
17776,03451,-72.4928350942987,42.7923535
17777,17112,-76.7827659413235,40.3862735
17778,13071,-76.5435507200614,42.674487
17779,13072,-75.7527725328484,42.7535315
17780,05742,-72.8887645683934,43.4390515
17781,03443,-72.4574356018519,42.885964
17782,50438,-93.612055939031,43.099358
17783,32233,-81.4211279121461,30.3636305
17784,46254,-86.2684244049456,39.8529925
17785,08535,-74.4345290367952,40.238878
17786,08542,-74.6615492505102,40.35504
17787,21872,-75.2863858085786,38.4101445
17788,08550,-74.620815293451,40.2846545
17789,08554,-74.7799289406682,40.1148885
17790,21890,-75.7001393987163,38.155856
17791,13308,-75.666345173502,43.2567835
17792,13313,-75.2779948264404,42.8870855
17793,17345,-76.7324883470162,40.0725115
17794,13319,-75.2679291262473,43.0308975
17795,13073,-76.3980422149899,42.5780355
17796,13074,-76.5428100200779,43.3139955
17797,35223,-86.7179263101386,33.4909005
17798,30214,-84.4911167895847,33.490193
17799,08562,-74.5830924685641,40.072666
17800,08609,-74.7379343967137,40.2265155
17801,08610,-74.7203694097471,40.1868125
17802,21904,-76.0766354733293,39.6265655
17803,17268,-77.5486670147018,39.7924155
17804,13148,-76.7896010810871,42.909131
17805,13077,-76.2214327972924,42.715494
17806,13078,-76.0645105959505,42.9663785
17807,55349,-94.0733810139622,45.0671645
17808,38940,-90.0420049837318,33.762087
17809,60155,-87.8552599444131,41.8575925
17810,21915,-75.8507166096871,39.4975885
17811,08619,-74.7028668397649,40.238545
17812,21919,-75.935489983654,39.421195
17813,08641,-74.581069790567,40.0294495
17814,13156,-76.666594434517,43.3426556410915
17815,13157,-75.7244329641213,43.202793
17816,13158,-75.9671067993599,42.7338675
17817,13080,-76.4729234945474,43.0902845
17818,13082,-75.9474174846916,43.098452
17819,17211,-78.4025603000559,39.760818
17820,40771,-84.0479020256184,36.868934
17821,30216,-83.8839615148741,33.242963
17822,08648,-74.7175826666512,40.283307
17823,08721,-74.1827929092874,39.904052
17824,08736,-74.0797051579376,40.1194245
17825,08742,-74.0651821709293,40.0821125
17826,13160,-76.6496478408894,42.830274
17827,13165,-76.8881890017569,42.914128
17828,17318,-76.7194078054367,40.01978
17829,13203,-76.1340007076271,43.061992
17830,13083,-75.9895253034492,43.638964
17831,17213,-77.7479888977093,40.2596655
17832,13084,-76.0920308747592,42.893474
17833,40806,-83.294833628,36.883749
17834,38941,-90.3566342579558,33.486072
17835,08753,-74.1561318978468,39.982794
17836,08759,-74.3595100079688,39.955645
17837,08807,-74.6216669135918,40.592079
17838,26678,-80.910441565118,38.165986
17839,26680,-80.8797179220878,38.097079
17840,17223,-77.9273537756758,40.061115
17841,17224,-77.8828020347975,39.976481
17842,13090,-76.1898974046077,43.1530255
17843,38943,-89.8308359217512,33.5268775
17844,48205,-82.9819016040931,42.428157
17845,08826,-74.9161966306479,40.716819
17846,08827,-74.9585507803648,40.6643405
17847,08837,-74.3432837931807,40.5185685
17848,26690,-81.1326295362425,38.22138
17849,08323,-75.370757311195,39.3863685
17850,17229,-77.9985921058202,40.08607
17851,13104,-75.9566324792548,42.958673
17852,30217,-85.136943648112,33.2737779384221
17853,40815,-83.2528171381889,36.783309
17854,08844,-74.6867950986121,40.4987525
17855,17244,-77.689794235742,40.095111
17856,17246,-77.6846593704706,40.0618495
17857,26705,-79.5678175480678,39.3098095
17858,26707,-79.373103353348,39.227718
17859,26720,-79.3352501937658,39.2765469085237
17860,08352,-75.1285818714184,39.4738965
17861,17236,-77.9122440037386,39.8297915
17862,13114,-76.235469781053,43.466143
17863,40819,-83.4890454059226,36.812305
17864,38944,-90.3547915137846,33.760744
17865,40820,-83.173399802871,36.780334
17866,48206,-83.1070488019098,42.374373
17867,19104,-75.1967435556516,39.959216
17868,19107,-75.1590253931392,39.9519545
17869,35559,-87.7353522689776,33.911418
17870,50611,-92.8967299108483,42.815848
17871,48322,-83.3798978749363,42.5425835
17872,19438,-75.3853741923704,40.270224
17873,19454,-75.2552435142469,40.224491
17874,19465,-75.6682146870122,40.194256
17875,30331,-84.5338003390405,33.7267355
17876,50621,-92.9235695179794,42.227211
17877,39149,-90.0128591237584,31.8359805
17878,13862,-75.9415037443836,42.3276005
17879,13863,-75.9010310063826,42.446946
17880,30318,-84.4443485888188,33.793154
17881,14004,-78.5255000285426,42.895998
17882,17935,-76.2839187425336,40.7970215
17883,19492,-75.494961252115,40.2811285
17884,19501,-76.0674136428442,40.241609
17885,19503,-75.5701306256764,40.410857
17886,55374,-93.58688935181,45.178105
17887,55375,-93.7267479739056,44.892136
17888,55438,-93.3787126335473,44.825017
17889,41174,-83.0074615861139,38.695909
17890,50625,-92.9885052294256,42.753004
17891,13865,-75.6165977443063,42.0681455
17892,17878,-76.3212269265772,41.175655
17893,14008,-78.6269377808475,43.300673
17894,17938,-76.4910126354785,40.6624995
17895,46324,-87.5025259184115,41.5839324126046
17896,46327,-87.5168878591935,41.637706
17897,41003,-84.3909318507741,38.527315
17898,48219,-83.2527804726169,42.425119
17899,39152,-89.570442,32.201048
17900,30337,-84.4429496878562,33.6436965
17901,32410,-85.4191584143128,29.9474485
17902,13901,-75.8802329347826,42.164747
17903,17889,-76.9011418376271,40.8964705
17904,14011,-78.307454849996,42.8415245
17905,17948,-76.1357801871985,40.823329
17906,17952,-76.0550556864467,40.7637715
17907,17953,-76.0891643512387,40.741502
17908,17954,-76.2584448037573,40.6901555
17909,30251,-84.695066799197,33.180205
17910,50501,-94.1748156580629,42.463429
17911,55378,-93.3638516752576,44.756064
17912,30338,-84.3187165343212,33.9438035
17913,48340,-83.289105542407,42.66763
17914,46514,-85.9760964002841,41.717197
17915,13903,-75.8952979416669,42.0504125
17916,13905,-75.9477409391468,42.1747565
17917,17959,-76.1592469603672,40.739862
17918,14030,-78.4872116527579,42.557103
17919,14031,-78.591959053258,42.998528
17920,14033,-78.6835906486595,42.656595
17921,46341,-87.1930409288388,41.316223
17922,55384,-93.6319812777778,44.93701
17923,50515,-94.8950347168753,43.0171015
17924,50629,-92.1002118963599,42.645897
17925,15483,-79.8501701495857,40.082098
17926,15484,-79.7811935823412,39.8912935
17927,15486,-79.7091775687983,40.02933
17928,14001,-78.5112921328125,43.042266
17929,17929,-76.1909514412598,40.6319775
17930,17930,-76.1188223946834,40.704862
17931,17963,-76.4197047677642,40.566588
17932,17964,-76.506793569868,40.713299
17933,14042,-78.4934231759399,42.467379
17934,50510,-94.9985455685909,42.7526285
17935,41007,-84.2956639732674,38.9027145
